PIN,Invesco India ETF,
Date,Price,Annualized Dividend
03/29/2018,24.84,0.178
04/02/2018,24.76,0.178
04/02/2018,24.6,0.178
04/03/2018,24.92,0.178
04/03/2018,24.98,0.178
04/04/2018,24.52,0.178
04/04/2018,24.93,0.178
04/05/2018,25.12,0.178
04/05/2018,25.07,0.178
04/06/2018,25.09,0.178
04/06/2018,24.88,0.178
04/09/2018,25.13,0.178
04/09/2018,25.08,0.178
04/10/2018,25.22,0.178
04/10/2018,25.33,0.178
04/11/2018,25.18,0.178
04/11/2018,25.28,0.178
04/12/2018,25.3,0.178
04/12/2018,25.4,0.178
04/13/2018,25.42,0.178
04/13/2018,25.19,0.178
04/16/2018,25.29,0.178
04/16/2018,25.26,0.178
04/17/2018,25.29,0.178
04/17/2018,25.28,0.178
04/18/2018,25.3,0.178
04/18/2018,25.26,0.178
04/19/2018,25.15,0.178
04/19/2018,24.98,0.178
04/20/2018,25.13,0.178
04/20/2018,24.94,0.178
04/23/2018,25.14,0.178
04/23/2018,24.95,0.178
04/24/2018,25.14,0.178
04/24/2018,24.94,0.178
04/25/2018,24.86,0.178
04/25/2018,24.84,0.178
04/26/2018,25.06,0.178
04/26/2018,25.12,0.178
04/27/2018,25.28,0.178
04/27/2018,25.39,0.178
04/30/2018,25.48,0.178
04/30/2018,25.31,0.178
05/01/2018,25.22,0.178
05/01/2018,25.24,0.178
05/02/2018,25.1,0.178
05/02/2018,24.91,0.178
05/03/2018,24.9,0.178
05/03/2018,24.88,0.178
05/04/2018,24.63,0.178
05/04/2018,24.76,0.178
05/07/2018,24.71,0.178
05/07/2018,24.73,0.178
05/08/2018,24.78,0.178
05/08/2018,24.7,0.178
05/09/2018,24.76,0.178
05/09/2018,24.72,0.178
05/10/2018,24.75,0.178
05/10/2018,24.88,0.178
05/11/2018,24.88,0.178
05/11/2018,24.78,0.178
05/14/2018,24.74,0.178
05/14/2018,24.63,0.178
05/15/2018,24.32,0.178
05/15/2018,24.3,0.178
05/16/2018,24.48,0.178
05/16/2018,24.55,0.178
05/17/2018,24.4,0.178
05/17/2018,24.32,0.178
05/18/2018,23.99,0.178
05/18/2018,23.98,0.178
05/21/2018,23.83,0.178
05/21/2018,23.83,0.178
05/22/2018,23.95,0.178
05/22/2018,23.9,0.178
05/23/2018,23.53,0.178
05/23/2018,23.72,0.178
05/24/2018,23.74,0.178
05/24/2018,23.85,0.178
05/25/2018,24.2,0.178
05/25/2018,24.25,0.178
05/29/2018,24.33,0.178
05/29/2018,24.16,0.178
05/30/2018,24.38,0.178
05/30/2018,24.48,0.178
05/31/2018,24.43,0.178
05/31/2018,24.52,0.178
06/01/2018,24.62,0.178
06/01/2018,24.69,0.178
06/04/2018,24.51,0.178
06/04/2018,24.41,0.178
06/05/2018,24.31,0.178
06/05/2018,24.31,0.178
06/06/2018,24.71,0.178
06/06/2018,24.89,0.178
06/07/2018,24.83,0.178
06/07/2018,24.62,0.178
06/08/2018,24.81,0.178
06/08/2018,24.82,0.178
06/11/2018,24.92,0.178
06/11/2018,24.88,0.178
06/12/2018,25.05,0.178
06/12/2018,24.94,0.178
06/13/2018,25.0,0.178
06/13/2018,24.84,0.178
06/14/2018,24.92,0.178
06/14/2018,24.74,0.178
06/15/2018,24.7,0.178
06/15/2018,24.69,0.178
06/18/2018,24.6,0.178
06/18/2018,24.56,0.178
06/19/2018,24.38,0.178
06/19/2018,24.48,0.178
06/20/2018,24.57,0.178
06/20/2018,24.53,0.178
06/21/2018,24.58,0.178
06/21/2018,24.46,0.178
06/22/2018,24.73,0.036
06/22/2018,24.67,0.036
06/25/2018,24.49,0.036
06/25/2018,24.45,0.036
06/26/2018,24.45,0.036
06/26/2018,24.36,0.036
06/27/2018,24.15,0.036
06/27/2018,23.89,0.036
06/28/2018,23.71,0.036
06/28/2018,23.83,0.036
06/29/2018,24.22,0.036
06/29/2018,24.31,0.036
07/02/2018,24.06,0.036
07/02/2018,24.21,0.036
07/03/2018,24.3,0.036
07/03/2018,24.27,0.036
07/05/2018,24.19,0.036
07/05/2018,24.04,0.036
07/06/2018,24.19,0.036
07/06/2018,24.33,0.036
07/09/2018,24.48,0.036
07/09/2018,24.62,0.036
07/10/2018,24.72,0.036
07/10/2018,24.77,0.036
07/11/2018,24.69,0.036
07/11/2018,24.66,0.036
07/12/2018,24.96,0.036
07/12/2018,25.01,0.036
07/13/2018,24.93,0.036
07/13/2018,24.97,0.036
07/16/2018,24.65,0.036
07/16/2018,24.67,0.036
07/17/2018,24.87,0.036
07/17/2018,25.06,0.036
07/18/2018,24.81,0.036
07/18/2018,24.89,0.036
07/19/2018,24.73,0.036
07/19/2018,24.7,0.036
07/20/2018,24.99,0.036
07/20/2018,24.97,0.036
07/23/2018,25.16,0.036
07/23/2018,25.06,0.036
07/24/2018,25.27,0.036
07/24/2018,25.29,0.036
07/25/2018,25.32,0.036
07/25/2018,25.46,0.036
07/26/2018,25.4,0.036
07/26/2018,25.36,0.036
07/27/2018,25.51,0.036
07/27/2018,25.53,0.036
07/30/2018,25.71,0.036
07/30/2018,25.72,0.036
07/31/2018,25.86,0.036
07/31/2018,26.03,0.036
08/01/2018,26.03,0.036
08/01/2018,26.06,0.036
08/02/2018,25.75,0.036
08/02/2018,25.89,0.036
08/03/2018,26.03,0.036
08/03/2018,26.21,0.036
08/06/2018,26.14,0.036
08/06/2018,26.07,0.036
08/07/2018,26.12,0.036
08/07/2018,26.04,0.036
08/08/2018,26.14,0.036
08/08/2018,26.26,0.036
08/09/2018,26.29,0.036
08/09/2018,26.19,0.036
08/10/2018,26.06,0.036
08/10/2018,25.86,0.036
08/13/2018,25.63,0.036
08/13/2018,25.41,0.036
08/14/2018,25.56,0.036
08/14/2018,25.76,0.036
08/15/2018,25.23,0.036
08/15/2018,25.27,0.036
08/16/2018,25.49,0.036
08/16/2018,25.52,0.036
08/17/2018,25.61,0.036
08/17/2018,25.89,0.036
08/20/2018,25.92,0.036
08/20/2018,25.89,0.036
08/21/2018,25.98,0.036
08/21/2018,26.04,0.036
08/22/2018,26.05,0.036
08/22/2018,26.11,0.036
08/23/2018,25.9,0.036
08/23/2018,25.79,0.036
08/24/2018,26.07,0.036
08/24/2018,26.19,0.036
08/27/2018,26.24,0.036
08/27/2018,26.36,0.036
08/28/2018,26.4,0.036
08/28/2018,26.27,0.036
08/29/2018,26.19,0.036
08/29/2018,26.2,0.036
08/30/2018,25.95,0.036
08/30/2018,25.9,0.036
08/31/2018,25.95,0.036
08/31/2018,26.02,0.036
09/04/2018,25.27,0.036
09/04/2018,25.31,0.036
09/05/2018,25.27,0.036
09/05/2018,25.43,0.036
09/06/2018,25.24,0.036
09/06/2018,25.29,0.036
09/07/2018,25.36,0.036
09/07/2018,25.27,0.036
09/10/2018,24.93,0.036
09/10/2018,24.68,0.036
09/11/2018,24.47,0.036
09/11/2018,24.59,0.036
09/12/2018,24.84,0.036
09/12/2018,24.99,0.036
09/13/2018,25.2,0.036
09/13/2018,25.21,0.036
09/14/2018,25.28,0.036
09/14/2018,25.19,0.036
09/17/2018,24.88,0.036
09/17/2018,24.76,0.036
09/18/2018,24.64,0.036
09/18/2018,24.65,0.036
09/19/2018,24.8,0.036
09/19/2018,24.91,0.036
09/20/2018,25.05,0.036
09/20/2018,25.17,0.036
09/21/2018,24.51,0.036
09/21/2018,24.54,0.036
09/24/2018,24.01,0.0
09/24/2018,23.9,0.0
09/25/2018,24.19,0.0
09/25/2018,24.23,0.0
09/26/2018,24.14,0.0
09/26/2018,24.29,0.0
09/27/2018,23.93,0.0
09/27/2018,24.0,0.0
09/28/2018,23.69,0.0
09/28/2018,23.68,0.0
10/01/2018,23.81,0.0
10/01/2018,23.58,0.0
10/02/2018,23.43,0.0
10/02/2018,23.47,0.0
10/03/2018,23.26,0.0
10/03/2018,22.94,0.0
10/04/2018,22.54,0.0
10/04/2018,22.19,0.0
10/05/2018,21.7,0.0
10/05/2018,21.53,0.0
10/08/2018,21.64,0.0
10/08/2018,21.87,0.0
10/09/2018,21.56,0.0
10/09/2018,21.63,0.0
10/10/2018,21.86,0.0
10/10/2018,21.54,0.0
10/11/2018,21.64,0.0
10/11/2018,21.61,0.0
10/12/2018,22.15,0.0
10/12/2018,22.18,0.0
10/15/2018,22.14,0.0
10/15/2018,22.11,0.0
10/16/2018,22.56,0.0
10/16/2018,22.72,0.0
10/17/2018,22.11,0.0
10/17/2018,22.09,0.0
10/18/2018,21.92,0.0
10/18/2018,21.58,0.0
10/19/2018,21.8,0.0
10/19/2018,21.69,0.0
10/22/2018,21.56,0.0
10/22/2018,21.41,0.0
10/23/2018,21.2,0.0
10/23/2018,21.54,0.0
10/24/2018,21.59,0.0
10/24/2018,21.21,0.0
10/25/2018,21.31,0.0
10/25/2018,21.41,0.0
10/26/2018,21.17,0.0
10/26/2018,21.29,0.0
10/29/2018,21.59,0.0
10/29/2018,21.43,0.0
10/30/2018,21.53,0.0
10/30/2018,21.7,0.0
10/31/2018,21.88,0.0
10/31/2018,21.8,0.0
11/01/2018,22.12,0.0
11/01/2018,22.46,0.0
11/02/2018,22.61,0.0
11/02/2018,22.52,0.0
11/05/2018,22.58,0.0
11/05/2018,22.76,0.0
11/06/2018,22.62,0.0
11/06/2018,22.56,0.0
11/07/2018,22.93,0.0
11/07/2018,23.09,0.0
11/08/2018,22.88,0.0
11/08/2018,22.71,0.0
11/09/2018,22.79,0.0
11/09/2018,22.69,0.0
11/12/2018,22.47,0.0
11/12/2018,22.34,0.0
11/13/2018,22.65,0.0
11/13/2018,22.87,0.0
11/14/2018,23.02,0.0
11/14/2018,22.99,0.0
11/15/2018,22.99,0.0
11/15/2018,23.24,0.0
11/16/2018,23.11,0.0
11/16/2018,23.36,0.0
11/19/2018,23.37,0.0
11/19/2018,23.38,0.0
11/20/2018,23.13,0.0
11/20/2018,22.96,0.0
11/21/2018,23.22,0.0
11/21/2018,23.23,0.0
11/23/2018,23.15,0.0
11/23/2018,23.17,0.0
11/26/2018,23.13,0.0
11/26/2018,23.2,0.0
11/27/2018,23.24,0.0
11/27/2018,23.34,0.0
11/28/2018,23.4,0.0
11/28/2018,23.78,0.0
11/29/2018,23.96,0.0
11/29/2018,23.98,0.0
11/30/2018,24.03,0.0
11/30/2018,23.93,0.0
12/03/2018,23.83,0.0
12/03/2018,23.91,0.0
12/04/2018,23.9,0.0
12/04/2018,23.66,0.0
12/06/2018,23.13,0.0
12/06/2018,23.45,0.0
12/07/2018,23.27,0.0
12/07/2018,22.82,0.0
12/10/2018,22.1,0.0
12/10/2018,21.92,0.0
12/11/2018,22.63,0.0
12/11/2018,22.61,0.0
12/12/2018,23.14,0.0
12/12/2018,23.28,0.0
12/13/2018,23.35,0.0
12/13/2018,23.35,0.0
12/14/2018,23.23,0.0
12/14/2018,23.24,0.0
12/17/2018,23.47,0.0
12/17/2018,23.35,0.0
12/18/2018,23.91,0.0
12/18/2018,24.08,0.0
12/19/2018,24.14,0.0
12/19/2018,23.73,0.0
12/20/2018,24.22,0.0
12/20/2018,24.14,0.0
12/21/2018,23.8,0.0
12/21/2018,23.65,0.0
12/24/2018,23.36,0.231
12/24/2018,23.38,0.231
12/26/2018,23.51,0.231
12/26/2018,23.75,0.231
12/27/2018,23.67,0.231
12/27/2018,23.89,0.231
12/28/2018,24.0,0.231
12/28/2018,24.15,0.231
12/31/2018,24.16,0.231
12/31/2018,24.13,0.231
01/02/2019,23.74,0.231
01/02/2019,23.83,0.231
01/03/2019,23.51,0.231
01/03/2019,23.4,0.231
01/04/2019,23.58,0.231
01/04/2019,24.05,0.231
01/07/2019,23.89,0.231
01/07/2019,23.76,0.231
01/08/2019,23.8,0.231
01/08/2019,23.89,0.231
01/09/2019,23.75,0.231
01/09/2019,23.82,0.231
01/10/2019,23.64,0.231
01/10/2019,23.84,0.231
01/11/2019,23.64,0.231
01/11/2019,23.75,0.231
01/14/2019,23.36,0.231
01/14/2019,23.44,0.231
01/15/2019,23.72,0.231
01/15/2019,23.67,0.231
01/16/2019,23.72,0.231
01/16/2019,23.89,0.231
01/17/2019,23.74,0.231
01/17/2019,23.88,0.231
01/18/2019,23.74,0.231
01/18/2019,23.74,0.231
01/22/2019,23.55,0.231
01/22/2019,23.55,0.231
01/23/2019,23.53,0.231
01/23/2019,23.56,0.231
01/24/2019,23.69,0.231
01/24/2019,23.83,0.231
01/25/2019,23.59,0.231
01/25/2019,23.61,0.231
01/28/2019,23.23,0.231
01/28/2019,23.23,0.231
01/29/2019,23.27,0.231
01/29/2019,23.24,0.231
01/30/2019,23.19,0.231
01/30/2019,23.46,0.231
01/31/2019,23.62,0.231
01/31/2019,23.82,0.231
02/01/2019,23.72,0.231
02/01/2019,23.53,0.231
02/04/2019,23.47,0.231
02/04/2019,23.59,0.231
02/05/2019,23.66,0.231
02/05/2019,23.73,0.231
02/06/2019,23.94,0.231
02/06/2019,23.81,0.231
02/07/2019,23.93,0.231
02/07/2019,23.98,0.231
02/08/2019,23.58,0.231
02/08/2019,23.56,0.231
02/11/2019,23.53,0.231
02/11/2019,23.39,0.231
02/12/2019,23.58,0.231
02/12/2019,23.64,0.231
02/13/2019,23.37,0.231
02/13/2019,23.24,0.231
02/14/2019,23.22,0.231
02/14/2019,23.32,0.231
02/15/2019,23.14,0.231
02/15/2019,23.06,0.231
02/19/2019,22.7,0.231
02/19/2019,22.86,0.231
02/20/2019,23.18,0.231
02/20/2019,23.2,0.231
02/21/2019,23.29,0.231
02/21/2019,23.25,0.231
02/22/2019,23.46,0.231
02/22/2019,23.5,0.231
02/25/2019,23.62,0.231
02/25/2019,23.76,0.231
02/26/2019,23.49,0.231
02/26/2019,23.61,0.231
02/27/2019,23.45,0.231
02/27/2019,23.43,0.231
02/28/2019,23.64,0.231
02/28/2019,23.66,0.231
03/01/2019,23.79,0.231
03/01/2019,23.61,0.231
03/04/2019,23.63,0.231
03/04/2019,23.55,0.231
03/05/2019,24.13,0.231
03/05/2019,24.23,0.231
03/06/2019,24.45,0.231
03/06/2019,24.42,0.231
03/07/2019,24.35,0.231
03/07/2019,24.11,0.231
03/08/2019,24.18,0.231
03/08/2019,24.18,0.231
03/11/2019,24.68,0.231
03/11/2019,24.84,0.231
03/12/2019,24.94,0.231
03/12/2019,25.1,0.231
03/13/2019,25.05,0.231
03/13/2019,24.99,0.231
03/14/2019,25.07,0.231
03/14/2019,25.12,0.231
03/15/2019,25.29,0.231
03/15/2019,25.39,0.231
03/18/2019,25.51,0.276
03/18/2019,25.6,0.276
03/19/2019,25.58,0.276
03/19/2019,25.58,0.276
03/20/2019,25.52,0.276
03/20/2019,25.71,0.276
03/21/2019,25.61,0.276
03/21/2019,25.64,0.276
03/22/2019,25.3,0.276
03/22/2019,25.07,0.276
03/25/2019,25.05,0.276
03/25/2019,25.0,0.276
03/26/2019,25.28,0.276
03/26/2019,25.27,0.276
03/27/2019,25.06,0.276
03/27/2019,25.0,0.276
03/28/2019,25.26,0.276
03/28/2019,25.31,0.276
03/29/2019,25.48,0.276
03/29/2019,25.32,0.276
04/01/2019,25.51,0.276
04/01/2019,25.56,0.276
04/02/2019,25.7,0.276
04/02/2019,25.68,0.276
04/03/2019,25.58,0.276
04/03/2019,25.71,0.276
04/04/2019,25.38,0.276
04/04/2019,25.4,0.276
04/05/2019,25.57,0.276
04/05/2019,25.6,0.276
04/08/2019,25.29,0.276
04/08/2019,25.27,0.276
04/09/2019,25.45,0.276
04/09/2019,25.49,0.276
04/10/2019,25.43,0.276
04/10/2019,25.47,0.276
04/11/2019,25.48,0.276
04/11/2019,25.42,0.276
04/12/2019,25.46,0.276
04/12/2019,25.41,0.276
04/15/2019,25.47,0.276
04/15/2019,25.44,0.276
04/16/2019,25.5,0.276
04/16/2019,25.5,0.276
04/17/2019,25.66,0.276
04/17/2019,25.6,0.276
04/18/2019,25.6,0.276
04/18/2019,25.66,0.276
04/22/2019,25.14,0.276
04/22/2019,25.14,0.276
04/23/2019,25.16,0.276
04/23/2019,25.2,0.276
04/24/2019,25.38,0.276
04/24/2019,25.2,0.276
04/25/2019,25.07,0.276
04/25/2019,25.12,0.276
04/26/2019,25.35,0.276
04/26/2019,25.5,0.276
04/29/2019,25.47,0.276
04/29/2019,25.48,0.276
04/30/2019,25.5,0.276
04/30/2019,25.5,0.276
05/01/2019,25.63,0.276
05/01/2019,25.49,0.276
05/02/2019,25.49,0.276
05/02/2019,25.41,0.276
05/03/2019,25.55,0.276
05/03/2019,25.56,0.276
05/06/2019,25.18,0.276
05/06/2019,25.33,0.276
05/07/2019,24.91,0.276
05/07/2019,24.79,0.276
05/08/2019,24.6,0.276
05/08/2019,24.52,0.276
05/09/2019,24.2,0.276
05/09/2019,24.19,0.276
05/10/2019,24.19,0.276
05/10/2019,24.2,0.276
05/13/2019,23.72,0.276
05/13/2019,23.57,0.276
05/14/2019,23.92,0.276
05/14/2019,23.97,0.276
05/15/2019,23.74,0.276
05/15/2019,23.84,0.276
05/16/2019,24.2,0.276
05/16/2019,24.17,0.276
05/17/2019,24.25,0.276
05/17/2019,24.18,0.276
05/20/2019,25.33,0.276
05/20/2019,25.25,0.276
05/21/2019,25.06,0.276
05/21/2019,25.12,0.276
05/22/2019,25.1,0.276
05/22/2019,25.08,0.276
05/23/2019,24.9,0.276
05/23/2019,25.0,0.276
05/24/2019,25.33,0.276
05/24/2019,25.4,0.276
05/28/2019,25.51,0.276
05/28/2019,25.48,0.276
05/29/2019,25.29,0.276
05/29/2019,25.31,0.276
05/30/2019,25.4,0.276
05/30/2019,25.51,0.276
05/31/2019,25.4,0.276
05/31/2019,25.65,0.276
06/03/2019,25.98,0.276
06/03/2019,25.96,0.276
06/04/2019,25.79,0.276
06/04/2019,25.8,0.276
06/05/2019,25.8,0.276
06/05/2019,25.67,0.276
06/06/2019,25.54,0.276
06/06/2019,25.56,0.276
06/07/2019,25.5,0.276
06/07/2019,25.56,0.276
06/10/2019,25.53,0.276
06/10/2019,25.54,0.276
06/11/2019,25.6,0.276
06/11/2019,25.56,0.276
06/12/2019,25.57,0.276
06/12/2019,25.48,0.276
06/13/2019,25.49,0.276
06/13/2019,25.38,0.276
06/14/2019,25.11,0.276
06/14/2019,25.09,0.276
06/17/2019,24.9,0.276
06/17/2019,24.96,0.276
06/18/2019,25.08,0.276
06/18/2019,25.23,0.276
06/19/2019,25.03,0.276
06/19/2019,25.08,0.276
06/20/2019,25.42,0.276
06/20/2019,25.28,0.276
06/21/2019,25.08,0.276
06/21/2019,25.0,0.276
06/24/2019,25.04,0.276
06/24/2019,25.03,0.276
06/25/2019,25.19,0.276
06/25/2019,25.12,0.276
06/26/2019,25.3,0.276
06/26/2019,25.35,0.276
06/27/2019,25.36,0.276
06/27/2019,25.48,0.276
06/28/2019,25.29,0.276
06/28/2019,25.28,0.276
07/01/2019,25.44,0.276
07/01/2019,25.45,0.276
07/02/2019,25.63,0.276
07/02/2019,25.65,0.276
07/03/2019,25.63,0.276
07/03/2019,25.68,0.276
07/05/2019,25.26,0.276
07/05/2019,25.26,0.276
07/08/2019,24.98,0.276
07/08/2019,24.99,0.276
07/09/2019,24.91,0.276
07/09/2019,24.98,0.276
07/10/2019,24.92,0.276
07/10/2019,24.85,0.276
07/11/2019,24.94,0.276
07/11/2019,24.89,0.276
07/12/2019,25.02,0.276
07/12/2019,24.97,0.276
07/15/2019,25.11,0.276
07/15/2019,25.13,0.276
07/16/2019,25.17,0.276
07/16/2019,25.2,0.276
07/17/2019,25.21,0.276
07/17/2019,25.21,0.276
07/18/2019,24.96,0.276
07/18/2019,25.13,0.276
07/19/2019,24.77,0.276
07/19/2019,24.6,0.276
07/22/2019,24.63,0.276
07/22/2019,24.62,0.276
07/23/2019,24.56,0.276
07/23/2019,24.43,0.276
07/24/2019,24.38,0.276
07/24/2019,24.39,0.276
07/25/2019,24.36,0.276
07/25/2019,24.25,0.276
07/26/2019,24.45,0.276
07/26/2019,24.41,0.276
07/29/2019,24.25,0.276
07/29/2019,24.23,0.276
07/30/2019,23.89,0.276
07/30/2019,23.83,0.276
07/31/2019,24.0,0.276
07/31/2019,23.79,0.276
08/01/2019,23.72,0.276
08/01/2019,23.51,0.276
08/02/2019,23.51,0.276
08/02/2019,23.42,0.276
08/05/2019,22.92,0.276
08/05/2019,22.72,0.276
08/06/2019,23.14,0.276
08/06/2019,23.08,0.276
08/07/2019,22.83,0.276
08/07/2019,23.04,0.276
08/08/2019,23.5,0.276
08/08/2019,23.62,0.276
08/09/2019,23.62,0.276
08/09/2019,23.46,0.276
08/12/2019,23.33,0.276
08/12/2019,23.34,0.276
08/13/2019,22.96,0.276
08/13/2019,23.28,0.276
08/14/2019,23.03,0.276
08/14/2019,22.91,0.276
08/15/2019,22.94,0.276
08/15/2019,22.95,0.276
08/16/2019,23.19,0.276
08/16/2019,23.27,0.276
08/19/2019,23.29,0.276
08/19/2019,23.1,0.276
08/20/2019,23.18,0.276
08/20/2019,23.18,0.276
08/21/2019,23.08,0.276
08/21/2019,23.01,0.276
08/22/2019,22.61,0.276
08/22/2019,22.54,0.276
08/23/2019,23.01,0.276
08/23/2019,22.94,0.276
08/26/2019,23.03,0.276
08/26/2019,23.17,0.276
08/27/2019,23.37,0.276
08/27/2019,23.29,0.276
08/28/2019,23.19,0.276
08/28/2019,23.16,0.276
08/29/2019,23.24,0.276
08/29/2019,23.2,0.276
08/30/2019,23.37,0.276
08/30/2019,23.41,0.276
09/03/2019,22.74,0.276
09/03/2019,22.88,0.276
09/04/2019,22.85,0.276
09/04/2019,22.92,0.276
09/05/2019,23.05,0.276
09/05/2019,23.02,0.276
09/06/2019,23.23,0.276
09/06/2019,23.25,0.276
09/09/2019,23.31,0.276
09/09/2019,23.29,0.276
09/10/2019,23.21,0.276
09/10/2019,23.27,0.276
09/11/2019,23.3,0.276
09/11/2019,23.45,0.276
09/12/2019,23.43,0.276
09/12/2019,23.46,0.276
09/13/2019,23.68,0.276
09/13/2019,23.69,0.276
09/16/2019,23.3,0.276
09/16/2019,23.14,0.276
09/17/2019,22.98,0.276
09/17/2019,23.17,0.276
09/18/2019,23.18,0.276
09/18/2019,23.13,0.276
09/19/2019,22.89,0.276
09/19/2019,22.81,0.276
09/20/2019,23.91,0.276
09/20/2019,23.9,0.276
09/23/2019,24.25,0.276
09/23/2019,24.46,0.276
09/24/2019,24.42,0.276
09/24/2019,24.29,0.276
09/25/2019,24.02,0.276
09/25/2019,24.08,0.276
09/26/2019,24.24,0.276
09/26/2019,24.25,0.276
09/27/2019,24.37,0.276
09/27/2019,24.22,0.276
09/30/2019,24.23,0.276
09/30/2019,24.22,0.276
10/01/2019,23.82,0.276
10/01/2019,23.75,0.276
10/02/2019,23.61,0.276
10/02/2019,23.62,0.276
10/03/2019,23.8,0.276
10/03/2019,23.87,0.276
10/04/2019,23.68,0.276
10/04/2019,23.79,0.276
10/07/2019,23.54,0.276
10/07/2019,23.5,0.276
10/08/2019,23.36,0.276
10/08/2019,23.31,0.276
10/09/2019,23.53,0.276
10/09/2019,23.62,0.276
10/10/2019,23.65,0.276
10/10/2019,23.78,0.276
10/11/2019,23.88,0.276
10/11/2019,23.93,0.276
10/14/2019,23.9,0.276
10/14/2019,23.86,0.276
10/15/2019,23.96,0.276
10/15/2019,24.11,0.276
10/16/2019,24.17,0.276
10/16/2019,24.19,0.276
10/17/2019,24.49,0.276
10/17/2019,24.48,0.276
10/18/2019,24.77,0.276
10/18/2019,24.81,0.276
10/21/2019,24.67,0.276
10/21/2019,24.74,0.276
10/22/2019,24.61,0.276
10/22/2019,24.61,0.276
10/23/2019,24.7,0.276
10/23/2019,24.72,0.276
10/24/2019,24.69,0.276
10/24/2019,24.59,0.276
10/25/2019,24.57,0.276
10/25/2019,24.67,0.276
10/28/2019,24.72,0.276
10/28/2019,24.76,0.276
10/29/2019,24.99,0.276
10/29/2019,25.0,0.276
10/30/2019,25.06,0.276
10/30/2019,25.2,0.276
10/31/2019,25.28,0.276
10/31/2019,25.1,0.276
11/01/2019,25.29,0.276
11/01/2019,25.38,0.276
11/04/2019,25.4,0.276
11/04/2019,25.29,0.276
11/05/2019,25.25,0.276
11/05/2019,25.21,0.276
11/06/2019,25.22,0.276
11/06/2019,25.27,0.276
11/07/2019,25.36,0.276
11/07/2019,25.32,0.276
11/08/2019,24.9,0.276
11/08/2019,24.83,0.276
11/11/2019,24.82,0.276
11/11/2019,24.83,0.276
11/12/2019,24.76,0.276
11/12/2019,24.65,0.276
11/13/2019,24.59,0.276
11/13/2019,24.55,0.276
11/14/2019,24.64,0.276
11/14/2019,24.62,0.276
11/15/2019,24.79,0.276
11/15/2019,24.77,0.276
11/18/2019,24.69,0.276
11/18/2019,24.68,0.276
11/19/2019,24.81,0.276
11/19/2019,24.75,0.276
11/20/2019,24.93,0.276
11/20/2019,24.86,0.276
11/21/2019,24.73,0.276
11/21/2019,24.72,0.276
11/22/2019,24.7,0.276
11/22/2019,24.68,0.276
11/25/2019,25.06,0.276
11/25/2019,25.17,0.276
11/26/2019,25.07,0.276
11/26/2019,25.01,0.276
11/27/2019,25.14,0.276
11/27/2019,25.27,0.276
11/29/2019,24.97,0.276
11/29/2019,24.87,0.276
12/02/2019,24.92,0.276
12/02/2019,24.94,0.276
12/03/2019,24.74,0.276
12/03/2019,24.76,0.276
12/04/2019,24.99,0.276
12/04/2019,24.94,0.276
12/05/2019,24.97,0.276
12/05/2019,25.01,0.276
12/06/2019,24.78,0.276
12/06/2019,24.77,0.276
12/09/2019,24.94,0.276
12/09/2019,24.93,0.276
12/10/2019,24.79,0.276
12/10/2019,24.8,0.276
12/11/2019,24.9,0.276
12/11/2019,25.0,0.276
12/12/2019,24.95,0.276
12/12/2019,25.14,0.276
12/13/2019,25.23,0.276
12/13/2019,25.29,0.276
12/16/2019,25.11,0.276
12/16/2019,25.13,0.276
12/17/2019,25.31,0.276
12/17/2019,25.32,0.276
12/18/2019,25.44,0.276
12/18/2019,25.37,0.276
12/19/2019,25.42,0.276
12/19/2019,25.5,0.276
12/20/2019,25.52,0.276
12/20/2019,25.61,0.276
12/23/2019,20.12,0.276
12/23/2019,19.98,0.276
12/24/2019,19.95,0.276
12/24/2019,19.89,0.276
12/26/2019,19.82,0.276
12/26/2019,19.85,0.276
12/27/2019,19.96,0.276
12/27/2019,19.93,0.276
12/30/2019,19.92,0.045
12/30/2019,19.84,0.045
12/31/2019,19.89,0.045
12/31/2019,19.85,0.045
01/02/2020,20.0,0.045
01/02/2020,20.11,0.045
01/03/2020,19.86,0.045
01/03/2020,19.75,0.045
