BCE,"BCE, Inc.",
Date,Price,Annualized Dividend
09/17/1984,0.23,0.0
09/18/1984,0.23,0.0
09/18/1984,0.23,0.0
09/19/1984,0.23,0.0
09/19/1984,0.23,0.0
09/20/1984,0.23,0.0
09/20/1984,0.23,0.0
09/21/1984,0.23,0.0
09/21/1984,0.23,0.0
09/24/1984,0.23,0.0
09/24/1984,0.23,0.0
09/25/1984,0.23,0.0
09/25/1984,0.23,0.0
09/26/1984,0.23,0.0
09/26/1984,0.23,0.0
09/27/1984,0.23,0.0
09/27/1984,0.23,0.0
09/28/1984,0.23,0.0
09/28/1984,0.23,0.0
10/01/1984,0.23,0.0
10/01/1984,0.23,0.0
10/02/1984,0.23,0.0
10/02/1984,0.23,0.0
10/03/1984,0.23,0.0
10/03/1984,0.23,0.0
10/04/1984,0.23,0.0
10/04/1984,0.23,0.0
10/05/1984,0.23,0.0
10/05/1984,0.23,0.0
10/08/1984,0.23,0.0
10/08/1984,0.23,0.0
10/09/1984,0.23,0.0
10/09/1984,0.23,0.0
10/10/1984,0.23,0.0
10/10/1984,0.24,0.0
10/11/1984,0.24,0.0
10/11/1984,0.24,0.0
10/12/1984,0.24,0.0
10/12/1984,0.24,0.0
10/15/1984,0.24,0.0
10/15/1984,0.24,0.0
10/16/1984,0.24,0.0
10/16/1984,0.24,0.0
10/17/1984,0.24,0.0
10/17/1984,0.24,0.0
10/18/1984,0.24,0.0
10/18/1984,0.24,0.0
10/19/1984,0.24,0.0
10/19/1984,0.24,0.0
10/22/1984,0.24,0.0
10/22/1984,0.24,0.0
10/23/1984,0.24,0.0
10/23/1984,0.24,0.0
10/24/1984,0.24,0.0
10/24/1984,0.24,0.0
10/25/1984,0.24,0.0
10/25/1984,0.24,0.0
10/26/1984,0.24,0.0
10/26/1984,0.24,0.0
10/29/1984,0.24,0.0
10/29/1984,0.24,0.0
10/30/1984,0.24,0.0
10/30/1984,0.24,0.0
10/31/1984,0.24,0.0
10/31/1984,0.24,0.0
11/01/1984,0.24,0.0
11/01/1984,0.24,0.0
11/02/1984,0.24,0.0
11/02/1984,0.24,0.0
11/05/1984,0.24,0.0
11/05/1984,0.24,0.0
11/06/1984,0.24,0.0
11/06/1984,0.25,0.0
11/07/1984,0.25,0.0
11/07/1984,0.25,0.0
11/08/1984,0.25,0.0
11/08/1984,0.25,0.0
11/09/1984,0.25,0.0
11/09/1984,0.25,0.0
11/12/1984,0.25,0.0
11/12/1984,0.25,0.0
11/13/1984,0.25,0.0
11/13/1984,0.25,0.0
11/14/1984,0.25,0.0
11/14/1984,0.25,0.0
11/15/1984,0.25,0.0
11/15/1984,0.25,0.0
11/16/1984,0.24,0.0
11/16/1984,0.24,0.0
11/19/1984,0.24,0.0
11/19/1984,0.24,0.0
11/20/1984,0.24,0.0
11/20/1984,0.24,0.0
11/21/1984,0.24,0.0
11/21/1984,0.24,0.0
11/23/1984,0.24,0.0
11/23/1984,0.24,0.0
11/26/1984,0.25,0.0
11/26/1984,0.25,0.0
11/27/1984,0.25,0.0
11/27/1984,0.25,0.0
11/28/1984,0.25,0.0
11/28/1984,0.25,0.0
11/29/1984,0.25,0.0
11/29/1984,0.25,0.0
11/30/1984,0.25,0.0
11/30/1984,0.25,0.0
12/03/1984,0.25,0.0
12/03/1984,0.25,0.0
12/04/1984,0.25,0.0
12/04/1984,0.25,0.0
12/05/1984,0.25,0.0
12/05/1984,0.25,0.0
12/06/1984,0.25,0.0
12/06/1984,0.25,0.0
12/07/1984,0.25,0.0
12/07/1984,0.25,0.0
12/10/1984,0.26,0.3929
12/10/1984,0.25,0.3929
12/11/1984,0.25,0.3929
12/11/1984,0.25,0.3929
12/12/1984,0.25,0.3929
12/12/1984,0.25,0.3929
12/13/1984,0.25,0.3929
12/13/1984,0.25,0.3929
12/14/1984,0.25,0.3929
12/14/1984,0.25,0.3929
12/17/1984,0.25,0.3929
12/17/1984,0.25,0.3929
12/18/1984,0.25,0.3929
12/18/1984,0.26,0.3929
12/19/1984,0.26,0.3929
12/19/1984,0.26,0.3929
12/20/1984,0.26,0.3929
12/20/1984,0.26,0.3929
12/21/1984,0.26,0.3929
12/21/1984,0.26,0.3929
12/24/1984,0.26,0.3929
12/24/1984,0.26,0.3929
12/26/1984,0.26,0.3929
12/26/1984,0.26,0.3929
12/27/1984,0.26,0.3929
12/27/1984,0.26,0.3929
12/28/1984,0.26,0.3929
12/28/1984,0.26,0.3929
12/31/1984,0.26,0.3929
12/31/1984,0.26,0.3929
01/02/1985,0.26,0.3929
01/02/1985,0.26,0.3929
01/03/1985,0.26,0.3929
01/03/1985,0.26,0.3929
01/04/1985,0.25,0.3929
01/04/1985,0.25,0.3929
01/07/1985,0.25,0.3929
01/07/1985,0.25,0.3929
01/08/1985,0.25,0.3929
01/08/1985,0.25,0.3929
01/09/1985,0.25,0.3929
01/09/1985,0.25,0.3929
01/10/1985,0.25,0.3929
01/10/1985,0.26,0.3929
01/11/1985,0.26,0.3929
01/11/1985,0.25,0.3929
01/14/1985,0.25,0.3929
01/14/1985,0.25,0.3929
01/15/1985,0.25,0.3929
01/15/1985,0.25,0.3929
01/16/1985,0.25,0.3929
01/16/1985,0.25,0.3929
01/17/1985,0.25,0.3929
01/17/1985,0.25,0.3929
01/18/1985,0.25,0.3929
01/18/1985,0.25,0.3929
01/21/1985,0.25,0.3929
01/21/1985,0.26,0.3929
01/22/1985,0.26,0.3929
01/22/1985,0.26,0.3929
01/23/1985,0.26,0.3929
01/23/1985,0.26,0.3929
01/24/1985,0.26,0.3929
01/24/1985,0.27,0.3929
01/25/1985,0.27,0.3929
01/25/1985,0.27,0.3929
01/28/1985,0.27,0.3929
01/28/1985,0.27,0.3929
01/29/1985,0.27,0.3929
01/29/1985,0.27,0.3929
01/30/1985,0.27,0.3929
01/30/1985,0.28,0.3929
01/31/1985,0.28,0.3929
01/31/1985,0.27,0.3929
02/01/1985,0.27,0.3929
02/01/1985,0.27,0.3929
02/04/1985,0.27,0.3929
02/04/1985,0.27,0.3929
02/05/1985,0.27,0.3929
02/05/1985,0.27,0.3929
02/06/1985,0.27,0.3929
02/06/1985,0.27,0.3929
02/07/1985,0.27,0.3929
02/07/1985,0.27,0.3929
02/08/1985,0.27,0.3929
02/08/1985,0.27,0.3929
02/11/1985,0.27,0.3929
02/11/1985,0.26,0.3929
02/12/1985,0.26,0.3929
02/12/1985,0.26,0.3929
02/13/1985,0.26,0.3929
02/13/1985,0.27,0.3929
02/14/1985,0.27,0.3929
02/14/1985,0.27,0.3929
02/15/1985,0.27,0.3929
02/15/1985,0.27,0.3929
02/19/1985,0.27,0.3929
02/19/1985,0.27,0.3929
02/20/1985,0.27,0.3929
02/20/1985,0.27,0.3929
02/21/1985,0.27,0.3929
02/21/1985,0.27,0.3929
02/22/1985,0.27,0.3929
02/22/1985,0.27,0.3929
02/25/1985,0.26,0.3929
02/25/1985,0.26,0.3929
02/26/1985,0.26,0.3929
02/26/1985,0.26,0.3929
02/27/1985,0.26,0.3929
02/27/1985,0.26,0.3929
02/28/1985,0.26,0.3929
02/28/1985,0.27,0.3929
03/01/1985,0.27,0.3929
03/01/1985,0.27,0.3929
03/04/1985,0.27,0.3929
03/04/1985,0.27,0.3929
03/05/1985,0.27,0.3929
03/05/1985,0.27,0.3929
03/06/1985,0.27,0.3929
03/06/1985,0.27,0.3929
03/07/1985,0.27,0.3929
03/07/1985,0.27,0.3929
03/08/1985,0.27,0.3929
03/08/1985,0.27,0.3929
03/11/1985,0.28,0.77464
03/11/1985,0.28,0.77464
03/12/1985,0.28,0.77464
03/12/1985,0.28,0.77464
03/13/1985,0.28,0.77464
03/13/1985,0.28,0.77464
03/14/1985,0.28,0.77464
03/14/1985,0.28,0.77464
03/15/1985,0.28,0.77464
03/15/1985,0.28,0.77464
03/18/1985,0.28,0.77464
03/18/1985,0.28,0.77464
03/19/1985,0.28,0.77464
03/19/1985,0.28,0.77464
03/20/1985,0.28,0.77464
03/20/1985,0.28,0.77464
03/21/1985,0.28,0.77464
03/21/1985,0.29,0.77464
03/22/1985,0.29,0.77464
03/22/1985,0.28,0.77464
03/25/1985,0.28,0.77464
03/25/1985,0.28,0.77464
03/26/1985,0.28,0.77464
03/26/1985,0.29,0.77464
03/27/1985,0.29,0.77464
03/27/1985,0.29,0.77464
03/28/1985,0.29,0.77464
03/28/1985,0.29,0.77464
03/29/1985,0.29,0.77464
03/29/1985,0.29,0.77464
04/01/1985,0.29,0.77464
04/01/1985,0.29,0.77464
04/02/1985,0.29,0.77464
04/02/1985,0.28,0.77464
04/03/1985,0.28,0.77464
04/03/1985,0.28,0.77464
04/04/1985,0.28,0.77464
04/04/1985,0.28,0.77464
04/08/1985,0.28,0.77464
04/08/1985,0.28,0.77464
04/09/1985,0.28,0.77464
04/09/1985,0.28,0.77464
04/10/1985,0.28,0.77464
04/10/1985,0.28,0.77464
04/11/1985,0.28,0.77464
04/11/1985,0.28,0.77464
04/12/1985,0.28,0.77464
04/12/1985,0.28,0.77464
04/15/1985,0.28,0.77464
04/15/1985,0.28,0.77464
04/16/1985,0.28,0.77464
04/16/1985,0.28,0.77464
04/17/1985,0.28,0.77464
04/17/1985,0.29,0.77464
04/18/1985,0.29,0.77464
04/18/1985,0.29,0.77464
04/19/1985,0.29,0.77464
04/19/1985,0.29,0.77464
04/22/1985,0.29,0.77464
04/22/1985,0.29,0.77464
04/23/1985,0.29,0.77464
04/23/1985,0.29,0.77464
04/24/1985,0.29,0.77464
04/24/1985,0.29,0.77464
04/25/1985,0.29,0.77464
04/25/1985,0.29,0.77464
04/26/1985,0.29,0.77464
04/26/1985,0.29,0.77464
04/29/1985,0.29,0.77464
04/29/1985,0.29,0.77464
04/30/1985,0.29,0.77464
04/30/1985,0.29,0.77464
05/01/1985,0.29,0.77464
05/01/1985,0.29,0.77464
05/02/1985,0.29,0.77464
05/02/1985,0.28,0.77464
05/03/1985,0.28,0.77464
05/03/1985,0.29,0.77464
05/06/1985,0.29,0.77464
05/06/1985,0.29,0.77464
05/07/1985,0.29,0.77464
05/07/1985,0.29,0.77464
05/08/1985,0.29,0.77464
05/08/1985,0.29,0.77464
05/09/1985,0.29,0.77464
05/09/1985,0.29,0.77464
05/10/1985,0.29,0.77464
05/10/1985,0.29,0.77464
05/13/1985,0.29,0.77464
05/13/1985,0.29,0.77464
05/14/1985,0.29,0.77464
05/14/1985,0.3,0.77464
05/15/1985,0.3,0.77464
05/15/1985,0.3,0.77464
05/16/1985,0.3,0.77464
05/16/1985,0.31,0.77464
05/17/1985,0.31,0.77464
05/17/1985,0.31,0.77464
05/20/1985,0.31,0.77464
05/20/1985,0.31,0.77464
05/21/1985,0.31,0.77464
05/21/1985,0.31,0.77464
05/22/1985,0.31,0.77464
05/22/1985,0.31,0.77464
05/23/1985,0.31,0.77464
05/23/1985,0.3,0.77464
05/24/1985,0.3,0.77464
05/24/1985,0.31,0.77464
05/28/1985,0.31,0.77464
05/28/1985,0.31,0.77464
05/29/1985,0.31,0.77464
05/29/1985,0.31,0.77464
05/30/1985,0.31,0.77464
05/30/1985,0.31,0.77464
05/31/1985,0.31,0.77464
05/31/1985,0.31,0.77464
06/03/1985,0.31,0.77464
06/03/1985,0.32,0.77464
06/04/1985,0.32,0.77464
06/04/1985,0.32,0.77464
06/05/1985,0.32,0.77464
06/05/1985,0.33,0.77464
06/06/1985,0.33,0.77464
06/06/1985,0.33,0.77464
06/07/1985,0.33,0.77464
06/07/1985,0.32,0.77464
06/10/1985,0.33,1.1598600000000001
06/10/1985,0.33,1.1598600000000001
06/11/1985,0.33,1.1598600000000001
06/11/1985,0.33,1.1598600000000001
06/12/1985,0.33,1.1598600000000001
06/12/1985,0.32,1.1598600000000001
06/13/1985,0.32,1.1598600000000001
06/13/1985,0.32,1.1598600000000001
06/14/1985,0.32,1.1598600000000001
06/14/1985,0.32,1.1598600000000001
06/17/1985,0.32,1.1598600000000001
06/17/1985,0.32,1.1598600000000001
06/18/1985,0.33,1.1598600000000001
06/18/1985,0.33,1.1598600000000001
06/19/1985,0.33,1.1598600000000001
06/19/1985,0.33,1.1598600000000001
06/20/1985,0.33,1.1598600000000001
06/20/1985,0.33,1.1598600000000001
06/21/1985,0.33,1.1598600000000001
06/21/1985,0.33,1.1598600000000001
06/24/1985,0.33,1.1598600000000001
06/24/1985,0.33,1.1598600000000001
06/25/1985,0.33,1.1598600000000001
06/25/1985,0.32,1.1598600000000001
06/26/1985,0.32,1.1598600000000001
06/26/1985,0.33,1.1598600000000001
06/27/1985,0.33,1.1598600000000001
06/27/1985,0.33,1.1598600000000001
06/28/1985,0.33,1.1598600000000001
06/28/1985,0.33,1.1598600000000001
07/01/1985,0.33,1.1598600000000001
07/01/1985,0.33,1.1598600000000001
07/02/1985,0.33,1.1598600000000001
07/02/1985,0.33,1.1598600000000001
07/03/1985,0.33,1.1598600000000001
07/03/1985,0.33,1.1598600000000001
07/05/1985,0.33,1.1598600000000001
07/05/1985,0.33,1.1598600000000001
07/08/1985,0.33,1.1598600000000001
07/08/1985,0.33,1.1598600000000001
07/09/1985,0.33,1.1598600000000001
07/09/1985,0.33,1.1598600000000001
07/10/1985,0.33,1.1598600000000001
07/10/1985,0.33,1.1598600000000001
07/11/1985,0.33,1.1598600000000001
07/11/1985,0.33,1.1598600000000001
07/12/1985,0.33,1.1598600000000001
07/12/1985,0.33,1.1598600000000001
07/15/1985,0.33,1.1598600000000001
07/15/1985,0.33,1.1598600000000001
07/16/1985,0.33,1.1598600000000001
07/16/1985,0.33,1.1598600000000001
07/17/1985,0.33,1.1598600000000001
07/17/1985,0.33,1.1598600000000001
07/18/1985,0.33,1.1598600000000001
07/18/1985,0.33,1.1598600000000001
07/19/1985,0.33,1.1598600000000001
07/19/1985,0.33,1.1598600000000001
07/22/1985,0.33,1.1598600000000001
07/22/1985,0.33,1.1598600000000001
07/23/1985,0.33,1.1598600000000001
07/23/1985,0.32,1.1598600000000001
07/24/1985,0.32,1.1598600000000001
07/24/1985,0.32,1.1598600000000001
07/25/1985,0.32,1.1598600000000001
07/25/1985,0.32,1.1598600000000001
07/26/1985,0.32,1.1598600000000001
07/26/1985,0.33,1.1598600000000001
07/29/1985,0.32,1.1598600000000001
07/29/1985,0.32,1.1598600000000001
07/30/1985,0.32,1.1598600000000001
07/30/1985,0.32,1.1598600000000001
07/31/1985,0.32,1.1598600000000001
07/31/1985,0.32,1.1598600000000001
08/01/1985,0.32,1.1598600000000001
08/01/1985,0.33,1.1598600000000001
08/02/1985,0.33,1.1598600000000001
08/02/1985,0.32,1.1598600000000001
08/05/1985,0.32,1.1598600000000001
08/05/1985,0.32,1.1598600000000001
08/06/1985,0.32,1.1598600000000001
08/06/1985,0.32,1.1598600000000001
08/07/1985,0.32,1.1598600000000001
08/07/1985,0.32,1.1598600000000001
08/08/1985,0.32,1.1598600000000001
08/08/1985,0.32,1.1598600000000001
08/09/1985,0.32,1.1598600000000001
08/09/1985,0.32,1.1598600000000001
08/12/1985,0.32,1.1598600000000001
08/12/1985,0.32,1.1598600000000001
08/13/1985,0.32,1.1598600000000001
08/13/1985,0.32,1.1598600000000001
08/14/1985,0.32,1.1598600000000001
08/14/1985,0.32,1.1598600000000001
08/15/1985,0.32,1.1598600000000001
08/15/1985,0.32,1.1598600000000001
08/16/1985,0.32,1.1598600000000001
08/16/1985,0.32,1.1598600000000001
08/19/1985,0.32,1.1598600000000001
08/19/1985,0.32,1.1598600000000001
08/20/1985,0.32,1.1598600000000001
08/20/1985,0.32,1.1598600000000001
08/21/1985,0.32,1.1598600000000001
08/21/1985,0.31,1.1598600000000001
08/22/1985,0.31,1.1598600000000001
08/22/1985,0.31,1.1598600000000001
08/23/1985,0.31,1.1598600000000001
08/23/1985,0.31,1.1598600000000001
08/26/1985,0.31,1.1598600000000001
08/26/1985,0.31,1.1598600000000001
08/27/1985,0.31,1.1598600000000001
08/27/1985,0.32,1.1598600000000001
08/28/1985,0.32,1.1598600000000001
08/28/1985,0.32,1.1598600000000001
08/29/1985,0.32,1.1598600000000001
08/29/1985,0.32,1.1598600000000001
08/30/1985,0.32,1.1598600000000001
08/30/1985,0.33,1.1598600000000001
09/03/1985,0.33,1.1598600000000001
09/03/1985,0.32,1.1598600000000001
09/04/1985,0.32,1.1598600000000001
09/04/1985,0.32,1.1598600000000001
09/05/1985,0.32,1.1598600000000001
09/05/1985,0.32,1.1598600000000001
09/06/1985,0.32,1.1598600000000001
09/06/1985,0.32,1.1598600000000001
09/09/1985,0.33,1.5416
09/09/1985,0.33,1.5416
09/10/1985,0.33,1.5416
09/10/1985,0.33,1.5416
09/11/1985,0.33,1.5416
09/11/1985,0.32,1.5416
09/12/1985,0.32,1.5416
09/12/1985,0.32,1.5416
09/13/1985,0.32,1.5416
09/13/1985,0.32,1.5416
09/16/1985,0.32,1.5416
09/16/1985,0.32,1.5416
09/17/1985,0.32,1.5416
09/17/1985,0.32,1.5416
09/18/1985,0.32,1.5416
09/18/1985,0.32,1.5416
09/19/1985,0.32,1.5416
09/19/1985,0.32,1.5416
09/20/1985,0.32,1.5416
09/20/1985,0.31,1.5416
09/23/1985,0.32,1.5416
09/23/1985,0.32,1.5416
09/24/1985,0.32,1.5416
09/24/1985,0.31,1.5416
09/25/1985,0.31,1.5416
09/25/1985,0.31,1.5416
09/26/1985,0.31,1.5416
09/26/1985,0.31,1.5416
09/30/1985,0.31,1.5416
09/30/1985,0.31,1.5416
10/01/1985,0.31,1.5416
10/01/1985,0.32,1.5416
10/02/1985,0.32,1.5416
10/02/1985,0.31,1.5416
10/03/1985,0.31,1.5416
10/03/1985,0.32,1.5416
10/04/1985,0.32,1.5416
10/04/1985,0.31,1.5416
10/07/1985,0.31,1.5416
10/07/1985,0.32,1.5416
10/08/1985,0.32,1.5416
10/08/1985,0.31,1.5416
10/09/1985,0.31,1.5416
10/09/1985,0.31,1.5416
10/10/1985,0.31,1.5416
10/10/1985,0.31,1.5416
10/11/1985,0.31,1.5416
10/11/1985,0.31,1.5416
10/14/1985,0.31,1.5416
10/14/1985,0.31,1.5416
10/15/1985,0.31,1.5416
10/15/1985,0.31,1.5416
10/16/1985,0.31,1.5416
10/16/1985,0.31,1.5416
10/17/1985,0.31,1.5416
10/17/1985,0.31,1.5416
10/18/1985,0.31,1.5416
10/18/1985,0.31,1.5416
10/21/1985,0.31,1.5416
10/21/1985,0.31,1.5416
10/22/1985,0.31,1.5416
10/22/1985,0.31,1.5416
10/23/1985,0.31,1.5416
10/23/1985,0.31,1.5416
10/24/1985,0.31,1.5416
10/24/1985,0.31,1.5416
10/25/1985,0.31,1.5416
10/25/1985,0.31,1.5416
10/28/1985,0.31,1.5416
10/28/1985,0.31,1.5416
10/29/1985,0.31,1.5416
10/29/1985,0.31,1.5416
10/30/1985,0.31,1.5416
10/30/1985,0.31,1.5416
10/31/1985,0.31,1.5416
10/31/1985,0.31,1.5416
11/01/1985,0.31,1.5416
11/01/1985,0.32,1.5416
11/04/1985,0.32,1.5416
11/04/1985,0.32,1.5416
11/05/1985,0.32,1.5416
11/05/1985,0.32,1.5416
11/06/1985,0.32,1.5416
11/06/1985,0.32,1.5416
11/07/1985,0.32,1.5416
11/07/1985,0.32,1.5416
11/08/1985,0.32,1.5416
11/08/1985,0.32,1.5416
11/11/1985,0.32,1.5416
11/11/1985,0.32,1.5416
11/12/1985,0.32,1.5416
11/12/1985,0.32,1.5416
11/13/1985,0.32,1.5416
11/13/1985,0.32,1.5416
11/14/1985,0.32,1.5416
11/14/1985,0.32,1.5416
11/15/1985,0.32,1.5416
11/15/1985,0.32,1.5416
11/18/1985,0.32,1.5416
11/18/1985,0.32,1.5416
11/19/1985,0.32,1.5416
11/19/1985,0.32,1.5416
11/20/1985,0.32,1.5416
11/20/1985,0.33,1.5416
11/21/1985,0.33,1.5416
11/21/1985,0.33,1.5416
11/22/1985,0.33,1.5416
11/22/1985,0.33,1.5416
11/25/1985,0.33,1.5416
11/25/1985,0.32,1.5416
11/26/1985,0.32,1.5416
11/26/1985,0.32,1.5416
11/27/1985,0.32,1.5416
11/27/1985,0.32,1.5416
11/29/1985,0.32,1.5416
11/29/1985,0.33,1.5416
12/02/1985,0.32,1.5416
12/02/1985,0.32,1.5416
12/03/1985,0.32,1.5416
12/03/1985,0.32,1.5416
12/04/1985,0.32,1.5416
12/04/1985,0.32,1.5416
12/05/1985,0.32,1.5416
12/05/1985,0.32,1.5416
12/06/1985,0.31,1.5416
12/06/1985,0.31,1.5416
12/09/1985,0.32,1.52824
12/09/1985,0.32,1.52824
12/10/1985,0.32,1.52824
12/10/1985,0.32,1.52824
12/11/1985,0.32,1.52824
12/11/1985,0.32,1.52824
12/12/1985,0.32,1.52824
12/12/1985,0.32,1.52824
12/13/1985,0.32,1.52824
12/13/1985,0.32,1.52824
12/16/1985,0.32,1.52824
12/16/1985,0.32,1.52824
12/17/1985,0.32,1.52824
12/17/1985,0.32,1.52824
12/18/1985,0.32,1.52824
12/18/1985,0.31,1.52824
12/19/1985,0.31,1.52824
12/19/1985,0.32,1.52824
12/20/1985,0.32,1.52824
12/20/1985,0.32,1.52824
12/23/1985,0.32,1.52824
12/23/1985,0.32,1.52824
12/24/1985,0.32,1.52824
12/24/1985,0.32,1.52824
12/26/1985,0.32,1.52824
12/26/1985,0.32,1.52824
12/27/1985,0.32,1.52824
12/27/1985,0.32,1.52824
12/30/1985,0.32,1.52824
12/30/1985,0.32,1.52824
12/31/1985,0.32,1.52824
12/31/1985,0.32,1.52824
01/02/1986,0.32,1.52824
01/02/1986,0.32,1.52824
01/03/1986,0.32,1.52824
01/03/1986,0.32,1.52824
01/06/1986,0.32,1.52824
01/06/1986,0.32,1.52824
01/07/1986,0.32,1.52824
01/07/1986,0.32,1.52824
01/08/1986,0.32,1.52824
01/08/1986,0.32,1.52824
01/09/1986,0.32,1.52824
01/09/1986,0.31,1.52824
01/10/1986,0.31,1.52824
01/10/1986,0.3,1.52824
01/13/1986,0.3,1.52824
01/13/1986,0.3,1.52824
01/14/1986,0.3,1.52824
01/14/1986,0.3,1.52824
01/15/1986,0.3,1.52824
01/15/1986,0.3,1.52824
01/16/1986,0.3,1.52824
01/16/1986,0.3,1.52824
01/17/1986,0.3,1.52824
01/17/1986,0.3,1.52824
01/20/1986,0.3,1.52824
01/20/1986,0.3,1.52824
01/21/1986,0.3,1.52824
01/21/1986,0.3,1.52824
01/22/1986,0.3,1.52824
01/22/1986,0.29,1.52824
01/23/1986,0.29,1.52824
01/23/1986,0.29,1.52824
01/24/1986,0.29,1.52824
01/24/1986,0.29,1.52824
01/27/1986,0.29,1.52824
01/27/1986,0.29,1.52824
01/28/1986,0.29,1.52824
01/28/1986,0.29,1.52824
01/29/1986,0.29,1.52824
01/29/1986,0.28,1.52824
01/30/1986,0.28,1.52824
01/30/1986,0.28,1.52824
01/31/1986,0.28,1.52824
01/31/1986,0.28,1.52824
02/03/1986,0.28,1.52824
02/03/1986,0.28,1.52824
02/04/1986,0.28,1.52824
02/04/1986,0.27,1.52824
02/05/1986,0.27,1.52824
02/05/1986,0.28,1.52824
02/06/1986,0.28,1.52824
02/06/1986,0.28,1.52824
02/07/1986,0.28,1.52824
02/07/1986,0.28,1.52824
02/10/1986,0.28,1.52824
02/10/1986,0.28,1.52824
02/11/1986,0.28,1.52824
02/11/1986,0.28,1.52824
02/12/1986,0.28,1.52824
02/12/1986,0.29,1.52824
02/13/1986,0.29,1.52824
02/13/1986,0.29,1.52824
02/14/1986,0.29,1.52824
02/14/1986,0.29,1.52824
02/18/1986,0.29,1.52824
02/18/1986,0.29,1.52824
02/19/1986,0.29,1.52824
02/19/1986,0.3,1.52824
02/20/1986,0.3,1.52824
02/20/1986,0.3,1.52824
02/21/1986,0.3,1.52824
02/21/1986,0.3,1.52824
02/24/1986,0.3,1.52824
02/24/1986,0.3,1.52824
02/25/1986,0.3,1.52824
02/25/1986,0.3,1.52824
02/26/1986,0.3,1.52824
02/26/1986,0.3,1.52824
02/27/1986,0.29,1.52824
02/27/1986,0.29,1.52824
02/28/1986,0.29,1.52824
02/28/1986,0.29,1.52824
03/03/1986,0.29,1.52824
03/03/1986,0.29,1.52824
03/04/1986,0.29,1.52824
03/04/1986,0.29,1.52824
03/05/1986,0.29,1.52824
03/05/1986,0.29,1.52824
03/06/1986,0.29,1.52824
03/06/1986,0.29,1.52824
03/07/1986,0.29,1.52824
03/07/1986,0.3,1.52824
03/10/1986,0.3,1.53904
03/10/1986,0.31,1.53904
03/11/1986,0.31,1.53904
03/11/1986,0.31,1.53904
03/12/1986,0.31,1.53904
03/12/1986,0.31,1.53904
03/13/1986,0.31,1.53904
03/13/1986,0.31,1.53904
03/14/1986,0.31,1.53904
03/14/1986,0.31,1.53904
03/17/1986,0.31,1.53904
03/17/1986,0.31,1.53904
03/18/1986,0.31,1.53904
03/18/1986,0.32,1.53904
03/19/1986,0.32,1.53904
03/19/1986,0.32,1.53904
03/20/1986,0.32,1.53904
03/20/1986,0.32,1.53904
03/21/1986,0.32,1.53904
03/21/1986,0.32,1.53904
03/24/1986,0.32,1.53904
03/24/1986,0.31,1.53904
03/25/1986,0.31,1.53904
03/25/1986,0.31,1.53904
03/26/1986,0.31,1.53904
03/26/1986,0.31,1.53904
03/27/1986,0.31,1.53904
03/27/1986,0.31,1.53904
03/31/1986,0.31,1.53904
03/31/1986,0.31,1.53904
04/01/1986,0.31,1.53904
04/01/1986,0.31,1.53904
04/02/1986,0.31,1.53904
04/02/1986,0.31,1.53904
04/03/1986,0.31,1.53904
04/03/1986,0.31,1.53904
04/04/1986,0.31,1.53904
04/04/1986,0.31,1.53904
04/07/1986,0.31,1.53904
04/07/1986,0.31,1.53904
04/08/1986,0.31,1.53904
04/08/1986,0.31,1.53904
04/09/1986,0.31,1.53904
04/09/1986,0.31,1.53904
04/10/1986,0.31,1.53904
04/10/1986,0.31,1.53904
04/11/1986,0.31,1.53904
04/11/1986,0.31,1.53904
04/14/1986,0.31,1.53904
04/14/1986,0.31,1.53904
04/15/1986,0.31,1.53904
04/15/1986,0.31,1.53904
04/16/1986,0.31,1.53904
04/16/1986,0.32,1.53904
04/17/1986,0.32,1.53904
04/17/1986,0.32,1.53904
04/18/1986,0.32,1.53904
04/18/1986,0.32,1.53904
04/21/1986,0.32,1.53904
04/21/1986,0.32,1.53904
04/22/1986,0.32,1.53904
04/22/1986,0.32,1.53904
04/23/1986,0.32,1.53904
04/23/1986,0.32,1.53904
04/24/1986,0.32,1.53904
04/24/1986,0.32,1.53904
04/25/1986,0.32,1.53904
04/25/1986,0.32,1.53904
04/28/1986,0.32,1.53904
04/28/1986,0.32,1.53904
04/29/1986,0.32,1.53904
04/29/1986,0.32,1.53904
04/30/1986,0.32,1.53904
04/30/1986,0.32,1.53904
05/01/1986,0.32,1.53904
05/01/1986,0.32,1.53904
05/02/1986,0.32,1.53904
05/02/1986,0.32,1.53904
05/05/1986,0.32,1.53904
05/05/1986,0.31,1.53904
05/06/1986,0.31,1.53904
05/06/1986,0.31,1.53904
05/07/1986,0.31,1.53904
05/07/1986,0.31,1.53904
05/08/1986,0.31,1.53904
05/08/1986,0.31,1.53904
05/09/1986,0.31,1.53904
05/09/1986,0.31,1.53904
05/12/1986,0.31,1.53904
05/12/1986,0.31,1.53904
05/13/1986,0.31,1.53904
05/13/1986,0.31,1.53904
05/14/1986,0.31,1.53904
05/14/1986,0.32,1.53904
05/15/1986,0.32,1.53904
05/15/1986,0.31,1.53904
05/16/1986,0.31,1.53904
05/16/1986,0.32,1.53904
05/19/1986,0.32,1.53904
05/19/1986,0.31,1.53904
05/20/1986,0.31,1.53904
05/20/1986,0.32,1.53904
05/21/1986,0.32,1.53904
05/21/1986,0.32,1.53904
05/22/1986,0.32,1.53904
