FF,FutureFuel Corp.,
Date,Price,Annualized Dividend
12/28/2012,8.36,0.4
12/28/2012,8.41,0.4
12/31/2012,8.42,0.4
12/31/2012,8.57,0.4
01/02/2013,8.72,0.4
01/02/2013,9.0,0.4
01/03/2013,8.99,0.4
01/03/2013,8.92,0.4
01/04/2013,8.99,0.4
01/04/2013,8.85,0.4
01/07/2013,8.77,0.4
01/07/2013,8.78,0.4
01/08/2013,8.79,0.4
01/08/2013,8.76,0.4
01/09/2013,8.87,0.4
01/09/2013,8.83,0.4
01/10/2013,8.85,0.4
01/10/2013,8.83,0.4
01/11/2013,8.91,0.4
01/11/2013,8.82,0.4
01/14/2013,8.82,0.4
01/14/2013,8.8,0.4
01/15/2013,8.76,0.4
01/15/2013,8.86,0.4
01/16/2013,8.86,0.4
01/16/2013,8.83,0.4
01/17/2013,8.88,0.4
01/17/2013,8.93,0.4
01/18/2013,8.94,0.4
01/18/2013,8.94,0.4
01/22/2013,8.95,0.4
01/22/2013,9.13,0.4
01/23/2013,9.17,0.4
01/23/2013,9.09,0.4
01/24/2013,9.09,0.4
01/24/2013,9.13,0.4
01/25/2013,9.18,0.4
01/25/2013,9.13,0.4
01/28/2013,9.15,0.4
01/28/2013,9.23,0.4
01/29/2013,9.22,0.4
01/29/2013,9.17,0.4
01/30/2013,9.2,0.4
01/30/2013,9.23,0.4
01/31/2013,9.19,0.4
01/31/2013,9.23,0.4
02/01/2013,9.25,0.4
02/01/2013,9.43,0.4
02/04/2013,9.36,0.4
02/04/2013,9.35,0.4
02/05/2013,9.41,0.4
02/05/2013,9.43,0.4
02/06/2013,9.39,0.4
02/06/2013,9.6,0.4
02/07/2013,9.62,0.4
02/07/2013,9.78,0.4
02/08/2013,9.82,0.4
02/08/2013,9.8,0.4
02/11/2013,9.8,0.4
02/11/2013,10.04,0.4
02/12/2013,10.07,0.4
02/12/2013,10.04,0.4
02/13/2013,10.05,0.4
02/13/2013,9.96,0.4
02/14/2013,9.94,0.4
02/14/2013,10.02,0.4
02/15/2013,10.06,0.4
02/15/2013,10.02,0.4
02/19/2013,10.05,0.4
02/19/2013,10.08,0.4
02/20/2013,10.07,0.4
02/20/2013,9.83,0.4
02/21/2013,9.77,0.4
02/21/2013,9.42,0.4
02/22/2013,9.45,0.4
02/22/2013,9.72,0.4
02/25/2013,9.77,0.4
02/25/2013,9.49,0.4
02/26/2013,9.51,0.4
02/26/2013,9.54,0.4
02/27/2013,9.58,0.41000000000000003
02/27/2013,9.59,0.41000000000000003
02/28/2013,9.59,0.41000000000000003
02/28/2013,9.57,0.41000000000000003
03/01/2013,9.51,0.41000000000000003
03/01/2013,9.62,0.41000000000000003
03/04/2013,9.64,0.41000000000000003
03/04/2013,9.65,0.41000000000000003
03/05/2013,9.7,0.41000000000000003
03/05/2013,9.71,0.41000000000000003
03/06/2013,9.76,0.41000000000000003
03/06/2013,9.8,0.41000000000000003
03/07/2013,9.82,0.41000000000000003
03/07/2013,9.94,0.41000000000000003
03/08/2013,10.03,0.41000000000000003
03/08/2013,10.05,0.41000000000000003
03/11/2013,10.06,0.41000000000000003
03/11/2013,10.04,0.41000000000000003
03/12/2013,10.02,0.41000000000000003
03/12/2013,10.16,0.41000000000000003
03/13/2013,10.19,0.41000000000000003
03/13/2013,10.16,0.41000000000000003
03/14/2013,10.19,0.41000000000000003
03/14/2013,10.21,0.41000000000000003
03/15/2013,10.19,0.41000000000000003
03/15/2013,10.14,0.41000000000000003
03/18/2013,10.06,0.41000000000000003
03/18/2013,9.97,0.41000000000000003
03/19/2013,9.46,0.41000000000000003
03/19/2013,9.05,0.41000000000000003
03/20/2013,8.99,0.41000000000000003
03/20/2013,9.16,0.41000000000000003
03/21/2013,9.13,0.41000000000000003
03/21/2013,9.16,0.41000000000000003
03/22/2013,9.21,0.41000000000000003
03/22/2013,9.01,0.41000000000000003
03/25/2013,8.99,0.41000000000000003
03/25/2013,8.95,0.41000000000000003
03/26/2013,9.0,0.41000000000000003
03/26/2013,8.96,0.41000000000000003
03/27/2013,8.96,0.41000000000000003
03/27/2013,8.94,0.41000000000000003
03/28/2013,8.94,0.41000000000000003
03/28/2013,8.87,0.41000000000000003
04/01/2013,8.87,0.41000000000000003
04/01/2013,8.81,0.41000000000000003
04/02/2013,8.86,0.41000000000000003
04/02/2013,8.81,0.41000000000000003
04/03/2013,8.81,0.41000000000000003
04/03/2013,8.64,0.41000000000000003
04/04/2013,8.71,0.41000000000000003
04/04/2013,8.73,0.41000000000000003
04/05/2013,8.6,0.41000000000000003
04/05/2013,8.74,0.41000000000000003
04/08/2013,8.76,0.41000000000000003
04/08/2013,8.7,0.41000000000000003
04/09/2013,8.74,0.41000000000000003
04/09/2013,8.91,0.41000000000000003
04/10/2013,8.93,0.41000000000000003
04/10/2013,9.03,0.41000000000000003
04/11/2013,9.04,0.41000000000000003
04/11/2013,9.37,0.41000000000000003
04/12/2013,9.35,0.41000000000000003
04/12/2013,9.29,0.41000000000000003
04/15/2013,9.19,0.41000000000000003
04/15/2013,8.86,0.41000000000000003
04/16/2013,8.94,0.41000000000000003
04/16/2013,9.13,0.41000000000000003
04/17/2013,9.08,0.41000000000000003
04/17/2013,8.94,0.41000000000000003
04/18/2013,9.01,0.41000000000000003
04/18/2013,8.81,0.41000000000000003
04/19/2013,8.82,0.41000000000000003
04/19/2013,8.87,0.41000000000000003
04/22/2013,8.89,0.41000000000000003
04/22/2013,8.98,0.41000000000000003
04/23/2013,9.05,0.41000000000000003
04/23/2013,9.13,0.41000000000000003
04/24/2013,9.16,0.41000000000000003
04/24/2013,9.21,0.41000000000000003
04/25/2013,9.3,0.41000000000000003
04/25/2013,9.2,0.41000000000000003
04/26/2013,9.21,0.41000000000000003
04/26/2013,8.89,0.41000000000000003
04/29/2013,8.94,0.41000000000000003
04/29/2013,9.05,0.41000000000000003
04/30/2013,9.08,0.41000000000000003
04/30/2013,8.94,0.41000000000000003
05/01/2013,8.95,0.41000000000000003
05/01/2013,8.77,0.41000000000000003
05/02/2013,8.74,0.41000000000000003
05/02/2013,9.16,0.41000000000000003
05/03/2013,9.27,0.41000000000000003
05/03/2013,9.35,0.41000000000000003
05/06/2013,9.47,0.41000000000000003
05/06/2013,9.3,0.41000000000000003
05/07/2013,9.34,0.41000000000000003
05/07/2013,9.59,0.41000000000000003
05/08/2013,10.08,0.41000000000000003
05/08/2013,9.97,0.41000000000000003
05/09/2013,10.0,0.41000000000000003
05/09/2013,10.04,0.41000000000000003
05/10/2013,10.05,0.41000000000000003
05/10/2013,10.13,0.41000000000000003
05/13/2013,10.16,0.41000000000000003
05/13/2013,9.94,0.41000000000000003
05/14/2013,10.03,0.41000000000000003
05/14/2013,10.1,0.41000000000000003
05/15/2013,10.1,0.41000000000000003
05/15/2013,10.06,0.41000000000000003
05/16/2013,10.06,0.41000000000000003
05/16/2013,9.86,0.41000000000000003
05/17/2013,9.93,0.41000000000000003
05/17/2013,10.06,0.41000000000000003
05/20/2013,10.06,0.41000000000000003
05/20/2013,10.37,0.41000000000000003
05/21/2013,10.4,0.41000000000000003
05/21/2013,10.65,0.41000000000000003
05/22/2013,10.68,0.41000000000000003
05/22/2013,10.54,0.41000000000000003
05/23/2013,10.51,0.41000000000000003
05/23/2013,10.6,0.41000000000000003
05/24/2013,10.59,0.41000000000000003
05/24/2013,10.64,0.41000000000000003
05/28/2013,10.76,0.41000000000000003
05/28/2013,10.43,0.41000000000000003
05/29/2013,10.4,0.41000000000000003
05/29/2013,10.35,0.41000000000000003
05/30/2013,10.44,0.42
05/30/2013,10.39,0.42
05/31/2013,10.42,0.42
05/31/2013,10.29,0.42
06/03/2013,10.29,0.42
06/03/2013,10.5,0.42
06/04/2013,10.52,0.42
06/04/2013,10.64,0.42
06/05/2013,10.68,0.42
06/05/2013,10.48,0.42
06/06/2013,10.49,0.42
06/06/2013,10.63,0.42
06/07/2013,10.7,0.42
06/07/2013,10.57,0.42
06/10/2013,10.66,0.42
06/10/2013,10.68,0.42
06/11/2013,10.58,0.42
06/11/2013,10.53,0.42
06/12/2013,10.62,0.42
06/12/2013,10.51,0.42
06/13/2013,10.55,0.42
06/13/2013,10.71,0.42
06/14/2013,10.62,0.42
06/14/2013,10.56,0.42
06/17/2013,10.55,0.42
06/17/2013,10.71,0.42
06/18/2013,10.75,0.42
06/18/2013,10.82,0.42
06/19/2013,10.84,0.42
06/19/2013,10.78,0.42
06/20/2013,10.71,0.42
06/20/2013,10.68,0.42
06/21/2013,10.69,0.42
06/21/2013,10.81,0.42
06/24/2013,10.78,0.42
06/24/2013,10.16,0.42
06/25/2013,10.24,0.42
06/25/2013,9.99,0.42
06/26/2013,10.07,0.42
06/26/2013,10.1,0.42
06/27/2013,10.18,0.42
06/27/2013,10.31,0.42
06/28/2013,10.31,0.42
06/28/2013,10.43,0.42
07/01/2013,10.52,0.42
07/01/2013,10.35,0.42
07/02/2013,10.32,0.42
07/02/2013,10.27,0.42
07/03/2013,10.28,0.42
07/03/2013,10.43,0.42
07/05/2013,10.57,0.42
07/05/2013,10.52,0.42
07/08/2013,10.6,0.42
07/08/2013,10.67,0.42
07/09/2013,10.72,0.42
07/09/2013,10.71,0.42
07/10/2013,10.73,0.42
07/10/2013,10.8,0.42
07/11/2013,10.89,0.42
07/11/2013,10.82,0.42
07/12/2013,10.83,0.42
07/12/2013,10.91,0.42
07/15/2013,10.89,0.42
07/15/2013,10.86,0.42
07/16/2013,10.85,0.42
07/16/2013,11.19,0.42
07/17/2013,11.22,0.42
07/17/2013,11.32,0.42
07/18/2013,11.33,0.42
07/18/2013,11.33,0.42
07/19/2013,11.29,0.42
07/19/2013,11.5,0.42
07/22/2013,11.59,0.42
07/22/2013,11.45,0.42
07/23/2013,11.51,0.42
07/23/2013,11.61,0.42
07/24/2013,11.66,0.42
07/24/2013,11.59,0.42
07/25/2013,11.54,0.42
07/25/2013,11.69,0.42
07/26/2013,11.6,0.42
07/26/2013,11.6,0.42
07/29/2013,11.61,0.42
07/29/2013,11.47,0.42
07/30/2013,11.52,0.42
07/30/2013,11.59,0.42
07/31/2013,11.63,0.42
07/31/2013,11.62,0.42
08/01/2013,11.69,0.42
08/01/2013,11.58,0.42
08/02/2013,11.58,0.42
08/02/2013,11.57,0.42
08/05/2013,11.59,0.42
08/05/2013,11.82,0.42
08/06/2013,11.76,0.42
08/06/2013,11.7,0.42
08/07/2013,11.68,0.42
08/07/2013,11.63,0.42
08/08/2013,11.65,0.42
08/08/2013,11.96,0.42
08/09/2013,12.27,0.42
08/09/2013,12.65,0.42
08/12/2013,12.8,0.42
08/12/2013,12.65,0.42
08/13/2013,12.66,0.42
08/13/2013,12.66,0.42
08/14/2013,12.69,0.42
08/14/2013,12.38,0.42
08/15/2013,12.23,0.42
08/15/2013,12.02,0.42
08/16/2013,11.97,0.42
08/16/2013,12.0,0.42
08/19/2013,12.01,0.42
08/19/2013,12.02,0.42
08/20/2013,12.02,0.42
08/20/2013,12.16,0.42
08/21/2013,12.16,0.42
08/21/2013,12.14,0.42
08/22/2013,12.22,0.42
08/22/2013,12.41,0.42
08/23/2013,12.38,0.42
08/23/2013,12.37,0.42
08/26/2013,12.33,0.42
08/26/2013,12.44,0.42
08/27/2013,12.3,0.42
08/27/2013,12.3,0.42
08/28/2013,12.27,0.42
08/28/2013,12.29,0.42
08/29/2013,12.31,0.43
08/29/2013,12.41,0.43
08/30/2013,12.45,0.43
08/30/2013,11.96,0.43
09/03/2013,12.15,0.43
09/03/2013,12.39,0.43
09/04/2013,12.41,0.43
09/04/2013,12.59,0.43
09/05/2013,12.6,0.43
09/05/2013,12.55,0.43
09/06/2013,12.64,0.43
09/06/2013,12.36,0.43
09/09/2013,12.41,0.43
09/09/2013,12.82,0.43
09/10/2013,12.89,0.43
09/10/2013,12.59,0.43
09/11/2013,12.6,0.43
09/11/2013,12.85,0.43
09/12/2013,12.83,0.43
09/12/2013,12.51,0.43
09/13/2013,12.59,0.43
09/13/2013,13.04,0.43
09/16/2013,13.24,0.43
09/16/2013,13.33,0.43
09/17/2013,13.38,0.43
09/17/2013,13.3,0.43
09/18/2013,13.33,0.43
09/18/2013,13.7,0.43
09/19/2013,13.76,0.43
09/19/2013,13.37,0.43
09/20/2013,13.44,0.43
09/20/2013,13.36,0.43
09/23/2013,13.41,0.43
09/23/2013,13.47,0.43
09/24/2013,13.5,0.43
09/24/2013,13.54,0.43
09/25/2013,13.56,0.43
09/25/2013,13.65,0.43
09/26/2013,13.71,0.43
09/26/2013,13.51,0.43
09/27/2013,13.42,0.43
09/27/2013,13.45,0.43
09/30/2013,13.39,0.43
09/30/2013,13.3,0.43
10/01/2013,13.33,0.43
10/01/2013,13.5,0.43
10/02/2013,13.47,0.43
10/02/2013,13.42,0.43
10/03/2013,13.45,0.43
10/03/2013,13.36,0.43
10/04/2013,13.32,0.43
10/04/2013,13.53,0.43
10/07/2013,13.47,0.43
10/07/2013,13.24,0.43
10/08/2013,13.22,0.43
10/08/2013,12.91,0.43
10/09/2013,12.91,0.43
10/09/2013,13.1,0.43
10/10/2013,13.29,0.43
10/10/2013,13.31,0.43
10/11/2013,13.24,0.43
10/11/2013,13.15,0.43
10/14/2013,13.15,0.43
10/14/2013,13.15,0.43
10/15/2013,13.14,0.43
10/15/2013,13.15,0.43
10/16/2013,13.15,0.43
10/16/2013,13.3,0.43
10/17/2013,13.31,0.43
10/17/2013,13.3,0.43
10/18/2013,13.42,0.43
10/18/2013,13.93,0.43
10/21/2013,13.96,0.43
10/21/2013,13.62,0.43
10/22/2013,13.69,0.43
10/22/2013,13.59,0.43
10/23/2013,13.58,0.43
10/23/2013,13.26,0.43
10/24/2013,13.3,0.43
10/24/2013,13.84,0.43
10/25/2013,13.89,0.43
10/25/2013,13.01,0.43
10/28/2013,12.96,0.43
10/28/2013,12.9,0.43
10/29/2013,12.94,0.43
10/29/2013,12.79,0.43
10/30/2013,12.84,0.43
10/30/2013,12.65,0.43
10/31/2013,13.08,0.43
10/31/2013,12.9,0.43
11/01/2013,12.9,0.43
11/01/2013,13.35,0.43
11/04/2013,13.42,0.43
11/04/2013,13.53,0.43
11/05/2013,13.47,0.43
11/05/2013,13.37,0.43
11/06/2013,13.47,0.43
11/06/2013,13.26,0.43
11/07/2013,13.32,0.43
11/07/2013,12.93,0.43
11/08/2013,12.93,0.43
11/08/2013,11.74,0.43
11/11/2013,12.05,0.43
11/11/2013,12.2,0.43
11/12/2013,12.17,0.43
11/12/2013,11.99,0.43
11/13/2013,11.96,0.43
11/13/2013,12.38,0.43
11/14/2013,12.39,0.43
11/14/2013,12.55,0.43
11/15/2013,12.5,0.43
11/15/2013,12.47,0.43
11/18/2013,12.41,0.43
11/18/2013,12.64,0.43
11/19/2013,12.67,0.43
11/19/2013,12.52,0.43
11/20/2013,12.51,0.43
11/20/2013,11.93,0.43
11/21/2013,12.1,0.43
11/21/2013,12.33,0.43
11/22/2013,12.37,0.43
11/22/2013,12.41,0.43
11/25/2013,12.44,0.43
11/25/2013,12.59,0.43
11/26/2013,12.57,0.43
11/26/2013,12.6,0.43
11/27/2013,12.44,0.44
11/27/2013,12.24,0.44
11/29/2013,12.31,0.44
11/29/2013,12.47,0.44
12/02/2013,12.42,0.44
12/02/2013,11.89,0.44
12/03/2013,11.87,0.44
12/03/2013,11.72,0.44
12/04/2013,11.66,0.44
12/04/2013,11.62,0.44
12/05/2013,11.62,0.44
12/05/2013,11.72,0.44
12/06/2013,11.86,0.44
12/06/2013,11.82,0.44
12/09/2013,11.77,0.44
12/09/2013,11.59,0.44
12/10/2013,11.54,0.44
12/10/2013,11.68,0.44
12/11/2013,11.71,0.44
12/11/2013,11.3,0.44
12/12/2013,11.3,0.44
12/12/2013,11.47,0.44
12/13/2013,11.47,0.44
12/13/2013,11.44,0.44
12/16/2013,11.56,0.44
12/16/2013,11.38,0.44
12/17/2013,11.38,0.44
12/17/2013,11.41,0.44
12/18/2013,11.41,0.44
12/18/2013,11.48,0.44
12/19/2013,11.45,0.44
12/19/2013,11.47,0.44
12/20/2013,11.56,0.44
12/20/2013,11.69,0.44
12/23/2013,11.79,0.44
12/23/2013,11.69,0.44
