PEIX,"Pacific Ethanol, Inc.",
Date,Price,Annualized Dividend
06/13/2012,9.45,0.0
06/13/2012,9.0,0.0
06/14/2012,9.45,0.0
06/14/2012,9.15,0.0
06/15/2012,9.3,0.0
06/15/2012,9.6,0.0
06/18/2012,9.0,0.0
06/18/2012,9.0,0.0
06/19/2012,9.3,0.0
06/19/2012,9.45,0.0
06/20/2012,9.45,0.0
06/20/2012,9.15,0.0
06/21/2012,9.3,0.0
06/21/2012,9.15,0.0
06/22/2012,9.15,0.0
06/22/2012,8.55,0.0
06/25/2012,8.7,0.0
06/25/2012,8.55,0.0
06/26/2012,8.1,0.0
06/26/2012,8.25,0.0
06/27/2012,8.4,0.0
06/27/2012,7.95,0.0
06/28/2012,5.1,0.0
06/28/2012,5.25,0.0
06/29/2012,5.55,0.0
06/29/2012,5.4,0.0
07/02/2012,5.4,0.0
07/02/2012,5.25,0.0
07/03/2012,5.1,0.0
07/03/2012,5.1,0.0
07/05/2012,5.4,0.0
07/05/2012,4.95,0.0
07/06/2012,4.95,0.0
07/06/2012,4.95,0.0
07/09/2012,4.95,0.0
07/09/2012,4.8,0.0
07/10/2012,4.95,0.0
07/10/2012,4.95,0.0
07/11/2012,4.95,0.0
07/11/2012,4.95,0.0
07/12/2012,4.95,0.0
07/12/2012,4.5,0.0
07/13/2012,4.5,0.0
07/13/2012,4.35,0.0
07/16/2012,4.05,0.0
07/16/2012,4.8,0.0
07/17/2012,5.1,0.0
07/17/2012,4.65,0.0
07/18/2012,4.5,0.0
07/18/2012,4.35,0.0
07/19/2012,4.5,0.0
07/19/2012,4.5,0.0
07/20/2012,4.5,0.0
07/20/2012,4.5,0.0
07/23/2012,4.65,0.0
07/23/2012,4.5,0.0
07/24/2012,4.8,0.0
07/24/2012,4.5,0.0
07/25/2012,4.5,0.0
07/25/2012,6.0,0.0
07/26/2012,6.6,0.0
07/26/2012,5.7,0.0
07/27/2012,5.55,0.0
07/27/2012,4.95,0.0
07/30/2012,5.25,0.0
07/30/2012,5.25,0.0
07/31/2012,5.25,0.0
07/31/2012,4.95,0.0
08/01/2012,4.95,0.0
08/01/2012,4.95,0.0
08/02/2012,4.95,0.0
08/02/2012,4.95,0.0
08/03/2012,5.1,0.0
08/03/2012,4.95,0.0
08/06/2012,4.95,0.0
08/06/2012,4.95,0.0
08/07/2012,5.1,0.0
08/07/2012,5.1,0.0
08/08/2012,5.25,0.0
08/08/2012,4.95,0.0
08/09/2012,4.95,0.0
08/09/2012,4.65,0.0
08/10/2012,4.65,0.0
08/10/2012,4.65,0.0
08/13/2012,4.95,0.0
08/13/2012,4.65,0.0
08/14/2012,4.95,0.0
08/14/2012,4.95,0.0
08/15/2012,5.1,0.0
08/15/2012,4.65,0.0
08/16/2012,4.65,0.0
08/16/2012,4.5,0.0
08/17/2012,4.5,0.0
08/17/2012,4.35,0.0
08/20/2012,4.5,0.0
08/20/2012,4.35,0.0
08/21/2012,4.35,0.0
08/21/2012,4.65,0.0
08/22/2012,4.8,0.0
08/22/2012,4.8,0.0
08/23/2012,4.8,0.0
08/23/2012,4.95,0.0
08/24/2012,4.95,0.0
08/24/2012,5.4,0.0
08/27/2012,5.55,0.0
08/27/2012,6.0,0.0
08/28/2012,6.15,0.0
08/28/2012,5.1,0.0
08/29/2012,5.25,0.0
08/29/2012,5.25,0.0
08/30/2012,5.25,0.0
08/30/2012,5.25,0.0
08/31/2012,5.4,0.0
08/31/2012,5.1,0.0
09/04/2012,4.95,0.0
09/04/2012,5.1,0.0
09/05/2012,5.1,0.0
09/05/2012,5.1,0.0
09/06/2012,5.25,0.0
09/06/2012,5.25,0.0
09/07/2012,5.25,0.0
09/07/2012,6.0,0.0
09/10/2012,6.15,0.0
09/10/2012,5.55,0.0
09/11/2012,5.7,0.0
09/11/2012,5.55,0.0
09/12/2012,5.85,0.0
09/12/2012,5.7,0.0
09/13/2012,5.7,0.0
09/13/2012,6.3,0.0
09/14/2012,7.05,0.0
09/14/2012,7.5,0.0
09/17/2012,7.8,0.0
09/17/2012,10.35,0.0
09/18/2012,10.05,0.0
09/18/2012,8.4,0.0
09/19/2012,8.1,0.0
09/19/2012,8.4,0.0
09/20/2012,8.4,0.0
09/20/2012,8.1,0.0
09/21/2012,6.15,0.0
09/21/2012,5.7,0.0
09/24/2012,6.0,0.0
09/24/2012,5.85,0.0
09/25/2012,6.0,0.0
09/25/2012,6.0,0.0
09/26/2012,6.15,0.0
09/26/2012,6.15,0.0
09/27/2012,6.15,0.0
09/27/2012,6.0,0.0
09/28/2012,5.85,0.0
09/28/2012,5.85,0.0
10/01/2012,5.7,0.0
10/01/2012,6.15,0.0
10/02/2012,5.7,0.0
10/02/2012,5.85,0.0
10/03/2012,6.0,0.0
10/03/2012,5.85,0.0
10/04/2012,6.0,0.0
10/04/2012,5.85,0.0
10/05/2012,5.7,0.0
10/05/2012,5.55,0.0
10/08/2012,5.7,0.0
10/08/2012,5.7,0.0
10/09/2012,5.7,0.0
10/09/2012,6.0,0.0
10/10/2012,6.3,0.0
10/10/2012,5.85,0.0
10/11/2012,6.0,0.0
10/11/2012,5.85,0.0
10/12/2012,6.0,0.0
10/12/2012,6.0,0.0
10/15/2012,6.0,0.0
10/15/2012,5.85,0.0
10/16/2012,5.7,0.0
10/16/2012,5.55,0.0
10/17/2012,5.7,0.0
10/17/2012,5.7,0.0
10/18/2012,5.7,0.0
10/18/2012,5.85,0.0
10/19/2012,5.85,0.0
10/19/2012,5.7,0.0
10/22/2012,5.85,0.0
10/22/2012,5.55,0.0
10/23/2012,5.55,0.0
10/23/2012,5.4,0.0
10/24/2012,5.55,0.0
10/24/2012,5.55,0.0
10/25/2012,5.4,0.0
10/25/2012,5.4,0.0
10/26/2012,5.55,0.0
10/26/2012,5.25,0.0
10/31/2012,5.25,0.0
10/31/2012,5.25,0.0
11/01/2012,5.4,0.0
11/01/2012,5.25,0.0
11/02/2012,5.55,0.0
11/02/2012,5.4,0.0
11/05/2012,5.55,0.0
11/05/2012,5.4,0.0
11/06/2012,5.55,0.0
11/06/2012,6.15,0.0
11/07/2012,6.15,0.0
11/07/2012,5.7,0.0
11/08/2012,5.7,0.0
11/08/2012,5.55,0.0
11/09/2012,5.4,0.0
11/09/2012,5.4,0.0
11/12/2012,5.4,0.0
11/12/2012,5.4,0.0
11/13/2012,5.4,0.0
11/13/2012,4.95,0.0
11/14/2012,4.95,0.0
11/14/2012,4.95,0.0
11/15/2012,4.8,0.0
11/15/2012,4.65,0.0
11/16/2012,4.65,0.0
11/16/2012,4.95,0.0
11/19/2012,4.8,0.0
11/19/2012,4.8,0.0
11/20/2012,4.95,0.0
11/20/2012,4.65,0.0
11/21/2012,4.8,0.0
11/21/2012,4.65,0.0
11/23/2012,4.65,0.0
11/23/2012,4.65,0.0
11/26/2012,4.65,0.0
11/26/2012,4.65,0.0
11/27/2012,4.8,0.0
11/27/2012,4.8,0.0
11/28/2012,4.95,0.0
11/28/2012,4.8,0.0
11/29/2012,4.95,0.0
11/29/2012,4.8,0.0
11/30/2012,4.65,0.0
11/30/2012,4.8,0.0
12/03/2012,4.8,0.0
12/03/2012,4.65,0.0
12/04/2012,4.8,0.0
12/04/2012,4.65,0.0
12/05/2012,4.8,0.0
12/05/2012,4.65,0.0
12/06/2012,4.65,0.0
12/06/2012,5.25,0.0
12/07/2012,5.25,0.0
12/07/2012,5.1,0.0
12/10/2012,5.1,0.0
12/10/2012,4.8,0.0
12/11/2012,4.95,0.0
12/11/2012,5.1,0.0
12/12/2012,5.4,0.0
12/12/2012,5.25,0.0
12/13/2012,5.4,0.0
12/13/2012,5.25,0.0
12/14/2012,5.25,0.0
12/14/2012,5.25,0.0
12/17/2012,5.1,0.0
12/17/2012,5.1,0.0
12/18/2012,4.95,0.0
12/18/2012,4.95,0.0
12/19/2012,4.95,0.0
12/19/2012,5.1,0.0
12/20/2012,5.1,0.0
12/20/2012,5.1,0.0
12/21/2012,5.25,0.0
12/21/2012,5.1,0.0
12/24/2012,5.1,0.0
12/24/2012,4.95,0.0
12/26/2012,5.25,0.0
12/26/2012,5.1,0.0
12/27/2012,5.1,0.0
12/27/2012,4.95,0.0
12/28/2012,4.95,0.0
12/28/2012,4.8,0.0
12/31/2012,4.8,0.0
12/31/2012,4.8,0.0
01/02/2013,4.95,0.0
01/02/2013,5.1,0.0
01/03/2013,5.25,0.0
01/03/2013,5.55,0.0
01/04/2013,5.55,0.0
01/04/2013,5.25,0.0
01/07/2013,5.4,0.0
01/07/2013,5.4,0.0
01/08/2013,5.4,0.0
01/08/2013,5.1,0.0
01/09/2013,5.25,0.0
01/09/2013,5.4,0.0
01/10/2013,5.4,0.0
01/10/2013,5.25,0.0
01/11/2013,5.4,0.0
01/11/2013,5.25,0.0
01/14/2013,5.25,0.0
01/14/2013,4.95,0.0
01/15/2013,4.95,0.0
01/15/2013,4.95,0.0
01/16/2013,5.1,0.0
01/16/2013,4.95,0.0
01/17/2013,4.95,0.0
01/17/2013,5.1,0.0
01/18/2013,5.1,0.0
01/18/2013,5.1,0.0
01/22/2013,5.1,0.0
01/22/2013,4.95,0.0
01/23/2013,5.1,0.0
01/23/2013,4.95,0.0
01/24/2013,5.1,0.0
01/24/2013,4.95,0.0
01/25/2013,5.1,0.0
01/25/2013,4.95,0.0
01/28/2013,4.95,0.0
01/28/2013,4.95,0.0
01/29/2013,4.8,0.0
01/29/2013,4.95,0.0
01/30/2013,4.95,0.0
01/30/2013,4.95,0.0
01/31/2013,4.95,0.0
01/31/2013,5.4,0.0
02/01/2013,5.7,0.0
02/01/2013,5.7,0.0
02/04/2013,6.15,0.0
02/04/2013,6.0,0.0
02/05/2013,6.3,0.0
02/05/2013,5.4,0.0
02/06/2013,5.7,0.0
02/06/2013,5.7,0.0
02/07/2013,5.7,0.0
02/07/2013,5.7,0.0
02/08/2013,5.85,0.0
02/08/2013,6.3,0.0
02/11/2013,6.45,0.0
02/11/2013,6.3,0.0
02/12/2013,6.6,0.0
02/12/2013,6.0,0.0
02/13/2013,6.15,0.0
02/13/2013,6.0,0.0
02/14/2013,6.0,0.0
02/14/2013,6.3,0.0
02/15/2013,6.75,0.0
02/15/2013,6.15,0.0
02/19/2013,6.75,0.0
02/19/2013,6.3,0.0
02/20/2013,6.15,0.0
02/20/2013,5.85,0.0
02/21/2013,5.85,0.0
02/21/2013,5.7,0.0
02/22/2013,5.7,0.0
02/22/2013,5.7,0.0
02/25/2013,5.7,0.0
02/25/2013,5.55,0.0
02/26/2013,5.7,0.0
02/26/2013,5.25,0.0
02/27/2013,5.55,0.0
02/27/2013,5.25,0.0
02/28/2013,5.4,0.0
02/28/2013,5.7,0.0
03/01/2013,5.7,0.0
03/01/2013,5.7,0.0
03/04/2013,5.55,0.0
03/04/2013,5.55,0.0
03/05/2013,5.4,0.0
03/05/2013,5.55,0.0
03/06/2013,5.7,0.0
03/06/2013,5.4,0.0
03/07/2013,5.4,0.0
03/07/2013,5.7,0.0
03/08/2013,5.7,0.0
03/08/2013,5.85,0.0
03/11/2013,6.0,0.0
03/11/2013,5.85,0.0
03/12/2013,5.7,0.0
03/12/2013,6.3,0.0
03/13/2013,6.3,0.0
03/13/2013,6.15,0.0
03/14/2013,6.15,0.0
03/14/2013,6.0,0.0
03/15/2013,6.0,0.0
03/15/2013,6.15,0.0
03/18/2013,5.85,0.0
03/18/2013,5.85,0.0
03/19/2013,6.0,0.0
03/19/2013,5.85,0.0
03/20/2013,5.7,0.0
03/20/2013,5.85,0.0
03/21/2013,5.85,0.0
03/21/2013,5.7,0.0
03/22/2013,5.7,0.0
03/22/2013,5.55,0.0
03/25/2013,5.7,0.0
03/25/2013,5.55,0.0
03/26/2013,5.55,0.0
03/26/2013,5.4,0.0
03/27/2013,5.4,0.0
03/27/2013,5.25,0.0
03/28/2013,5.1,0.0
03/28/2013,5.1,0.0
04/01/2013,5.1,0.0
04/01/2013,4.65,0.0
04/02/2013,4.65,0.0
04/02/2013,4.8,0.0
04/03/2013,5.1,0.0
04/03/2013,4.8,0.0
04/04/2013,5.1,0.0
04/04/2013,4.95,0.0
04/05/2013,4.95,0.0
04/05/2013,4.8,0.0
04/08/2013,4.8,0.0
04/08/2013,4.8,0.0
04/09/2013,4.8,0.0
04/09/2013,4.8,0.0
04/10/2013,4.8,0.0
04/10/2013,4.95,0.0
04/11/2013,4.8,0.0
04/11/2013,4.8,0.0
04/12/2013,4.8,0.0
04/12/2013,4.65,0.0
04/15/2013,4.8,0.0
04/15/2013,4.2,0.0
04/16/2013,4.2,0.0
04/16/2013,4.35,0.0
04/17/2013,4.65,0.0
04/17/2013,4.35,0.0
04/18/2013,4.5,0.0
04/18/2013,4.35,0.0
04/19/2013,4.35,0.0
04/19/2013,4.35,0.0
04/22/2013,4.35,0.0
04/22/2013,4.2,0.0
04/23/2013,4.2,0.0
04/23/2013,4.2,0.0
04/24/2013,4.2,0.0
04/24/2013,4.35,0.0
04/25/2013,4.2,0.0
04/25/2013,4.2,0.0
04/26/2013,4.2,0.0
04/26/2013,4.2,0.0
04/29/2013,4.2,0.0
04/29/2013,4.2,0.0
04/30/2013,4.35,0.0
04/30/2013,4.05,0.0
05/01/2013,4.05,0.0
05/01/2013,3.9,0.0
05/02/2013,3.9,0.0
05/02/2013,4.2,0.0
05/03/2013,4.35,0.0
05/03/2013,4.2,0.0
05/06/2013,4.2,0.0
05/06/2013,4.2,0.0
05/07/2013,4.35,0.0
05/07/2013,4.35,0.0
05/08/2013,4.5,0.0
05/08/2013,4.65,0.0
05/09/2013,4.8,0.0
05/09/2013,4.35,0.0
05/10/2013,4.35,0.0
05/10/2013,4.05,0.0
05/13/2013,3.9,0.0
05/13/2013,4.2,0.0
05/14/2013,3.86,0.0
05/14/2013,3.86,0.0
05/15/2013,3.96,0.0
05/15/2013,4.24,0.0
05/16/2013,4.16,0.0
05/16/2013,4.21,0.0
05/17/2013,4.21,0.0
05/17/2013,4.12,0.0
05/20/2013,4.13,0.0
05/20/2013,4.24,0.0
05/21/2013,4.27,0.0
05/21/2013,4.99,0.0
05/22/2013,5.36,0.0
05/22/2013,5.04,0.0
05/23/2013,5.0,0.0
05/23/2013,4.95,0.0
05/24/2013,4.99,0.0
05/24/2013,4.63,0.0
05/28/2013,4.6,0.0
05/28/2013,4.78,0.0
05/29/2013,4.8,0.0
05/29/2013,4.65,0.0
05/30/2013,4.61,0.0
05/30/2013,4.55,0.0
05/31/2013,4.55,0.0
05/31/2013,4.39,0.0
06/03/2013,4.39,0.0
06/03/2013,4.34,0.0
06/04/2013,4.27,0.0
06/04/2013,4.08,0.0
06/05/2013,4.11,0.0
06/05/2013,3.95,0.0
06/06/2013,3.95,0.0
06/06/2013,3.81,0.0
06/07/2013,3.82,0.0
06/07/2013,4.05,0.0
06/10/2013,4.1,0.0
06/10/2013,4.11,0.0
06/11/2013,4.07,0.0
06/11/2013,3.96,0.0
06/12/2013,3.99,0.0
06/12/2013,3.87,0.0
06/13/2013,3.83,0.0
06/13/2013,3.79,0.0
06/14/2013,3.75,0.0
06/14/2013,3.66,0.0
06/17/2013,3.68,0.0
06/17/2013,3.72,0.0
06/18/2013,3.72,0.0
06/18/2013,3.74,0.0
06/19/2013,3.7,0.0
06/19/2013,3.67,0.0
06/20/2013,3.62,0.0
06/20/2013,3.55,0.0
06/21/2013,3.6,0.0
06/21/2013,3.84,0.0
06/24/2013,3.7,0.0
06/24/2013,3.62,0.0
06/25/2013,3.71,0.0
06/25/2013,3.68,0.0
06/26/2013,3.71,0.0
06/26/2013,3.94,0.0
06/27/2013,4.03,0.0
06/27/2013,4.15,0.0
06/28/2013,4.09,0.0
06/28/2013,3.98,0.0
07/01/2013,4.05,0.0
07/01/2013,3.74,0.0
07/02/2013,3.72,0.0
07/02/2013,3.81,0.0
07/03/2013,3.75,0.0
07/03/2013,3.72,0.0
07/05/2013,3.75,0.0
07/05/2013,3.84,0.0
07/08/2013,3.85,0.0
07/08/2013,3.78,0.0
07/09/2013,3.8,0.0
07/09/2013,3.7,0.0
07/10/2013,3.69,0.0
07/10/2013,3.74,0.0
07/11/2013,3.75,0.0
07/11/2013,3.62,0.0
07/12/2013,3.63,0.0
07/12/2013,3.61,0.0
07/15/2013,3.62,0.0
07/15/2013,3.71,0.0
07/16/2013,3.7,0.0
07/16/2013,3.76,0.0
07/17/2013,3.72,0.0
07/17/2013,3.83,0.0
07/18/2013,3.83,0.0
07/18/2013,3.73,0.0
07/19/2013,3.81,0.0
07/19/2013,3.81,0.0
07/22/2013,3.85,0.0
07/22/2013,4.03,0.0
07/23/2013,4.1,0.0
07/23/2013,4.13,0.0
07/24/2013,4.15,0.0
07/24/2013,4.45,0.0
07/25/2013,4.65,0.0
07/25/2013,4.0,0.0
07/26/2013,4.03,0.0
07/26/2013,4.14,0.0
07/29/2013,4.25,0.0
07/29/2013,4.62,0.0
07/30/2013,4.67,0.0
07/30/2013,4.29,0.0
07/31/2013,4.35,0.0
07/31/2013,4.25,0.0
08/01/2013,4.21,0.0
08/01/2013,4.12,0.0
08/02/2013,4.15,0.0
08/02/2013,3.99,0.0
08/05/2013,4.0,0.0
08/05/2013,4.17,0.0
08/06/2013,4.15,0.0
08/06/2013,3.98,0.0
08/07/2013,3.98,0.0
08/07/2013,3.74,0.0
08/08/2013,3.83,0.0
08/08/2013,3.78,0.0
08/09/2013,3.78,0.0
08/09/2013,3.82,0.0
08/12/2013,3.89,0.0
08/12/2013,3.87,0.0
08/13/2013,3.89,0.0
08/13/2013,3.77,0.0
08/14/2013,3.87,0.0
08/14/2013,3.73,0.0
08/15/2013,3.73,0.0
08/15/2013,3.71,0.0
08/16/2013,3.76,0.0
08/16/2013,3.68,0.0
08/19/2013,3.68,0.0
08/19/2013,3.62,0.0
08/20/2013,3.69,0.0
08/20/2013,3.66,0.0
08/21/2013,3.66,0.0
08/21/2013,3.53,0.0
08/22/2013,3.58,0.0
08/22/2013,3.68,0.0
08/23/2013,3.72,0.0
08/23/2013,3.74,0.0
08/26/2013,3.73,0.0
08/26/2013,3.82,0.0
08/27/2013,3.75,0.0
08/27/2013,3.73,0.0
08/28/2013,3.73,0.0
08/28/2013,3.86,0.0
08/29/2013,3.86,0.0
08/29/2013,3.83,0.0
08/30/2013,3.88,0.0
08/30/2013,3.73,0.0
09/03/2013,3.78,0.0
09/03/2013,3.65,0.0
09/04/2013,3.63,0.0
09/04/2013,3.66,0.0
09/05/2013,3.66,0.0
09/05/2013,3.66,0.0
09/06/2013,3.66,0.0
09/06/2013,3.7,0.0
09/09/2013,3.7,0.0
09/09/2013,3.75,0.0
09/10/2013,3.77,0.0
09/10/2013,3.72,0.0
09/11/2013,3.73,0.0
09/11/2013,3.69,0.0
09/12/2013,3.69,0.0
09/12/2013,3.77,0.0
09/13/2013,3.76,0.0
09/13/2013,3.68,0.0
09/16/2013,3.7,0.0
09/16/2013,3.66,0.0
09/17/2013,3.63,0.0
09/17/2013,3.7,0.0
09/18/2013,3.71,0.0
09/18/2013,3.67,0.0
09/19/2013,3.67,0.0
09/19/2013,3.62,0.0
09/20/2013,3.62,0.0
09/20/2013,3.66,0.0
09/23/2013,3.65,0.0
09/23/2013,3.57,0.0
09/24/2013,3.57,0.0
09/24/2013,3.51,0.0
09/25/2013,3.53,0.0
09/25/2013,3.56,0.0
09/26/2013,3.55,0.0
09/26/2013,3.63,0.0
09/27/2013,3.61,0.0
09/27/2013,3.54,0.0
09/30/2013,3.54,0.0
09/30/2013,3.51,0.0
10/01/2013,3.5,0.0
10/01/2013,3.56,0.0
10/02/2013,3.6,0.0
10/02/2013,4.0,0.0
10/03/2013,4.1,0.0
10/03/2013,3.99,0.0
10/04/2013,4.01,0.0
10/04/2013,3.97,0.0
10/07/2013,3.98,0.0
10/07/2013,3.85,0.0
10/08/2013,3.95,0.0
10/08/2013,3.76,0.0
10/09/2013,3.74,0.0
10/09/2013,3.78,0.0
10/10/2013,3.81,0.0
10/10/2013,3.62,0.0
10/11/2013,3.62,0.0
10/11/2013,3.59,0.0
10/14/2013,3.59,0.0
10/14/2013,3.62,0.0
10/15/2013,3.62,0.0
10/15/2013,3.56,0.0
10/16/2013,3.57,0.0
10/16/2013,3.57,0.0
10/17/2013,3.6,0.0
10/17/2013,3.63,0.0
10/18/2013,3.61,0.0
10/18/2013,3.56,0.0
10/21/2013,3.52,0.0
10/21/2013,3.56,0.0
10/22/2013,3.6,0.0
10/22/2013,3.6,0.0
10/23/2013,3.59,0.0
10/23/2013,3.52,0.0
10/24/2013,3.52,0.0
10/24/2013,3.56,0.0
10/25/2013,3.56,0.0
10/25/2013,3.5,0.0
10/28/2013,3.51,0.0
10/28/2013,3.43,0.0
10/29/2013,3.45,0.0
10/29/2013,3.52,0.0
10/30/2013,3.54,0.0
10/30/2013,3.63,0.0
10/31/2013,3.62,0.0
10/31/2013,3.66,0.0
11/01/2013,3.66,0.0
11/01/2013,3.61,0.0
11/04/2013,3.62,0.0
11/04/2013,3.7,0.0
11/05/2013,3.72,0.0
11/05/2013,3.69,0.0
11/06/2013,3.82,0.0
11/06/2013,3.84,0.0
11/07/2013,3.42,0.0
11/07/2013,3.59,0.0
11/08/2013,3.49,0.0
11/08/2013,3.33,0.0
11/11/2013,3.3,0.0
11/11/2013,3.25,0.0
11/12/2013,3.28,0.0
11/12/2013,2.8,0.0
11/13/2013,2.82,0.0
11/13/2013,2.72,0.0
11/14/2013,2.7,0.0
11/14/2013,2.43,0.0
11/15/2013,2.42,0.0
11/15/2013,2.78,0.0
11/18/2013,2.78,0.0
11/18/2013,2.62,0.0
11/19/2013,2.57,0.0
11/19/2013,2.53,0.0
11/20/2013,2.56,0.0
11/20/2013,2.71,0.0
11/21/2013,2.76,0.0
11/21/2013,2.83,0.0
11/22/2013,3.1,0.0
11/22/2013,3.3,0.0
11/25/2013,3.42,0.0
11/25/2013,3.36,0.0
11/26/2013,3.45,0.0
11/26/2013,3.31,0.0
11/27/2013,3.3,0.0
11/27/2013,3.76,0.0
11/29/2013,3.75,0.0
11/29/2013,3.76,0.0
12/02/2013,3.8,0.0
12/02/2013,3.85,0.0
12/03/2013,3.84,0.0
12/03/2013,3.76,0.0
12/04/2013,3.83,0.0
12/04/2013,4.29,0.0
12/05/2013,4.19,0.0
12/05/2013,4.52,0.0
12/06/2013,4.52,0.0
12/06/2013,4.53,0.0
12/09/2013,4.55,0.0
12/09/2013,4.28,0.0
12/10/2013,4.28,0.0
12/10/2013,4.17,0.0
12/11/2013,4.17,0.0
12/11/2013,3.77,0.0
12/12/2013,3.83,0.0
12/12/2013,3.81,0.0
12/13/2013,3.85,0.0
12/13/2013,4.0,0.0
12/16/2013,3.96,0.0
12/16/2013,3.92,0.0
12/17/2013,3.93,0.0
12/17/2013,3.92,0.0
12/18/2013,3.94,0.0
12/18/2013,3.89,0.0
12/19/2013,3.85,0.0
12/19/2013,3.89,0.0
12/20/2013,3.84,0.0
12/20/2013,3.95,0.0
12/23/2013,4.0,0.0
12/23/2013,4.39,0.0
12/24/2013,4.36,0.0
12/24/2013,4.67,0.0
12/26/2013,4.7,0.0
12/26/2013,4.8,0.0
12/27/2013,4.79,0.0
12/27/2013,5.33,0.0
12/30/2013,5.45,0.0
12/30/2013,5.15,0.0
12/31/2013,5.07,0.0
12/31/2013,5.09,0.0
01/02/2014,5.1,0.0
01/02/2014,5.23,0.0
01/03/2014,5.23,0.0
01/03/2014,5.08,0.0
01/06/2014,5.06,0.0
01/06/2014,5.11,0.0
01/07/2014,5.13,0.0
01/07/2014,5.56,0.0
01/08/2014,5.6,0.0
01/08/2014,5.5,0.0
01/09/2014,5.47,0.0
01/09/2014,5.81,0.0
01/10/2014,5.84,0.0
01/10/2014,5.93,0.0
01/13/2014,6.09,0.0
01/13/2014,5.82,0.0
01/14/2014,5.85,0.0
01/14/2014,6.38,0.0
01/15/2014,6.42,0.0
01/15/2014,6.84,0.0
01/16/2014,7.04,0.0
01/16/2014,7.45,0.0
01/17/2014,7.51,0.0
01/17/2014,7.28,0.0
01/21/2014,7.4,0.0
01/21/2014,7.74,0.0
01/22/2014,7.89,0.0
01/22/2014,8.07,0.0
01/23/2014,8.05,0.0
01/23/2014,8.19,0.0
01/24/2014,8.11,0.0
01/24/2014,7.22,0.0
01/27/2014,7.16,0.0
01/27/2014,6.6,0.0
01/28/2014,6.5,0.0
01/28/2014,6.64,0.0
01/29/2014,6.63,0.0
01/29/2014,6.91,0.0
01/30/2014,7.11,0.0
01/30/2014,6.99,0.0
01/31/2014,6.96,0.0
01/31/2014,7.04,0.0
02/03/2014,6.99,0.0
02/03/2014,6.65,0.0
02/04/2014,6.66,0.0
02/04/2014,6.75,0.0
02/05/2014,6.69,0.0
02/05/2014,6.65,0.0
02/06/2014,6.67,0.0
02/06/2014,7.16,0.0
02/07/2014,7.22,0.0
02/07/2014,7.4,0.0
02/10/2014,7.4,0.0
02/10/2014,7.54,0.0
02/11/2014,7.65,0.0
02/11/2014,7.41,0.0
02/12/2014,7.42,0.0
02/12/2014,7.46,0.0
02/13/2014,7.45,0.0
02/13/2014,7.7,0.0
02/14/2014,7.62,0.0
02/14/2014,7.77,0.0
02/18/2014,7.76,0.0
02/18/2014,8.09,0.0
02/19/2014,8.07,0.0
02/19/2014,7.98,0.0
02/20/2014,7.95,0.0
02/20/2014,8.59,0.0
02/21/2014,8.75,0.0
02/21/2014,9.05,0.0
02/24/2014,9.33,0.0
02/24/2014,9.72,0.0
02/25/2014,9.67,0.0
02/25/2014,9.7,0.0
02/26/2014,9.66,0.0
02/26/2014,9.03,0.0
02/27/2014,11.46,0.0
02/27/2014,14.94,0.0
02/28/2014,14.64,0.0
02/28/2014,13.67,0.0
03/03/2014,13.3,0.0
03/03/2014,15.02,0.0
03/04/2014,15.53,0.0
03/04/2014,15.33,0.0
03/05/2014,15.33,0.0
03/05/2014,15.76,0.0
03/06/2014,15.93,0.0
03/06/2014,15.43,0.0
03/07/2014,15.23,0.0
03/07/2014,14.61,0.0
03/10/2014,14.61,0.0
03/10/2014,14.64,0.0
03/11/2014,14.62,0.0
03/11/2014,13.36,0.0
03/12/2014,12.99,0.0
03/12/2014,12.96,0.0
03/13/2014,12.9,0.0
03/13/2014,13.28,0.0
03/14/2014,13.36,0.0
03/14/2014,13.81,0.0
03/17/2014,13.92,0.0
03/17/2014,14.35,0.0
03/18/2014,14.51,0.0
03/18/2014,14.94,0.0
03/19/2014,15.0,0.0
03/19/2014,14.97,0.0
03/20/2014,15.0,0.0
03/20/2014,15.87,0.0
03/21/2014,16.01,0.0
03/21/2014,17.56,0.0
03/24/2014,17.86,0.0
03/24/2014,17.11,0.0
03/25/2014,17.05,0.0
03/25/2014,15.84,0.0
03/26/2014,16.34,0.0
03/26/2014,14.31,0.0
03/27/2014,14.19,0.0
03/27/2014,14.29,0.0
03/28/2014,14.19,0.0
03/28/2014,15.81,0.0
03/31/2014,15.95,0.0
03/31/2014,15.58,0.0
04/01/2014,15.84,0.0
04/01/2014,17.9,0.0
04/02/2014,18.0,0.0
04/02/2014,17.25,0.0
04/03/2014,16.81,0.0
04/03/2014,15.76,0.0
04/04/2014,15.7,0.0
04/04/2014,14.91,0.0
04/07/2014,14.86,0.0
04/07/2014,14.15,0.0
04/08/2014,14.05,0.0
04/08/2014,14.68,0.0
04/09/2014,14.53,0.0
04/09/2014,15.47,0.0
04/10/2014,15.2,0.0
04/10/2014,14.68,0.0
04/11/2014,14.31,0.0
04/11/2014,14.15,0.0
04/14/2014,14.35,0.0
04/14/2014,14.53,0.0
04/15/2014,14.36,0.0
04/15/2014,14.33,0.0
04/16/2014,14.31,0.0
04/16/2014,14.72,0.0
04/17/2014,14.69,0.0
04/17/2014,14.73,0.0
04/21/2014,14.24,0.0
04/21/2014,14.9,0.0
