BIP,Brookfield Infrastructure Partn,
Date,Price,Annualized Dividend
06/28/2011,9.54,1.1700000000000002
06/29/2011,9.62,1.1700000000000002
06/29/2011,9.71,1.1700000000000002
06/30/2011,9.76,1.1700000000000002
06/30/2011,9.67,1.1700000000000002
07/01/2011,9.73,1.1700000000000002
07/01/2011,9.93,1.1700000000000002
07/05/2011,9.97,1.1700000000000002
07/05/2011,10.03,1.1700000000000002
07/06/2011,10.05,1.1700000000000002
07/06/2011,9.98,1.1700000000000002
07/07/2011,10.1,1.1700000000000002
07/07/2011,9.99,1.1700000000000002
07/08/2011,9.98,1.1700000000000002
07/08/2011,9.9,1.1700000000000002
07/11/2011,9.87,1.1700000000000002
07/11/2011,9.82,1.1700000000000002
07/12/2011,9.83,1.1700000000000002
07/12/2011,9.92,1.1700000000000002
07/13/2011,9.99,1.1700000000000002
07/13/2011,9.9,1.1700000000000002
07/14/2011,9.96,1.1700000000000002
07/14/2011,9.95,1.1700000000000002
07/15/2011,10.02,1.1700000000000002
07/15/2011,9.96,1.1700000000000002
07/18/2011,10.01,1.1700000000000002
07/18/2011,9.88,1.1700000000000002
07/19/2011,10.01,1.1700000000000002
07/19/2011,9.98,1.1700000000000002
07/20/2011,10.1,1.1700000000000002
07/20/2011,9.93,1.1700000000000002
07/21/2011,9.95,1.1700000000000002
07/21/2011,9.97,1.1700000000000002
07/22/2011,9.98,1.1700000000000002
07/22/2011,9.99,1.1700000000000002
07/25/2011,10.05,1.1700000000000002
07/25/2011,9.84,1.1700000000000002
07/26/2011,9.84,1.1700000000000002
07/26/2011,9.9,1.1700000000000002
07/27/2011,9.9,1.1700000000000002
07/27/2011,9.76,1.1700000000000002
07/28/2011,9.7,1.1700000000000002
07/28/2011,9.81,1.1700000000000002
07/29/2011,9.77,1.1700000000000002
07/29/2011,9.71,1.1700000000000002
08/01/2011,10.02,1.1700000000000002
08/01/2011,9.8,1.1700000000000002
08/02/2011,9.83,1.1700000000000002
08/02/2011,9.63,1.1700000000000002
08/03/2011,9.77,1.1700000000000002
08/03/2011,10.23,1.1700000000000002
08/04/2011,10.19,1.1700000000000002
08/04/2011,9.82,1.1700000000000002
08/05/2011,9.91,1.1700000000000002
08/05/2011,9.91,1.1700000000000002
08/08/2011,9.51,1.1700000000000002
08/08/2011,9.14,1.1700000000000002
08/09/2011,9.31,1.1700000000000002
08/09/2011,9.6,1.1700000000000002
08/10/2011,9.58,1.1700000000000002
08/10/2011,9.65,1.1700000000000002
08/11/2011,9.79,1.1700000000000002
08/11/2011,9.71,1.1700000000000002
08/12/2011,9.8,1.1700000000000002
08/12/2011,10.0,1.1700000000000002
08/15/2011,10.3,1.1700000000000002
08/15/2011,10.46,1.1700000000000002
08/16/2011,10.5,1.1700000000000002
08/16/2011,10.33,1.1700000000000002
08/17/2011,10.37,1.1700000000000002
08/17/2011,10.4,1.1700000000000002
08/18/2011,10.2,1.1700000000000002
08/18/2011,10.04,1.1700000000000002
08/19/2011,10.02,1.1700000000000002
08/19/2011,10.08,1.1700000000000002
08/22/2011,10.31,1.1700000000000002
08/22/2011,9.78,1.1700000000000002
08/23/2011,9.92,1.1700000000000002
08/23/2011,10.0,1.1700000000000002
08/24/2011,10.01,1.1700000000000002
08/24/2011,10.11,1.1700000000000002
08/25/2011,10.19,1.1700000000000002
08/25/2011,10.07,1.1700000000000002
08/26/2011,10.02,1.1700000000000002
08/26/2011,10.15,1.1700000000000002
08/29/2011,10.58,1.245
08/29/2011,10.46,1.245
08/30/2011,10.48,1.245
08/30/2011,10.37,1.245
08/31/2011,10.43,1.245
08/31/2011,10.44,1.245
09/01/2011,10.46,1.245
09/01/2011,10.31,1.245
09/02/2011,10.18,1.245
09/02/2011,10.38,1.245
09/06/2011,10.12,1.245
09/06/2011,10.28,1.245
09/07/2011,10.34,1.245
09/07/2011,10.53,1.245
09/08/2011,10.51,1.245
09/08/2011,10.45,1.245
09/09/2011,10.36,1.245
09/09/2011,10.29,1.245
09/12/2011,10.22,1.245
09/12/2011,10.15,1.245
09/13/2011,10.15,1.245
09/13/2011,10.39,1.245
09/14/2011,10.4,1.245
09/14/2011,10.56,1.245
09/15/2011,10.64,1.245
09/15/2011,10.66,1.245
09/16/2011,10.83,1.245
09/16/2011,10.72,1.245
09/19/2011,10.66,1.245
09/19/2011,10.72,1.245
09/20/2011,10.83,1.245
09/20/2011,10.86,1.245
09/21/2011,10.9,1.245
09/21/2011,10.61,1.245
09/22/2011,10.3,1.245
09/22/2011,10.04,1.245
09/23/2011,10.01,1.245
09/23/2011,10.1,1.245
09/26/2011,10.1,1.245
09/26/2011,9.9,1.245
09/27/2011,10.04,1.245
09/27/2011,10.02,1.245
09/28/2011,10.0,1.245
09/28/2011,9.58,1.245
09/29/2011,9.7,1.245
09/29/2011,9.72,1.245
09/30/2011,9.67,1.245
09/30/2011,9.59,1.245
10/03/2011,9.64,1.245
10/03/2011,9.06,1.245
10/04/2011,8.97,1.245
10/04/2011,9.06,1.245
10/05/2011,9.02,1.245
10/05/2011,9.31,1.245
10/06/2011,9.63,1.245
10/06/2011,9.61,1.245
10/07/2011,9.7,1.245
10/07/2011,9.6,1.245
10/10/2011,9.7,1.245
10/10/2011,9.75,1.245
10/11/2011,9.73,1.245
10/11/2011,9.73,1.245
10/12/2011,9.88,1.245
10/12/2011,9.88,1.245
10/13/2011,9.93,1.245
10/13/2011,9.79,1.245
10/14/2011,9.88,1.245
10/14/2011,9.89,1.245
10/17/2011,9.88,1.245
10/17/2011,9.95,1.245
10/18/2011,9.91,1.245
10/18/2011,10.03,1.245
10/19/2011,9.64,1.245
10/19/2011,9.92,1.245
10/20/2011,9.91,1.245
10/20/2011,9.98,1.245
10/21/2011,10.1,1.245
10/21/2011,10.0,1.245
10/24/2011,10.09,1.245
10/24/2011,9.95,1.245
10/25/2011,9.88,1.245
10/25/2011,9.88,1.245
10/26/2011,9.97,1.245
10/26/2011,9.89,1.245
10/27/2011,10.1,1.245
10/27/2011,9.9,1.245
10/28/2011,9.93,1.245
10/28/2011,9.95,1.245
10/31/2011,10.05,1.245
10/31/2011,9.88,1.245
11/01/2011,9.69,1.245
11/01/2011,9.85,1.245
11/02/2011,9.99,1.245
11/02/2011,9.87,1.245
11/03/2011,9.89,1.245
11/03/2011,9.99,1.245
11/04/2011,10.01,1.245
11/04/2011,10.07,1.245
11/07/2011,10.08,1.245
11/07/2011,10.12,1.245
11/08/2011,10.14,1.245
11/08/2011,10.16,1.245
11/09/2011,10.09,1.245
11/09/2011,10.14,1.245
11/10/2011,10.25,1.245
11/10/2011,10.2,1.245
11/11/2011,10.3,1.245
11/11/2011,10.37,1.245
11/14/2011,10.4,1.245
11/14/2011,10.35,1.245
11/15/2011,10.36,1.245
11/15/2011,10.32,1.245
11/16/2011,10.27,1.245
11/16/2011,10.15,1.245
11/17/2011,10.14,1.245
11/17/2011,10.11,1.245
11/18/2011,10.11,1.245
11/18/2011,10.06,1.245
11/21/2011,10.03,1.245
11/21/2011,9.97,1.245
11/22/2011,9.97,1.245
11/22/2011,9.98,1.245
11/23/2011,9.94,1.245
11/23/2011,9.89,1.245
11/25/2011,9.89,1.245
11/25/2011,9.99,1.245
11/28/2011,10.4,1.3199999999999998
11/28/2011,10.25,1.3199999999999998
11/29/2011,10.28,1.3199999999999998
11/29/2011,10.15,1.3199999999999998
11/30/2011,10.37,1.3199999999999998
11/30/2011,10.31,1.3199999999999998
12/01/2011,10.39,1.3199999999999998
12/01/2011,10.32,1.3199999999999998
12/02/2011,10.39,1.3199999999999998
12/02/2011,10.38,1.3199999999999998
12/05/2011,10.47,1.3199999999999998
12/05/2011,10.55,1.3199999999999998
12/06/2011,10.6,1.3199999999999998
12/06/2011,10.52,1.3199999999999998
12/07/2011,10.51,1.3199999999999998
12/07/2011,10.45,1.3199999999999998
12/08/2011,10.4,1.3199999999999998
12/08/2011,10.43,1.3199999999999998
12/09/2011,10.5,1.3199999999999998
12/09/2011,10.44,1.3199999999999998
12/12/2011,10.36,1.3199999999999998
12/12/2011,10.46,1.3199999999999998
12/13/2011,10.46,1.3199999999999998
12/13/2011,10.48,1.3199999999999998
12/14/2011,10.42,1.3199999999999998
12/14/2011,10.28,1.3199999999999998
12/15/2011,10.36,1.3199999999999998
12/15/2011,10.46,1.3199999999999998
12/16/2011,10.41,1.3199999999999998
12/16/2011,10.45,1.3199999999999998
12/19/2011,10.49,1.3199999999999998
12/19/2011,10.45,1.3199999999999998
12/20/2011,10.52,1.3199999999999998
12/20/2011,10.54,1.3199999999999998
12/21/2011,10.58,1.3199999999999998
12/21/2011,10.6,1.3199999999999998
12/22/2011,10.66,1.3199999999999998
12/22/2011,10.69,1.3199999999999998
12/23/2011,10.69,1.3199999999999998
12/23/2011,10.76,1.3199999999999998
12/27/2011,10.89,1.3199999999999998
12/27/2011,11.2,1.3199999999999998
12/28/2011,11.21,1.3199999999999998
12/28/2011,11.11,1.3199999999999998
12/29/2011,11.15,1.3199999999999998
12/29/2011,11.17,1.3199999999999998
12/30/2011,11.2,1.3199999999999998
12/30/2011,11.14,1.3199999999999998
01/03/2012,11.24,1.3199999999999998
01/03/2012,11.25,1.3199999999999998
01/04/2012,11.26,1.3199999999999998
01/04/2012,11.49,1.3199999999999998
01/05/2012,11.42,1.3199999999999998
01/05/2012,11.46,1.3199999999999998
01/06/2012,11.51,1.3199999999999998
01/06/2012,11.52,1.3199999999999998
01/09/2012,11.66,1.3199999999999998
01/09/2012,11.67,1.3199999999999998
01/10/2012,11.73,1.3199999999999998
01/10/2012,11.53,1.3199999999999998
01/11/2012,11.5,1.3199999999999998
01/11/2012,11.52,1.3199999999999998
01/12/2012,11.57,1.3199999999999998
01/12/2012,11.49,1.3199999999999998
01/13/2012,11.49,1.3199999999999998
01/13/2012,11.5,1.3199999999999998
01/17/2012,11.66,1.3199999999999998
01/17/2012,11.64,1.3199999999999998
01/18/2012,11.65,1.3199999999999998
01/18/2012,11.53,1.3199999999999998
01/19/2012,11.61,1.3199999999999998
01/19/2012,11.54,1.3199999999999998
01/20/2012,11.58,1.3199999999999998
01/20/2012,11.54,1.3199999999999998
01/23/2012,11.57,1.3199999999999998
01/23/2012,11.57,1.3199999999999998
01/24/2012,11.57,1.3199999999999998
01/24/2012,11.47,1.3199999999999998
01/25/2012,11.45,1.3199999999999998
01/25/2012,11.58,1.3199999999999998
01/26/2012,11.65,1.3199999999999998
01/26/2012,11.58,1.3199999999999998
01/27/2012,11.54,1.3199999999999998
01/27/2012,11.57,1.3199999999999998
01/30/2012,11.55,1.3199999999999998
01/30/2012,11.64,1.3199999999999998
01/31/2012,11.75,1.3199999999999998
01/31/2012,11.73,1.3199999999999998
02/01/2012,11.78,1.3199999999999998
02/01/2012,11.74,1.3199999999999998
02/02/2012,11.68,1.3199999999999998
02/02/2012,11.5,1.3199999999999998
02/03/2012,11.63,1.3199999999999998
02/03/2012,11.49,1.3199999999999998
02/06/2012,11.46,1.3199999999999998
02/06/2012,11.38,1.3199999999999998
02/07/2012,11.36,1.3199999999999998
02/07/2012,11.41,1.3199999999999998
02/08/2012,11.41,1.3199999999999998
02/08/2012,11.47,1.3199999999999998
02/09/2012,11.69,1.3199999999999998
02/09/2012,11.62,1.3199999999999998
02/10/2012,11.65,1.3199999999999998
02/10/2012,11.58,1.3199999999999998
02/13/2012,11.67,1.3199999999999998
02/13/2012,11.82,1.3199999999999998
02/14/2012,11.84,1.3199999999999998
02/14/2012,11.87,1.3199999999999998
02/15/2012,11.91,1.3199999999999998
02/15/2012,11.79,1.3199999999999998
02/16/2012,11.77,1.3199999999999998
02/16/2012,11.87,1.3199999999999998
02/17/2012,11.89,1.3199999999999998
02/17/2012,11.9,1.3199999999999998
02/21/2012,12.02,1.3199999999999998
02/21/2012,12.01,1.3199999999999998
02/22/2012,12.01,1.3199999999999998
02/22/2012,11.99,1.3199999999999998
02/23/2012,12.02,1.3199999999999998
02/23/2012,12.05,1.3199999999999998
02/24/2012,12.02,1.3199999999999998
02/24/2012,12.07,1.3199999999999998
02/27/2012,12.21,1.3849999999999998
02/27/2012,12.31,1.3849999999999998
02/28/2012,12.31,1.3849999999999998
02/28/2012,12.25,1.3849999999999998
02/29/2012,12.33,1.3849999999999998
02/29/2012,12.18,1.3849999999999998
03/01/2012,12.22,1.3849999999999998
03/01/2012,12.15,1.3849999999999998
03/02/2012,12.17,1.3849999999999998
03/02/2012,12.12,1.3849999999999998
03/05/2012,12.13,1.3849999999999998
03/05/2012,12.25,1.3849999999999998
03/06/2012,12.15,1.3849999999999998
03/06/2012,12.3,1.3849999999999998
03/07/2012,12.35,1.3849999999999998
03/07/2012,12.37,1.3849999999999998
03/08/2012,12.47,1.3849999999999998
03/08/2012,12.59,1.3849999999999998
03/09/2012,12.6,1.3849999999999998
03/09/2012,12.69,1.3849999999999998
03/12/2012,12.7,1.3849999999999998
03/12/2012,12.84,1.3849999999999998
03/13/2012,12.93,1.3849999999999998
03/13/2012,12.96,1.3849999999999998
03/14/2012,12.9,1.3849999999999998
03/14/2012,12.74,1.3849999999999998
03/15/2012,12.72,1.3849999999999998
03/15/2012,12.7,1.3849999999999998
03/16/2012,12.77,1.3849999999999998
03/16/2012,12.68,1.3849999999999998
03/19/2012,12.7,1.3849999999999998
03/19/2012,12.57,1.3849999999999998
03/20/2012,12.52,1.3849999999999998
03/20/2012,12.32,1.3849999999999998
03/21/2012,12.33,1.3849999999999998
03/21/2012,12.4,1.3849999999999998
03/22/2012,12.39,1.3849999999999998
03/22/2012,12.49,1.3849999999999998
03/23/2012,12.49,1.3849999999999998
03/23/2012,12.53,1.3849999999999998
03/26/2012,12.65,1.3849999999999998
03/26/2012,12.65,1.3849999999999998
03/27/2012,12.72,1.3849999999999998
03/27/2012,12.65,1.3849999999999998
03/28/2012,12.64,1.3849999999999998
03/28/2012,12.66,1.3849999999999998
03/29/2012,12.66,1.3849999999999998
03/29/2012,12.74,1.3849999999999998
03/30/2012,12.82,1.3849999999999998
03/30/2012,12.95,1.3849999999999998
04/02/2012,13.0,1.3849999999999998
04/02/2012,12.95,1.3849999999999998
04/03/2012,12.95,1.3849999999999998
04/03/2012,12.96,1.3849999999999998
04/04/2012,12.89,1.3849999999999998
04/04/2012,12.82,1.3849999999999998
04/05/2012,12.84,1.3849999999999998
04/05/2012,12.67,1.3849999999999998
04/09/2012,12.6,1.3849999999999998
04/09/2012,12.4,1.3849999999999998
04/10/2012,12.4,1.3849999999999998
04/10/2012,12.15,1.3849999999999998
04/11/2012,12.22,1.3849999999999998
04/11/2012,12.32,1.3849999999999998
04/12/2012,12.36,1.3849999999999998
04/12/2012,12.64,1.3849999999999998
04/13/2012,12.7,1.3849999999999998
04/13/2012,12.47,1.3849999999999998
04/16/2012,12.59,1.3849999999999998
04/16/2012,12.38,1.3849999999999998
04/17/2012,12.5,1.3849999999999998
04/17/2012,12.42,1.3849999999999998
04/18/2012,12.39,1.3849999999999998
04/18/2012,12.49,1.3849999999999998
04/19/2012,12.47,1.3849999999999998
04/19/2012,12.45,1.3849999999999998
04/20/2012,12.57,1.3849999999999998
04/20/2012,12.56,1.3849999999999998
04/23/2012,12.5,1.3849999999999998
04/23/2012,12.51,1.3849999999999998
04/24/2012,12.49,1.3849999999999998
04/24/2012,12.55,1.3849999999999998
04/25/2012,12.64,1.3849999999999998
04/25/2012,12.73,1.3849999999999998
04/26/2012,12.7,1.3849999999999998
04/26/2012,13.16,1.3849999999999998
04/27/2012,13.19,1.3849999999999998
04/27/2012,13.08,1.3849999999999998
04/30/2012,13.15,1.3849999999999998
04/30/2012,12.93,1.3849999999999998
05/01/2012,12.95,1.3849999999999998
05/01/2012,12.88,1.3849999999999998
05/02/2012,12.86,1.3849999999999998
05/02/2012,12.79,1.3849999999999998
05/03/2012,12.81,1.3849999999999998
05/03/2012,12.81,1.3849999999999998
05/04/2012,12.81,1.3849999999999998
05/04/2012,12.77,1.3849999999999998
05/07/2012,12.7,1.3849999999999998
05/07/2012,12.81,1.3849999999999998
05/08/2012,12.74,1.3849999999999998
05/08/2012,12.62,1.3849999999999998
05/09/2012,12.35,1.3849999999999998
05/09/2012,12.74,1.3849999999999998
05/10/2012,12.94,1.3849999999999998
05/10/2012,12.73,1.3849999999999998
05/11/2012,12.72,1.3849999999999998
05/11/2012,12.71,1.3849999999999998
05/14/2012,12.61,1.3849999999999998
05/14/2012,12.56,1.3849999999999998
05/15/2012,12.53,1.3849999999999998
05/15/2012,12.61,1.3849999999999998
05/16/2012,12.61,1.3849999999999998
05/16/2012,12.77,1.3849999999999998
05/17/2012,12.76,1.3849999999999998
05/17/2012,12.71,1.3849999999999998
05/18/2012,12.71,1.3849999999999998
05/18/2012,12.49,1.3849999999999998
05/21/2012,12.47,1.3849999999999998
05/21/2012,12.68,1.3849999999999998
05/22/2012,12.75,1.3849999999999998
05/22/2012,12.73,1.3849999999999998
05/23/2012,12.68,1.3849999999999998
05/23/2012,12.8,1.3849999999999998
05/24/2012,12.86,1.3849999999999998
05/24/2012,12.87,1.3849999999999998
05/25/2012,12.88,1.3849999999999998
05/25/2012,12.83,1.3849999999999998
05/29/2012,13.02,1.45
05/29/2012,13.17,1.45
05/30/2012,13.04,1.45
05/30/2012,13.05,1.45
05/31/2012,13.08,1.45
05/31/2012,13.06,1.45
06/01/2012,12.86,1.45
06/01/2012,13.06,1.45
06/04/2012,13.14,1.45
06/04/2012,13.24,1.45
06/05/2012,13.27,1.45
06/05/2012,13.23,1.45
06/06/2012,13.28,1.45
06/06/2012,13.4,1.45
06/07/2012,13.48,1.45
06/07/2012,13.56,1.45
06/08/2012,13.49,1.45
06/08/2012,13.67,1.45
06/11/2012,13.82,1.45
06/11/2012,13.7,1.45
06/12/2012,13.75,1.45
06/12/2012,13.84,1.45
06/13/2012,13.77,1.45
06/13/2012,13.91,1.45
06/14/2012,13.92,1.45
06/14/2012,13.69,1.45
06/15/2012,13.65,1.45
06/15/2012,13.74,1.45
06/18/2012,13.74,1.45
06/18/2012,14.0,1.45
06/19/2012,14.1,1.45
06/19/2012,13.99,1.45
06/20/2012,13.88,1.45
06/20/2012,13.7,1.45
06/21/2012,13.69,1.45
06/21/2012,13.43,1.45
06/22/2012,13.43,1.45
06/22/2012,13.42,1.45
06/25/2012,13.31,1.45
06/25/2012,13.47,1.45
06/26/2012,13.42,1.45
06/26/2012,13.69,1.45
06/27/2012,13.68,1.45
06/27/2012,13.83,1.45
06/28/2012,13.76,1.45
06/28/2012,13.9,1.45
06/29/2012,14.08,1.45
06/29/2012,14.01,1.45
07/02/2012,14.0,1.45
07/02/2012,14.18,1.45
07/03/2012,14.2,1.45
07/03/2012,14.2,1.45
07/05/2012,14.24,1.45
07/05/2012,14.18,1.45
07/06/2012,14.15,1.45
07/06/2012,14.06,1.45
07/09/2012,14.02,1.45
07/09/2012,13.99,1.45
07/10/2012,14.04,1.45
07/10/2012,13.91,1.45
07/11/2012,13.88,1.45
07/11/2012,13.86,1.45
07/12/2012,13.83,1.45
07/12/2012,13.56,1.45
07/13/2012,13.63,1.45
07/13/2012,13.8,1.45
07/16/2012,13.81,1.45
07/16/2012,14.08,1.45
07/17/2012,14.11,1.45
07/17/2012,13.94,1.45
07/18/2012,13.91,1.45
07/18/2012,14.02,1.45
07/19/2012,14.1,1.45
07/19/2012,14.03,1.45
07/20/2012,14.03,1.45
07/20/2012,13.86,1.45
07/23/2012,13.77,1.45
07/23/2012,13.79,1.45
07/24/2012,13.86,1.45
07/24/2012,13.75,1.45
07/25/2012,13.88,1.45
07/25/2012,13.79,1.45
07/26/2012,13.98,1.45
07/26/2012,14.29,1.45
07/27/2012,14.31,1.45
07/27/2012,14.15,1.45
07/30/2012,14.08,1.45
07/30/2012,14.18,1.45
07/31/2012,13.81,1.45
07/31/2012,13.88,1.45
08/01/2012,13.91,1.45
08/01/2012,14.1,1.45
08/02/2012,14.06,1.45
08/02/2012,14.16,1.45
08/03/2012,14.19,1.45
08/03/2012,14.2,1.45
08/06/2012,14.29,1.45
08/06/2012,14.21,1.45
08/07/2012,14.31,1.45
08/07/2012,14.6,1.45
08/08/2012,14.56,1.45
08/08/2012,14.71,1.45
08/09/2012,14.77,1.45
08/09/2012,14.76,1.45
08/10/2012,14.74,1.45
08/10/2012,14.83,1.45
08/13/2012,14.82,1.45
08/13/2012,14.87,1.45
08/14/2012,14.94,1.45
08/14/2012,14.96,1.45
08/15/2012,15.01,1.45
08/15/2012,15.1,1.45
08/16/2012,15.1,1.45
08/16/2012,15.22,1.45
08/17/2012,15.19,1.45
08/17/2012,15.15,1.45
08/20/2012,15.14,1.45
08/20/2012,15.26,1.45
08/21/2012,15.32,1.45
08/21/2012,15.19,1.45
08/22/2012,15.16,1.45
08/22/2012,15.31,1.45
08/23/2012,15.28,1.45
08/23/2012,15.16,1.45
08/24/2012,15.2,1.45
08/24/2012,14.94,1.45
08/27/2012,14.93,1.45
08/27/2012,14.78,1.45
08/28/2012,14.89,1.45
08/28/2012,14.81,1.45
08/29/2012,15.0,1.475
08/29/2012,14.8,1.475
08/30/2012,14.76,1.475
08/30/2012,14.64,1.475
08/31/2012,14.67,1.475
08/31/2012,14.49,1.475
09/04/2012,14.46,1.475
09/04/2012,14.55,1.475
09/05/2012,14.54,1.475
09/05/2012,14.53,1.475
09/06/2012,14.65,1.475
09/06/2012,14.74,1.475
09/07/2012,14.77,1.475
09/07/2012,14.9,1.475
09/10/2012,14.92,1.475
09/10/2012,14.85,1.475
09/11/2012,14.89,1.475
09/11/2012,14.83,1.475
09/12/2012,14.86,1.475
09/12/2012,15.1,1.475
09/13/2012,15.08,1.475
09/13/2012,15.1,1.475
09/14/2012,15.13,1.475
09/14/2012,14.88,1.475
09/17/2012,14.88,1.475
09/17/2012,14.62,1.475
09/18/2012,14.62,1.475
09/18/2012,14.82,1.475
09/19/2012,14.87,1.475
09/19/2012,14.93,1.475
09/20/2012,14.93,1.475
09/20/2012,14.74,1.475
09/21/2012,14.83,1.475
09/21/2012,14.7,1.475
09/24/2012,14.68,1.475
09/24/2012,14.98,1.475
09/25/2012,15.08,1.475
09/25/2012,15.07,1.475
09/26/2012,15.07,1.475
09/26/2012,15.12,1.475
09/27/2012,15.18,1.475
09/27/2012,14.99,1.475
09/28/2012,14.99,1.475
09/28/2012,15.07,1.475
10/01/2012,15.23,1.475
10/01/2012,15.03,1.475
10/02/2012,15.04,1.475
10/02/2012,14.84,1.475
10/03/2012,14.84,1.475
10/03/2012,14.82,1.475
10/04/2012,14.88,1.475
10/04/2012,14.81,1.475
10/05/2012,14.83,1.475
10/05/2012,14.75,1.475
10/08/2012,14.73,1.475
10/08/2012,14.73,1.475
10/09/2012,14.71,1.475
10/09/2012,14.64,1.475
10/10/2012,14.7,1.475
10/10/2012,14.63,1.475
10/11/2012,14.69,1.475
10/11/2012,14.54,1.475
10/12/2012,14.54,1.475
10/12/2012,14.5,1.475
10/15/2012,14.46,1.475
10/15/2012,14.52,1.475
10/16/2012,14.53,1.475
10/16/2012,14.59,1.475
10/17/2012,14.57,1.475
10/17/2012,14.67,1.475
10/18/2012,14.68,1.475
10/18/2012,14.61,1.475
10/19/2012,14.59,1.475
10/19/2012,14.38,1.475
10/22/2012,14.37,1.475
10/22/2012,14.39,1.475
10/23/2012,14.27,1.475
10/23/2012,14.4,1.475
10/24/2012,14.41,1.475
10/24/2012,14.37,1.475
10/25/2012,14.43,1.475
10/25/2012,14.37,1.475
10/26/2012,14.36,1.475
10/26/2012,14.37,1.475
10/31/2012,14.54,1.475
10/31/2012,14.56,1.475
11/01/2012,14.56,1.475
11/01/2012,14.46,1.475
11/02/2012,14.56,1.475
11/02/2012,14.57,1.475
11/05/2012,14.56,1.475
11/05/2012,14.59,1.475
11/06/2012,14.64,1.475
11/06/2012,14.51,1.475
11/07/2012,14.47,1.475
11/07/2012,14.29,1.475
11/08/2012,14.43,1.475
11/08/2012,14.4,1.475
11/09/2012,14.34,1.475
11/09/2012,14.23,1.475
11/12/2012,14.36,1.475
11/12/2012,14.09,1.475
11/13/2012,13.99,1.475
11/13/2012,14.21,1.475
11/14/2012,14.28,1.475
11/14/2012,14.21,1.475
11/15/2012,14.15,1.475
11/15/2012,13.97,1.475
11/16/2012,13.97,1.475
11/16/2012,14.04,1.475
11/19/2012,14.06,1.475
11/19/2012,14.2,1.475
11/20/2012,14.25,1.475
11/20/2012,14.31,1.475
11/21/2012,14.36,1.475
11/21/2012,14.41,1.475
11/23/2012,14.45,1.475
11/23/2012,14.42,1.475
11/26/2012,14.42,1.475
11/26/2012,14.46,1.475
11/27/2012,14.46,1.475
11/27/2012,14.29,1.475
11/28/2012,14.41,1.5
11/28/2012,14.55,1.5
11/29/2012,14.63,1.5
11/29/2012,14.57,1.5
11/30/2012,14.55,1.5
11/30/2012,14.65,1.5
12/03/2012,14.66,1.5
12/03/2012,14.65,1.5
12/04/2012,14.64,1.5
12/04/2012,14.33,1.5
12/05/2012,14.36,1.5
12/05/2012,14.5,1.5
12/06/2012,14.49,1.5
12/06/2012,14.49,1.5
12/07/2012,14.54,1.5
12/07/2012,14.56,1.5
12/10/2012,14.53,1.5
12/10/2012,14.78,1.5
12/11/2012,14.83,1.5
12/11/2012,14.83,1.5
12/12/2012,14.89,1.5
12/12/2012,14.83,1.5
12/13/2012,14.81,1.5
12/13/2012,14.71,1.5
12/14/2012,14.71,1.5
12/14/2012,14.76,1.5
12/17/2012,14.76,1.5
12/17/2012,14.86,1.5
12/18/2012,14.86,1.5
12/18/2012,14.77,1.5
12/19/2012,14.78,1.5
12/19/2012,14.83,1.5
12/20/2012,14.94,1.5
12/20/2012,14.89,1.5
12/21/2012,14.83,1.5
12/21/2012,14.93,1.5
12/24/2012,14.92,1.5
12/24/2012,15.02,1.5
12/26/2012,14.99,1.5
12/26/2012,14.98,1.5
12/27/2012,14.98,1.5
12/27/2012,14.93,1.5
12/28/2012,14.86,1.5
12/28/2012,14.99,1.5
12/31/2012,15.04,1.5
12/31/2012,15.2,1.5
01/02/2013,15.39,1.5
01/02/2013,15.46,1.5
01/03/2013,15.54,1.5
01/03/2013,15.56,1.5
01/04/2013,15.68,1.5
01/04/2013,15.79,1.5
01/07/2013,15.78,1.5
01/07/2013,16.03,1.5
01/08/2013,16.01,1.5
01/08/2013,15.96,1.5
01/09/2013,16.08,1.5
01/09/2013,15.95,1.5
01/10/2013,16.0,1.5
01/10/2013,15.83,1.5
01/11/2013,15.83,1.5
01/11/2013,15.8,1.5
01/14/2013,15.8,1.5
01/14/2013,15.82,1.5
01/15/2013,15.83,1.5
01/15/2013,15.81,1.5
01/16/2013,15.75,1.5
01/16/2013,15.46,1.5
01/17/2013,15.51,1.5
01/17/2013,15.49,1.5
01/18/2013,15.5,1.5
01/18/2013,15.74,1.5
01/22/2013,15.83,1.5
01/22/2013,15.98,1.5
01/23/2013,15.96,1.5
01/23/2013,15.95,1.5
01/24/2013,15.98,1.5
01/24/2013,15.98,1.5
01/25/2013,16.0,1.5
01/25/2013,16.06,1.5
01/28/2013,16.11,1.5
01/28/2013,15.94,1.5
01/29/2013,15.99,1.5
01/29/2013,16.02,1.5
01/30/2013,16.02,1.5
01/30/2013,16.27,1.5
01/31/2013,16.33,1.5
01/31/2013,16.1,1.5
02/01/2013,16.18,1.5
02/01/2013,16.1,1.5
02/04/2013,16.16,1.5
02/04/2013,16.09,1.5
02/05/2013,16.2,1.5
02/05/2013,16.31,1.5
02/06/2013,16.27,1.5
02/06/2013,16.5,1.5
02/07/2013,16.57,1.5
02/07/2013,16.64,1.5
02/08/2013,16.6,1.5
02/08/2013,17.12,1.5
02/11/2013,17.13,1.5
02/11/2013,16.98,1.5
02/12/2013,17.0,1.5
02/12/2013,16.83,1.5
02/13/2013,16.85,1.5
02/13/2013,17.07,1.5
