SSSS,SuRo Capital Corp.,
Date,Price,Dividend,Annualized Dividend
12/21/2018,3.918723015507237,0.0,0.0
12/24/2018,3.6835998601969298,0.0,0.0
12/26/2018,3.647974902002975,0.0,0.0
12/27/2018,3.7975990386966925,0.0,0.0
12/28/2018,3.776223718598711,0.0,0.0
12/31/2018,3.7477243306743073,0.0,0.0
01/02/2019,3.6907250234477567,0.0,0.0
01/03/2019,3.712099288173607,0.0,0.0
01/04/2019,3.7405993263687005,0.0,0.0
01/07/2019,3.868847870753642,0.0,0.0
01/08/2019,4.118221668391013,0.0,0.0
01/09/2019,4.082596783988242,0.0,0.0
01/10/2019,4.118222185392948,0.0,0.0
01/11/2019,4.1965960633855515,0.0,0.0
01/14/2019,4.039847500469003,0.0,0.0
01/15/2019,4.07547188059532,0.0,0.0
01/16/2019,4.118221401770201,0.0,0.0
01/17/2019,4.061221880682607,0.0,0.0
01/18/2019,3.9472232189775758,0.0,0.0
01/22/2019,4.118221401770201,0.0,0.0
01/23/2019,4.082596732340374,0.0,0.0
01/24/2019,4.011347594419798,0.0,0.0
01/25/2019,4.025597782892457,0.0,0.0
01/28/2019,4.082596334894048,0.0,0.0
01/29/2019,4.303470301774639,0.0,0.0
01/30/2019,4.0612218632809505,0.0,0.0
01/31/2019,4.07547117793967,0.0,0.0
02/01/2019,4.032722561346813,0.0,0.0
02/04/2019,4.03272273570041,0.0,0.0
02/05/2019,4.025597398666401,0.0,0.0
02/06/2019,4.061222125156077,0.0,0.0
02/07/2019,3.9899731003397165,0.0,0.0
02/08/2019,4.061221946855822,0.0,0.0
02/11/2019,4.01134729385376,0.0,0.0
02/12/2019,4.025597786299888,0.0,0.0
02/13/2019,4.03272273570041,0.0,0.0
02/14/2019,4.039847574767396,0.0,0.0
02/15/2019,4.068346977233887,0.0,0.0
02/19/2019,4.07547175144269,0.0,0.0
02/20/2019,4.054097135916368,0.0,0.0
02/21/2019,4.367595259203572,0.0,0.0
02/22/2019,4.951840613552723,0.0,0.0
02/25/2019,4.823591838933079,0.0,0.0
02/26/2019,4.502969178134238,0.0,0.0
02/27/2019,4.510093858032457,0.0,0.0
02/28/2019,4.43884415567261,0.0,0.0
03/01/2019,4.381844827471138,0.0,0.0
03/04/2019,4.595593698025672,0.0,0.0
03/05/2019,4.866340969877192,0.0,0.0
03/06/2019,4.773717365183977,0.0,0.0
03/07/2019,4.759466952304935,0.0,0.0
03/08/2019,4.659717726743865,0.0,0.0
03/11/2019,4.616968876050898,0.0,0.0
03/12/2019,4.780842171763392,0.0,0.0
03/13/2019,4.738091987593191,0.0,0.0
03/14/2019,4.76659176143408,0.0,0.0
03/15/2019,4.937591172959538,0.0,0.0
03/18/2019,4.866341927924892,0.0,0.0
03/19/2019,4.980340654747273,0.0,0.0
03/20/2019,5.058715007068666,0.0,0.0
03/21/2019,5.286713858339492,0.0,0.0
03/22/2019,5.151339880894335,0.0,0.0
03/25/2019,5.172714366102097,0.0,0.0
03/26/2019,5.414962489687237,0.0,0.0
03/27/2019,5.742711056279741,0.0,0.0
03/28/2019,5.721335044386491,0.0,0.0
03/29/2019,5.870959120061684,0.0,0.0
04/01/2019,5.393588337452515,0.0,0.0
04/02/2019,5.008840117201639,0.0,0.0
04/03/2019,5.001715437533145,0.0,0.0
04/04/2019,4.901966141253494,0.0,0.0
04/05/2019,5.008840817767733,0.0,0.0
04/08/2019,5.129964702423126,0.0,0.0
04/09/2019,4.852091443867032,0.0,0.0
04/10/2019,4.844966974040937,0.0,0.0
04/11/2019,4.773716928305594,0.0,0.0
04/12/2019,4.7024672527482005,0.0,0.0
04/15/2019,4.524344104444499,0.0,0.0
04/16/2019,4.488719078393143,0.0,0.0
04/17/2019,4.6525928718260845,0.0,0.0
04/18/2019,4.659717651944815,0.0,0.0
04/22/2019,4.7024672527482005,0.0,0.0
04/23/2019,4.524343883604517,0.0,0.0
04/24/2019,4.388969380082901,0.0,0.0
04/25/2019,4.37471979666284,0.0,0.0
04/26/2019,4.367595321889864,0.0,0.0
04/29/2019,4.453094272104034,0.0,0.0
04/30/2019,4.616968010226921,0.0,0.0
05/01/2019,5.058714366618661,0.0,0.0
05/02/2019,4.887717247009277,0.0,0.0
05/03/2019,4.89484094925248,0.0,0.0
05/06/2019,4.9732157999710145,0.0,0.0
05/07/2019,5.0088406397509875,0.0,0.0
05/08/2019,4.873466578431938,0.0,0.0
05/09/2019,4.745217610577133,0.0,0.0
05/10/2019,5.058714866638184,0.0,0.0
05/13/2019,4.951841468130854,0.0,0.0
05/14/2019,4.716717591636049,0.0,0.0
05/15/2019,4.6383429363501705,0.0,0.0
05/16/2019,4.552843613368806,0.0,0.0
05/17/2019,4.5813431845424795,0.0,0.0
05/20/2019,4.659718516546471,0.0,0.0
05/21/2019,4.609843088685711,0.0,0.0
05/22/2019,4.716717721444146,0.0,0.0
05/23/2019,4.78084216865308,0.0,0.0
05/24/2019,4.6525928718260845,0.0,0.0
05/28/2019,4.666843017155275,0.0,0.0
05/29/2019,4.510093603218541,0.0,0.0
05/30/2019,4.524343490600586,0.0,0.0
05/31/2019,4.51721897606536,0.0,0.0
06/03/2019,4.460220365872459,0.0,0.0
06/04/2019,4.545719713141426,0.0,0.0
06/05/2019,4.531468908074689,0.0,0.0
06/06/2019,4.5528444888750705,0.0,0.0
06/07/2019,4.5243437125088715,0.0,0.0
06/10/2019,4.624093279078465,0.0,0.0
06/11/2019,4.517219066619873,0.0,0.0
06/12/2019,4.673967755585531,0.0,0.0
06/13/2019,4.695342369910086,0.0,0.0
06/14/2019,4.773717669424792,0.0,0.0
06/17/2019,4.723842665255419,0.0,0.0
06/18/2019,4.8307170389061636,0.0,0.0
06/19/2019,4.852091485341342,0.0,0.0
06/20/2019,4.873466705122873,0.0,0.0
06/21/2019,4.816467235418628,0.0,0.0
06/24/2019,4.7808418597817495,0.0,0.0
06/25/2019,4.609844053721049,0.0,0.0
06/26/2019,4.567094380086566,0.0,0.0
06/27/2019,4.55996829277762,0.0,0.0
06/28/2019,4.552843357819331,0.0,0.0
07/01/2019,4.616968286019312,0.0,0.0
07/02/2019,4.517218933981773,0.0,0.0
07/03/2019,4.5742184906643235,0.0,0.0
07/05/2019,4.595593328576876,0.0,0.0
07/08/2019,4.659717946775314,0.0,0.0
07/09/2019,4.602718266826259,0.0,0.0
07/10/2019,4.602718175550345,0.0,0.0
07/11/2019,4.58846906547809,0.0,0.0
07/12/2019,4.602718395884708,0.0,0.0
07/15/2019,4.709592514767688,0.0,0.0
07/16/2019,4.681093552303219,0.0,0.0
07/17/2019,4.730967176642472,0.0,0.0
07/18/2019,4.688217427084089,0.0,0.0
07/19/2019,4.702467657477733,0.0,0.0
07/22/2019,4.745217064473704,0.0,0.0
07/23/2019,4.716717593717994,0.0,0.0
07/24/2019,4.723843223223372,0.0,0.0
07/25/2019,4.730967130887997,0.0,0.0
07/26/2019,4.730967130887997,0.0,0.0
07/29/2019,4.702468217891203,0.0,0.0
07/30/2019,4.723842443362198,0.0,0.0
07/31/2019,4.688217197668277,0.0,0.0
08/01/2019,4.638343064918357,0.0,0.0
08/02/2019,4.602717876434326,0.0,0.0
08/07/2019,4.417469414943961,0.0,0.0
08/08/2019,4.510094253266666,0.0,0.0
08/09/2019,4.559969036504709,0.0,0.0
08/12/2019,4.517219329658874,0.0,0.0
08/13/2019,4.431719096673936,0.0,0.0
08/14/2019,4.481593817716314,0.0,0.0
08/15/2019,4.32484548162129,0.0,0.0
08/16/2019,4.445969278428043,0.0,0.0
08/19/2019,4.481594387482886,0.0,0.0
08/20/2019,4.467343941072407,0.0,0.0
08/21/2019,4.58134427129806,0.0,0.0
08/22/2019,4.531468822048991,0.0,0.0
08/23/2019,4.574218573087904,0.0,0.0
08/26/2019,4.631217870628082,0.0,0.0
08/27/2019,4.652593172411755,0.0,0.0
08/28/2019,4.595593148479407,0.0,0.0
08/29/2019,4.567093674434068,0.0,0.0
08/30/2019,4.616967935373022,0.0,0.0
09/03/2019,4.595594162509554,0.0,0.0
09/04/2019,4.588468160566236,0.0,0.0
09/05/2019,4.559968899801258,0.0,0.0
09/06/2019,4.595593283418791,0.0,0.0
09/09/2019,4.5528444888750705,0.0,0.0
09/10/2019,4.5528431793491535,0.0,0.0
09/11/2019,4.552843785424296,0.0,0.0
09/12/2019,4.595593061779093,0.0,0.0
09/13/2019,4.588468461425643,0.0,0.0
09/16/2019,4.531469821929932,0.0,0.0
09/17/2019,4.524343708143316,0.0,0.0
09/18/2019,4.581343260412188,0.0,0.0
09/19/2019,4.567093286182333,0.0,0.0
09/20/2019,4.581343133162165,0.0,0.0
09/23/2019,4.581343100439753,0.0,0.0
09/24/2019,4.702467390139005,0.0,0.0
09/25/2019,4.588468815036237,0.0,0.0
09/26/2019,4.5528431793491535,0.0,0.0
09/27/2019,4.531469169413417,0.0,0.0
09/30/2019,4.517218399580839,0.0,0.0
10/01/2019,4.474468886719302,0.0,0.0
10/02/2019,4.217971106472671,0.0,0.0
10/03/2019,4.096847057342529,0.0,0.0
10/04/2019,4.11109689873117,0.0,0.0
10/07/2019,4.3462205470610575,0.0,0.0
10/08/2019,4.239345902196627,0.0,0.0
10/09/2019,4.28209533913329,0.0,0.0
10/10/2019,4.274971008300781,0.0,0.0
10/11/2019,4.28922015463266,0.0,0.0
10/14/2019,4.274970832660743,0.0,0.0
10/15/2019,4.26784511222668,0.0,0.0
10/16/2019,4.246470664347794,0.0,0.0
10/17/2019,4.25359582901001,0.0,0.0
10/18/2019,4.239345854393589,0.0,0.0
10/21/2019,4.5314688264214205,0.0,0.0
10/22/2019,4.631218042988195,0.0,0.0
10/23/2019,4.631217870628082,0.0,0.0
10/24/2019,4.63834307561153,0.0,0.0
10/25/2019,4.738092422485352,0.0,0.0
10/28/2019,4.73809272432166,0.0,0.0
10/29/2019,4.766592066334579,0.0,0.0
10/30/2019,4.809342384338379,0.0,0.0
10/31/2019,4.780842214696536,0.0,0.0
11/01/2019,4.759467211911719,0.0,0.0
11/04/2019,4.77371727729,0.0,0.0
11/05/2019,4.766592590356789,0.0,0.0
11/06/2019,4.730967820724497,0.0,0.0
11/07/2019,4.873466482943635,0.0,0.0
11/08/2019,4.773717277997259,0.0,0.0
11/11/2019,4.816467196290215,0.0,0.0
11/12/2019,4.7950915352749695,0.0,0.0
11/13/2019,4.745217499017666,0.0,0.0
11/14/2019,4.745217586386903,0.0,0.0
11/15/2019,4.745217064714584,0.0,0.0
11/18/2019,4.809341649625515,0.0,0.0
11/19/2019,4.852091837410997,0.0,0.0
11/20/2019,4.752342437479543,0.0,0.0
11/21/2019,4.730967130887997,0.0,0.0
11/22/2019,4.723842665255419,0.0,0.0
11/25/2019,4.837842459886256,0.0,0.0
11/26/2019,4.894841370454028,0.0,0.0
11/27/2019,4.8948412810016775,0.0,0.0
11/29/2019,4.939305391790402,0.2,0.2
12/02/2019,4.983341176328395,0.0,0.2
12/03/2019,4.961322591567873,0.0,0.2
12/04/2019,4.887930952355171,0.0,0.2
12/05/2019,4.990680580251744,0.0,0.2
12/06/2019,4.968662261962891,0.0,0.2
12/09/2019,4.961323569951043,0.0,0.2
12/10/2019,4.953983761888072,0.0,0.2
12/11/2019,4.953983879388053,0.0,0.2
12/12/2019,5.027376088107361,0.0,0.2
12/13/2019,4.968662718443738,0.0,0.2
12/16/2019,4.953984334065894,0.0,0.2
12/17/2019,4.953983827003759,0.0,0.2
12/18/2019,4.968662718443738,0.0,0.2
12/19/2019,4.946645442585023,0.0,0.2
12/20/2019,4.990679831144027,0.0,0.2
12/23/2019,5.020037597654026,0.0,0.2
12/24/2019,5.027376206324795,0.0,0.2
12/26/2019,5.027375795366534,0.0,0.2
12/27/2019,5.064072545056051,0.0,0.2
12/30/2019,5.102210117417375,0.12,0.32
12/31/2019,4.900512195370949,0.0,0.32
01/02/2020,4.900512076035068,0.0,0.32
01/03/2020,4.90051196081199,0.0,0.32
01/06/2020,5.042448042632606,0.0,0.32
01/07/2020,5.094739837381335,0.0,0.32
01/08/2020,4.930392944542385,0.0,0.32
01/09/2020,5.079799982423424,0.0,0.32
01/10/2020,5.161972644709207,0.0,0.32
01/13/2020,5.124621270205358,0.0,0.32
01/14/2020,5.094740246081591,0.0,0.32
01/15/2020,5.161972499803511,0.0,0.32
01/16/2020,5.117150448604771,0.0,0.32
01/17/2020,5.087269616600464,0.0,0.32
01/21/2020,5.057388615177138,0.0,0.32
01/22/2020,5.064859224553064,0.0,0.32
01/23/2020,5.07232918772167,0.0,0.32
01/24/2020,5.102210165417065,0.0,0.32
01/27/2020,5.020036582633656,0.0,0.32
01/28/2020,5.154501746617903,0.0,0.32
01/29/2020,5.154502742347793,0.0,0.32
01/30/2020,5.2217349351388,0.0,0.32
01/31/2020,5.147032072101809,0.0,0.32
02/03/2020,5.221734473091899,0.0,0.32
02/04/2020,5.1694429869684475,0.0,0.32
02/05/2020,5.191853667244322,0.0,0.32
02/06/2020,5.184383559222811,0.0,0.32
02/07/2020,5.16944298650591,0.0,0.32
02/10/2020,5.214264507892991,0.0,0.32
02/11/2020,4.743636174846954,0.0,0.32
02/12/2020,4.833279775489999,0.0,0.32
02/13/2020,4.84074990743693,0.0,0.32
02/14/2020,4.870631195072064,0.0,0.32
02/18/2020,4.855690645603141,0.0,0.32
02/19/2020,4.863160943305047,0.0,0.32
02/20/2020,4.8556901435397934,0.0,0.32
02/21/2020,4.825809456581415,0.0,0.32
02/24/2020,4.683873653411865,0.0,0.32
02/25/2020,4.668932885789809,0.0,0.32
02/26/2020,4.594230549389034,0.0,0.32
02/27/2020,4.668933127432507,0.0,0.32
02/28/2020,4.332770535329666,0.0,0.32
03/02/2020,4.414942694788161,0.0,0.32
03/03/2020,4.676404304281293,0.0,0.32
03/04/2020,4.601700445813444,0.0,0.32
03/05/2020,4.8631611106027295,0.0,0.32
03/06/2020,4.728695196522826,0.0,0.32
03/09/2020,4.370121409539766,0.0,0.32
03/10/2020,4.340240150094585,0.0,0.32
03/11/2020,4.601700425821943,0.0,0.32
03/12/2020,4.325299827881912,0.0,0.32
03/13/2020,4.101190972531276,0.0,0.32
03/16/2020,2.98811761585404,0.0,0.32
03/17/2020,3.5782705989530754,0.0,0.32
03/18/2020,3.5334486960985405,0.0,0.32
03/19/2020,3.032938933542482,0.0,0.32
03/20/2020,3.0628200362547977,0.0,0.32
03/23/2020,2.8163006409948252,0.0,0.32
03/24/2020,3.062820099744239,0.0,0.32
03/25/2020,3.2943990953648266,0.0,0.32
03/26/2020,3.3840427307309313,0.0,0.32
03/27/2020,3.6529732406068334,0.0,0.32
03/30/2020,4.220716041427945,0.0,0.32
03/31/2020,4.362651038844189,0.0,0.32
04/01/2020,4.317830205297631,0.0,0.32
04/02/2020,4.108661198537393,0.0,0.32
04/03/2020,4.183364204203642,0.0,0.32
04/06/2020,4.183364310386585,0.0,0.32
04/07/2020,4.041427982441554,0.0,0.32
04/08/2020,4.287948253507535,0.0,0.32
04/09/2020,4.400002480319096,0.0,0.32
04/13/2020,4.474705506252653,0.0,0.32
04/14/2020,4.482175491114267,0.0,0.32
04/15/2020,4.317829401429205,0.0,0.32
04/16/2020,4.489646314894637,0.0,0.32
04/17/2020,4.594230341520118,0.0,0.32
04/20/2020,4.534468053534708,0.0,0.32
04/21/2020,4.489646314894637,0.0,0.32
04/22/2020,4.624111964076045,0.0,0.32
04/23/2020,4.571819394222646,0.0,0.32
04/24/2020,4.818339202621845,0.0,0.32
04/27/2020,4.855690959241142,0.0,0.32
04/28/2020,4.930393588852168,0.0,0.32
04/29/2020,4.77351725281239,0.0,0.32
04/30/2020,4.6689329676888605,0.0,0.32
05/01/2020,4.698813891503035,0.0,0.32
05/04/2020,4.676403406366466,0.0,0.32
05/05/2020,4.818339117616779,0.0,0.32
05/06/2020,4.706284494114255,0.0,0.32
05/07/2020,4.639052245040311,0.0,0.32
05/08/2020,4.691343946951693,0.0,0.32
05/11/2020,4.6539925350801825,0.0,0.32
05/12/2020,4.728695536378862,0.0,0.32
05/13/2020,4.66893351688333,0.0,0.32
05/14/2020,4.5942304643834175,0.0,0.32
05/15/2020,4.497116399431808,0.0,0.32
05/18/2020,4.601700164316089,0.0,0.32
05/19/2020,4.6315813064575195,0.0,0.32
05/20/2020,4.616641067378117,0.0,0.32
05/21/2020,4.631582072741658,0.0,0.32
05/22/2020,4.624111531556346,0.0,0.32
05/26/2020,4.698814054381395,0.0,0.32
05/27/2020,4.639052147617825,0.0,0.32
05/28/2020,4.780988092648935,0.0,0.32
05/29/2020,4.7809874301556565,0.0,0.32
06/01/2020,4.780987948557136,0.0,0.32
06/02/2020,4.818338455925592,0.0,0.32
06/03/2020,4.706284435453861,0.0,0.32
06/04/2020,4.818338236340763,0.0,0.32
06/05/2020,4.930393195672503,0.0,0.32
06/08/2020,4.967745285481416,0.0,0.32
06/09/2020,4.863160943305047,0.0,0.32
06/10/2020,5.0275071613068105,0.0,0.32
06/11/2020,5.020037153985557,0.0,0.32
06/12/2020,5.229205610439837,0.0,0.32
06/15/2020,5.8193582541769535,0.0,0.32
06/16/2020,5.774536335691951,0.0,0.32
06/17/2020,6.842788517511749,0.0,0.32
06/18/2020,6.5290359498336485,0.0,0.32
06/19/2020,6.79049658502929,0.0,0.32
06/22/2020,6.857729296849684,0.0,0.32
06/23/2020,6.0658772735615,0.0,0.32
06/24/2020,6.3348082959504115,0.0,0.32
06/25/2020,6.656031139926128,0.0,0.32
06/26/2020,6.31986794406849,0.0,0.32
06/29/2020,6.753145261749327,0.0,0.32
06/30/2020,6.768085609103301,0.0,0.32
07/01/2020,6.387101357717566,0.0,0.32
07/02/2020,6.53650673615095,0.0,0.32
07/06/2020,6.865200259457489,0.0,0.32
07/07/2020,6.917491114562971,0.0,0.32
07/08/2020,7.328357693345453,0.0,0.32
07/09/2020,7.298475847352495,0.0,0.32
07/10/2020,7.470293483040052,0.0,0.32
07/13/2020,8.777594654365036,0.0,0.32
07/14/2020,8.964351700927732,0.0,0.32
07/15/2020,9.225811827142447,0.0,0.32
07/16/2020,9.659088623747792,0.0,0.32
07/17/2020,10.032603976141838,0.0,0.32
07/20/2020,10.458411570501621,0.0,0.32
07/21/2020,11.100855777425807,0.0,0.32
07/22/2020,10.226830048063114,0.0,0.32
07/23/2020,10.234301182136496,0.0,0.32
07/24/2020,9.718852771994031,0.0,0.32
07/27/2020,10.069954980933067,0.0,0.32
07/28/2020,9.576915455771086,0.0,0.32
07/29/2020,9.696440317083175,0.0,0.32
07/30/2020,9.703910398136406,0.0,0.32
07/31/2020,9.599326749628696,0.0,0.32
08/03/2020,9.51715273937086,0.0,0.32
08/04/2020,9.569445610046387,0.0,0.32
08/05/2020,9.838376969794716,0.0,0.32
08/06/2020,9.853315943228365,0.0,0.32
08/07/2020,10.465881311392058,0.0,0.32
08/10/2020,10.559164911812196,0.15,0.47
08/11/2020,9.947368768955698,0.0,0.47
08/12/2020,9.652799305824969,0.0,0.47
08/13/2020,9.856732089984025,0.0,0.47
08/14/2020,9.55461053701382,0.0,0.47
08/17/2020,9.494185030447928,0.0,0.47
08/18/2020,9.637693425404454,0.0,0.47
08/19/2020,9.516845889562337,0.0,0.47
08/20/2020,9.41865452338584,0.0,0.47
08/21/2020,9.675458490150845,0.0,0.47
08/24/2020,9.584821586020363,0.0,0.47
08/25/2020,10.007792262749394,0.0,0.47
08/26/2020,10.347680195110035,0.0,0.47
08/27/2020,10.921711680969345,0.0,0.47
08/28/2020,10.38544472373152,0.0,0.47
08/31/2020,10.498742466797468,0.0,0.47
09/01/2020,10.166407563577435,0.0,0.47
09/02/2020,9.894498429939661,0.0,0.47
09/03/2020,9.592374639223305,0.0,0.47
09/04/2020,9.320465437393047,0.0,0.47
09/08/2020,9.169404605551497,0.0,0.47
09/09/2020,9.63014042817133,0.0,0.47
09/10/2020,9.56216236397532,0.0,0.47
09/11/2020,9.290253153464175,0.0,0.47
09/14/2020,9.071215148432476,0.0,0.47
09/15/2020,9.116532371388587,0.0,0.47
09/16/2020,9.139191691684658,0.0,0.47
09/17/2020,9.51684509858611,0.0,0.47
09/18/2020,9.630140478956774,0.0,0.47
09/21/2020,9.282700414723479,0.0,0.47
09/22/2020,9.35823164673232,0.0,0.47
09/23/2020,9.705670432125533,0.0,0.47
09/24/2020,9.358229978064593,0.0,0.47
09/25/2020,9.260040565172279,0.0,0.47
09/28/2020,10.007793151415312,0.0,0.47
09/29/2020,9.77364838771129,0.0,0.47
09/30/2020,10.060662812438117,0.0,0.47
10/01/2020,8.164847753785631,0.0,0.47
10/02/2020,7.118304528120332,0.25,0.72
10/05/2020,7.211354285669984,0.0,0.72
10/06/2020,7.0175000016021825,0.0,0.72
10/07/2020,7.079533191735644,0.0,0.72
10/08/2020,7.164828978654572,0.0,0.72
10/09/2020,7.095041599790133,0.0,0.72
10/12/2020,6.978729999996658,0.0,0.72
10/13/2020,6.567759986080592,0.0,0.72
10/14/2020,6.591022313687336,0.0,0.72
10/15/2020,6.327381699384343,0.0,0.72
10/16/2020,6.389414019583473,0.0,0.72
10/19/2020,6.567760408802186,0.0,0.72
10/20/2020,6.28861015469701,0.0,0.72
10/21/2020,6.497972794371239,0.0,0.72
10/22/2020,6.3506433352269065,0.0,0.72
10/23/2020,6.536743461388555,0.0,0.72
10/26/2020,6.342890258496339,0.0,0.72
10/27/2020,6.31962680392028,0.0,0.72
10/28/2020,6.358398047367693,0.0,0.72
10/29/2020,6.474710706141626,0.0,0.72
10/30/2020,6.668564458057879,0.0,0.72
11/02/2020,6.389414315042152,0.0,0.72
11/03/2020,6.435939793055991,0.0,0.72
11/04/2020,6.490218811257751,0.0,0.72
11/05/2020,6.668563881612567,0.0,0.72
11/06/2020,6.994238629110954,0.0,0.72
11/09/2020,7.997776153823212,0.25,0.97
11/10/2020,7.719245637952475,0.0,0.97
11/11/2020,7.361137562341403,0.0,0.97
11/12/2020,7.870447653575097,0.0,0.97
11/13/2020,7.766994293253531,0.0,0.97
11/16/2020,7.782909711410381,0.0,0.97
11/17/2020,7.759036899311564,0.0,0.97
11/18/2020,8.39567438408777,0.0,0.97
11/19/2020,8.435464760817696,0.0,0.97
11/20/2020,8.841322110436176,0.0,0.97
11/23/2020,9.032313705730816,0.0,0.97
11/24/2020,9.589372826793593,0.0,0.97
11/25/2020,9.159642032234263,0.0,0.97
11/27/2020,9.99523077551982,0.0,0.97
11/30/2020,9.931566089004482,0.0,0.97
12/01/2020,10.138473556268051,0.0,0.97
12/02/2020,9.294927423193165,0.0,0.97
12/03/2020,9.215347655501368,0.0,0.97
12/04/2020,9.4700029993006,0.0,0.77
12/07/2020,9.700784624905225,0.0,0.77
12/08/2020,10.106641528808094,0.0,0.77
12/09/2020,10.19417962086126,0.0,0.77
12/10/2020,9.828113058407967,0.0,0.77
12/11/2020,10.019104126665463,0.0,0.77
12/14/2020,10.058894551169729,0.0,0.77
12/15/2020,9.955440301723293,0.0,0.77
12/16/2020,9.955440521240234,0.0,0.77
12/17/2020,9.947482474242447,0.0,0.77
12/18/2020,10.011146133536464,0.0,0.77
12/21/2020,9.549582160353745,0.0,0.77
12/22/2020,9.899733617654746,0.0,0.77
12/23/2020,10.042977577621025,0.0,0.77
12/24/2020,10.050936087823803,0.0,0.77
12/28/2020,10.066852244940337,0.0,0.77
12/29/2020,10.040885695487368,0.22,0.87
12/30/2020,10.186640624378613,0.0,0.87
12/31/2020,10.67249071401546,0.0,0.87
01/04/2021,10.769659796090943,0.0,0.87
01/05/2021,10.923511419901986,0.0,0.87
01/06/2021,10.84253782830164,0.0,0.87
01/07/2021,10.972096663937082,0.0,0.87
01/08/2021,11.053071107263973,0.0,0.87
01/11/2021,11.174535121944913,0.0,0.87
01/12/2021,11.619896374276628,0.0,0.87
01/13/2021,11.538921225087028,0.0,0.87
01/14/2021,11.441751916578795,0.0,0.87
01/15/2021,11.619896471186271,0.0,0.87
01/19/2021,11.563213287801807,0.0,0.87
01/20/2021,11.879016581575264,0.0,0.87
01/21/2021,11.514627925876335,0.0,0.87
01/22/2021,11.190729101671712,0.0,0.87
01/25/2021,12.057161740357694,0.0,0.87
01/26/2021,12.14623179204583,0.0,0.87
01/27/2021,11.692772132025338,0.0,0.87
01/28/2021,12.348669302158493,0.0,0.87
01/29/2021,12.040965541251976,0.0,0.87
02/01/2021,11.879015524899312,0.0,0.87
02/02/2021,12.356767541392465,0.0,0.87
02/03/2021,11.587506963999136,0.0,0.87
02/04/2021,11.578690004531037,0.25,1.12
02/05/2021,11.759994169963296,0.0,1.12
02/08/2021,12.188529628058335,0.0,1.12
02/09/2021,12.312144123424309,0.0,1.12
02/10/2021,12.814849961157684,0.0,1.12
02/11/2021,12.361590911087237,0.0,1.12
02/12/2021,11.80119822636646,0.0,1.12
02/16/2021,11.570449694808971,0.0,1.12
02/17/2021,11.24080770363767,0.0,1.12
02/18/2021,11.0018169379233,0.0,1.12
02/19/2021,11.347940688579953,0.0,1.12
02/22/2021,11.661100554466502,0.0,1.12
02/23/2021,11.075985706122305,0.0,1.12
02/24/2021,11.092467375811035,0.0,1.12
02/25/2021,11.01829820753103,0.0,1.12
02/26/2021,10.869959066806823,0.0,1.12
03/01/2021,10.91940533076726,0.0,1.12
03/02/2021,10.705138230236932,0.0,1.12
03/03/2021,10.523835305115416,0.0,1.12
03/04/2021,10.070576444315867,0.0,1.12
03/05/2021,10.46614720751075,0.0,1.12
03/08/2021,10.878200360733889,0.0,1.12
03/09/2021,10.589763363258989,0.0,1.12
03/10/2021,11.0842269993258,0.0,1.12
03/11/2021,11.537485089182594,0.0,1.12
03/12/2021,11.166638068287403,0.0,1.12
03/15/2021,11.438592526523882,0.0,1.12
03/16/2021,11.323217427163641,0.0,1.12
03/17/2021,11.529243837450215,0.0,1.12
03/18/2021,11.512762566050705,0.0,1.12
03/19/2021,11.108949975220426,0.0,1.12
03/22/2021,11.59517280124036,0.0,1.12
03/23/2021,12.015466704606292,0.0,1.12
03/24/2021,12.196770239626591,0.0,1.12
03/25/2021,11.59517265792464,0.0,1.12
03/26/2021,11.19136057446032,0.0,1.12
03/29/2021,11.694509263327832,0.25,1.37
03/30/2021,11.031764798749057,0.0,1.37
03/31/2021,10.763311625262546,0.0,1.37
04/01/2021,11.526726395501644,0.0,1.37
04/05/2021,11.887460964343976,0.0,1.37
04/06/2021,11.962963820587772,0.0,1.37
04/07/2021,12.516649156250446,0.0,1.37
04/08/2021,12.374033450440036,0.0,1.37
04/09/2021,13.003220770681889,0.0,1.37
04/12/2021,13.04516697993987,0.0,1.37
04/13/2021,12.73476773625529,0.0,1.37
04/14/2021,13.078723923066724,0.0,1.37
04/15/2021,13.003221300008454,0.0,1.37
04/16/2021,13.003221533088457,0.0,1.37
04/19/2021,12.650875268085716,0.0,1.37
04/20/2021,12.122357262207439,0.0,1.37
04/21/2021,12.030077250283826,0.0,1.37
04/22/2021,12.063633210090524,0.0,1.37
04/23/2021,11.929406872209938,0.0,1.37
04/26/2021,12.004909643889317,0.0,1.37
04/27/2021,12.147524881257965,0.0,1.37
04/28/2021,12.164303651495219,0.0,1.37
04/29/2021,12.030077250283826,0.0,1.37
04/30/2021,12.038465904603317,0.0,1.37
05/03/2021,12.323697175507137,0.0,1.37
05/04/2021,11.979741414890457,0.0,1.37
05/05/2021,12.03846654983759,0.0,1.37
05/06/2021,12.432756571311703,0.0,1.37
05/07/2021,12.776712779774712,0.0,1.37
05/10/2021,12.78510232862656,0.0,1.37
05/11/2021,12.290140689484428,0.0,1.37
05/12/2021,13.171004936389762,0.0,1.37
05/13/2021,13.120670086707888,0.0,1.37
05/14/2021,13.137447437725443,0.0,1.37
05/17/2021,13.649999618530273,2.5,3.87
05/18/2021,13.649999618530273,0.0,3.87
05/19/2021,13.199999809265137,0.0,3.87
