ARR,"ARMOUR Residential REIT, Inc.",
Date,Price,Dividend,Annualized Dividend
11/29/2016,13.907100714622853,0.0,3.1300000000000012
11/30/2016,13.931860728108932,0.0,3.1300000000000012
12/01/2016,13.783310212945485,0.0,3.1300000000000012
12/02/2016,13.579067761901634,0.0,3.1300000000000012
12/05/2016,13.57288043052095,0.0,3.1300000000000012
12/06/2016,13.783312055982726,0.0,3.1300000000000012
12/07/2016,13.92566437973319,0.0,3.1300000000000012
12/08/2016,13.98755412971227,0.0,3.1300000000000012
12/09/2016,13.938038053019849,0.0,3.1300000000000012
12/12/2016,14.049448383989814,0.0,3.1300000000000012
12/13/2016,14.067774992075112,0.22,3.020000000000001
12/14/2016,13.586551736484893,0.0,3.020000000000001
12/15/2016,13.317823949729583,0.0,3.020000000000001
12/16/2016,12.799111475339588,0.0,3.020000000000001
12/19/2016,12.91160034387283,0.0,3.020000000000001
12/20/2016,13.380315154939856,0.0,3.020000000000001
12/21/2016,13.299073872825936,0.0,3.020000000000001
12/22/2016,13.436571206489045,0.0,3.020000000000001
12/23/2016,13.617803854380679,0.0,3.020000000000001
12/27/2016,13.642803910072306,0.0,3.020000000000001
12/28/2016,13.542809205311505,0.0,3.020000000000001
12/29/2016,13.549055665378663,0.0,3.020000000000001
12/30/2016,13.64905350965109,0.0,3.020000000000001
01/03/2017,13.630300558916188,0.0,3.020000000000001
01/04/2017,13.586553683724395,0.0,3.020000000000001
01/05/2017,13.742793840311396,0.0,3.020000000000001
01/06/2017,13.830287875640206,0.0,3.020000000000001
01/09/2017,13.911537959385848,0.0,3.020000000000001
01/10/2017,13.867794759485118,0.0,3.020000000000001
01/11/2017,13.89903724748703,0.0,3.020000000000001
01/12/2017,13.867091695388552,0.19,2.880000000000001
01/13/2017,13.696904392923088,0.0,2.880000000000001
01/17/2017,13.633872975996608,0.0,2.880000000000001
01/18/2017,13.741028436810094,0.0,2.880000000000001
01/19/2017,13.741021236819892,0.0,2.880000000000001
01/20/2017,13.64647514780394,0.0,2.880000000000001
01/23/2017,13.728419951114308,0.0,2.880000000000001
01/24/2017,13.70950740968998,0.0,2.880000000000001
01/25/2017,13.709512810936731,0.0,2.880000000000001
01/26/2017,13.646478633878282,0.0,2.880000000000001
01/27/2017,13.614962902546912,0.0,2.880000000000001
01/30/2017,13.533020325011206,0.0,2.880000000000001
01/31/2017,13.4258628892439,0.0,2.880000000000001
02/01/2017,13.280890452150176,0.0,2.880000000000001
02/02/2017,13.425865782177722,0.0,2.880000000000001
02/03/2017,13.50780733238481,0.0,2.880000000000001
02/06/2017,13.539319183904468,0.0,2.880000000000001
02/07/2017,13.640173469357547,0.0,2.880000000000001
02/08/2017,13.577140745733434,0.0,2.880000000000001
02/09/2017,13.722114141823692,0.0,2.880000000000001
02/10/2017,13.715811196727959,0.0,2.880000000000001
02/13/2017,13.760269148756974,0.19,2.74
02/14/2017,13.798417319566983,0.0,2.74
02/15/2017,13.683964977526143,0.0,2.74
02/16/2017,13.677602805913859,0.0,2.74
02/17/2017,14.020975606502484,0.0,2.74
02/21/2017,13.830214734799716,0.0,2.74
02/22/2017,13.906523465604872,0.0,2.74
02/23/2017,13.989179378368336,0.0,2.74
02/24/2017,14.059128286343384,0.0,2.74
02/27/2017,14.237170211174544,0.0,2.74
02/28/2017,14.319838774522378,0.0,2.74
03/01/2017,14.370702971038952,0.0,2.74
03/02/2017,14.345272783437016,0.0,2.74
03/03/2017,14.370708996407867,0.0,2.74
03/06/2017,14.199018714537948,0.0,2.74
03/07/2017,14.179943803461912,0.0,2.74
03/08/2017,14.109996793609692,0.0,2.74
03/09/2017,13.798415364445468,0.0,2.74
03/10/2017,13.671240898051908,0.0,2.74
03/13/2017,13.925650770979239,0.19,2.5999999999999996
03/14/2017,13.829436812353897,0.0,2.5999999999999996
03/15/2017,13.681904563636133,0.0,2.5999999999999996
03/16/2017,13.96413381438347,0.0,2.5999999999999996
03/17/2017,14.092421823900203,0.0,2.5999999999999996
03/20/2017,14.201464797131244,0.0,2.5999999999999996
03/21/2017,14.137323605283921,0.0,2.5999999999999996
03/22/2017,14.195055900069685,0.0,2.5999999999999996
03/23/2017,14.272028296098446,0.0,2.5999999999999996
03/24/2017,14.278446520872698,0.0,2.5999999999999996
03/27/2017,14.188644655657557,0.0,2.5999999999999996
03/28/2017,14.291271096730839,0.0,2.5999999999999996
03/29/2017,14.6504785768721,0.0,2.5999999999999996
03/30/2017,14.855738678337518,0.0,2.5999999999999996
03/31/2017,14.624822558044615,0.0,2.5999999999999996
04/03/2017,14.59915780079835,0.0,2.5999999999999996
04/04/2017,14.644066848651866,0.0,2.5999999999999996
04/05/2017,14.830081429313914,0.0,2.5999999999999996
04/06/2017,14.746697092589978,0.0,2.5999999999999996
04/07/2017,14.81724787863372,0.0,2.5999999999999996
04/10/2017,14.836495840333022,0.0,2.5999999999999996
04/11/2017,14.984025294107283,0.0,2.5999999999999996
04/12/2017,15.067097493055595,0.19,2.52
04/13/2017,15.00243504270232,0.0,2.52
04/17/2017,15.10590335733678,0.0,2.52
04/18/2017,15.267566530990491,0.0,2.52
04/19/2017,15.274033977203592,0.0,2.52
04/20/2017,15.222299353396277,0.0,2.52
04/21/2017,15.254630205547743,0.0,2.52
04/24/2017,15.383961645551112,0.0,2.52
04/25/2017,15.45509255265075,0.0,2.52
04/26/2017,15.526217473510725,0.0,2.52
04/27/2017,15.759021731378482,0.0,2.52
04/28/2017,15.875419252112525,0.0,2.52
05/01/2017,15.616761169477545,0.0,2.52
05/02/2017,15.972420460850246,0.0,2.52
05/03/2017,16.166414021352224,0.0,2.52
05/04/2017,16.43801394856695,0.0,2.52
05/05/2017,16.21168435052784,0.0,2.52
05/08/2017,16.386281967163086,0.0,2.52
05/09/2017,16.41214381819117,0.0,2.52
05/10/2017,16.030621278110104,0.0,2.52
05/11/2017,16.179052928625396,0.19,2.4899999999999998
05/12/2017,16.179049705366868,0.0,2.4899999999999998
05/15/2017,16.139954060352714,0.0,2.4899999999999998
05/16/2017,16.276794786371333,0.0,2.4899999999999998
05/17/2017,16.250726240667163,0.0,2.4899999999999998
05/18/2017,16.159504146309065,0.0,2.4899999999999998
05/19/2017,16.32892403705103,0.0,2.4899999999999998
05/22/2017,16.387564947686005,0.0,2.4899999999999998
05/23/2017,16.576525455618746,0.0,2.4899999999999998
05/24/2017,16.693809211548874,0.0,2.4899999999999998
05/25/2017,16.726395129947694,0.0,2.4899999999999998
05/26/2017,16.869742194888794,0.0,2.4899999999999998
05/30/2017,16.889292652114538,0.0,2.4899999999999998
05/31/2017,16.850195646648707,0.0,2.4899999999999998
06/01/2017,16.973996846377513,0.0,2.4899999999999998
06/02/2017,16.97399556983505,0.0,2.4899999999999998
06/05/2017,17.00657782000694,0.0,2.4899999999999998
06/06/2017,17.00005657324406,0.0,2.4899999999999998
06/07/2017,16.96748600548123,0.0,2.4899999999999998
06/08/2017,16.96748016028239,0.0,2.4899999999999998
06/09/2017,17.01961034309127,0.0,2.4899999999999998
06/12/2017,17.136887625538694,0.0,2.4899999999999998
06/13/2017,17.312778814142657,0.19,2.46
06/14/2017,17.424347072091912,0.0,2.46
06/15/2017,17.463725719995534,0.0,2.46
06/16/2017,17.647483735490983,0.0,2.46
06/19/2017,17.982189565337848,0.0,2.46
06/20/2017,17.98218905957204,0.0,2.46
06/21/2017,17.97562477982412,0.0,2.46
06/22/2017,17.95593838532524,0.0,2.46
06/23/2017,17.903432774502527,0.0,2.46
06/26/2017,17.975621372195782,0.0,2.46
06/27/2017,17.247154630721315,0.0,2.46
06/28/2017,17.05026554539557,0.0,2.46
06/29/2017,16.597421118551964,0.0,2.46
06/30/2017,16.466170168500394,0.0,2.46
07/03/2017,16.485858012970482,0.0,2.46
07/05/2017,16.669620707453195,0.0,2.46
07/06/2017,16.590867658255686,0.0,2.46
07/07/2017,16.50554654864258,0.0,2.46
07/10/2017,16.374284483178872,0.0,2.46
07/11/2017,16.57774207583171,0.0,2.46
07/12/2017,16.728684370740357,0.0,2.46
07/13/2017,16.853919051535385,0.19,2.4299999999999997
07/14/2017,16.73490534998286,0.0,2.4299999999999997
07/17/2017,16.827472092968044,0.0,2.4299999999999997
07/18/2017,16.820854370949096,0.0,2.4299999999999997
07/19/2017,16.424137956352165,0.0,2.4299999999999997
07/20/2017,16.523316682184205,0.0,2.4299999999999997
07/21/2017,16.609275932800315,0.0,2.4299999999999997
07/24/2017,16.682004630556666,0.0,2.4299999999999997
07/25/2017,16.615893519912177,0.0,2.4299999999999997
07/26/2017,16.5762180895998,0.0,2.4299999999999997
07/27/2017,16.648948128971767,0.0,2.4299999999999997
07/28/2017,16.721674242191956,0.0,2.4299999999999997
07/31/2017,16.675392861135215,0.0,2.4299999999999997
08/01/2017,16.734897335954027,0.0,2.4299999999999997
08/02/2017,16.88698202032706,0.0,2.4299999999999997
08/03/2017,16.946491892625062,0.0,2.4299999999999997
08/04/2017,16.946484974059164,0.0,2.4299999999999997
08/07/2017,16.992770662369235,0.0,2.4299999999999997
08/08/2017,17.05888960843388,0.0,2.4299999999999997
08/09/2017,17.177905322630775,0.0,2.4299999999999997
08/10/2017,17.151454213064515,0.0,2.4299999999999997
08/11/2017,16.9784719303925,0.19,2.4
08/14/2017,17.2315859377389,0.0,2.4
08/15/2017,17.251564205796647,0.0,2.4
08/16/2017,17.451391747472314,0.0,2.4
08/17/2017,17.51134163158611,0.0,2.4
08/18/2017,17.49135453312541,0.0,2.4
08/21/2017,17.52466096239501,0.0,2.4
08/22/2017,17.537981049156123,0.0,2.4
08/23/2017,17.544645309448242,0.0,2.4
08/24/2017,17.57794912841031,0.0,2.4
08/25/2017,17.711164798749422,0.0,2.4
08/28/2017,17.731143073727203,0.0,2.4
08/29/2017,17.704505575209158,0.0,2.4
08/30/2017,17.571281386275288,0.0,2.4
08/31/2017,17.52465802231456,0.0,2.4
09/01/2017,17.61790991799732,0.0,2.4
09/05/2017,17.77110508080767,0.0,2.4
09/06/2017,17.3514701825354,0.0,2.4
09/07/2017,17.19161033630371,0.0,2.4
09/08/2017,17.19161483091662,0.0,2.4
09/11/2017,17.98425659543586,0.0,2.4
09/12/2017,18.124141693115234,0.0,2.4
09/13/2017,18.05753018349329,0.0,2.4
09/14/2017,18.01080536068724,0.19,2.3699999999999997
09/15/2017,17.96385425134092,0.0,2.3699999999999997
09/18/2017,17.675411350889316,0.0,2.3699999999999997
09/19/2017,17.615037573016565,0.0,2.3699999999999997
09/20/2017,17.68882590558712,0.0,2.3699999999999997
09/21/2017,17.541246579464914,0.0,2.3699999999999997
09/22/2017,17.608331665488684,0.0,2.3699999999999997
09/25/2017,17.68212097969842,0.0,2.3699999999999997
09/26/2017,17.755899498788214,0.0,2.3699999999999997
09/27/2017,17.856521041164623,0.0,2.3699999999999997
09/28/2017,17.937020960675152,0.0,2.3699999999999997
09/29/2017,17.98397623610783,0.0,2.3699999999999997
10/02/2017,18.05106261682185,0.0,2.3699999999999997
10/03/2017,18.2187539416892,0.0,2.3699999999999997
10/04/2017,18.15838462197516,0.0,2.3699999999999997
10/05/2017,18.118131694513398,0.0,2.3699999999999997
10/06/2017,18.077887065967506,0.0,2.3699999999999997
10/09/2017,17.923606524989196,0.0,2.3699999999999997
10/10/2017,18.178509083235674,0.0,2.3699999999999997
10/11/2017,18.04434745341993,0.0,2.3699999999999997
10/12/2017,18.1382615755919,0.0,2.3699999999999997
10/13/2017,18.20599915882908,0.19,2.34
10/16/2017,18.27355864014257,0.0,2.34
10/17/2017,18.34111424347193,0.0,2.34
10/18/2017,18.354623194159256,0.0,2.34
10/19/2017,18.26679978398545,0.0,2.34
10/20/2017,18.408668650224943,0.0,2.34
10/23/2017,18.341110482694575,0.0,2.34
10/24/2017,18.23302201517651,0.0,2.34
10/25/2017,18.124938237136483,0.0,2.34
10/26/2017,17.77364801620689,0.0,2.34
10/27/2017,17.24672732080846,0.0,2.34
10/30/2017,17.22646076645574,0.0,2.34
10/31/2017,17.125125533581148,0.0,2.34
11/01/2017,17.03730365675781,0.0,2.34
11/02/2017,16.922459340516774,0.0,2.34
11/03/2017,16.429311833101508,0.0,2.34
11/06/2017,16.476601338040737,0.0,2.34
11/07/2017,16.246919286271716,0.0,2.34
11/08/2017,16.31446844918813,0.0,2.34
11/09/2017,16.415800295256762,0.0,2.34
11/10/2017,16.449580877336338,0.0,2.34
11/13/2017,16.40904342145201,0.0,2.34
11/14/2017,16.591440197738336,0.19,2.3099999999999996
11/15/2017,16.679949591276287,0.0,2.3099999999999996
11/16/2017,16.625484466552734,0.0,2.3099999999999996
11/17/2017,16.61186831060865,0.0,2.3099999999999996
11/20/2017,16.748035091185617,0.0,2.3099999999999996
11/21/2017,16.959082188216133,0.0,2.3099999999999996
11/22/2017,17.190563687966737,0.0,2.3099999999999996
11/24/2017,17.42884497605469,0.0,2.3099999999999996
11/27/2017,17.3267228227649,0.0,2.3099999999999996
11/28/2017,17.190566575999693,0.0,2.3099999999999996
11/29/2017,17.31991405551038,0.0,2.3099999999999996
11/30/2017,17.42884648955543,0.0,2.3099999999999996
12/01/2017,17.238219672017305,0.0,2.3099999999999996
12/04/2017,17.43564849938864,0.0,2.3099999999999996
12/05/2017,17.510546453967468,0.0,2.3099999999999996
12/06/2017,17.469690258484036,0.0,2.3099999999999996
12/07/2017,17.496929421462855,0.0,2.3099999999999996
12/08/2017,17.59224475591184,0.0,2.3099999999999996
12/11/2017,17.517350589467107,0.0,2.3099999999999996
12/12/2017,17.653515264125108,0.0,2.3099999999999996
12/13/2017,17.755632368219572,0.0,2.3099999999999996
12/14/2017,17.87212423746201,0.19,2.28
12/15/2017,17.782969600860522,0.0,2.28
12/18/2017,18.009285504351297,0.0,2.28
12/19/2017,17.659518210863105,0.0,2.28
12/20/2017,17.350902971323972,0.0,2.28
12/21/2017,17.460638544847505,0.0,2.28
12/22/2017,17.54979759104246,0.0,2.28
12/26/2017,17.433206552424366,0.0,2.28
12/27/2017,17.618371670300913,0.0,2.28
12/28/2017,17.734962159606965,0.0,2.28
12/29/2017,17.824118497027477,0.0,2.28
01/02/2018,17.64580211778266,0.0,2.28
01/03/2018,17.536075464973347,0.0,2.28
01/04/2018,17.11088088914156,0.0,2.28
01/05/2018,17.20688850386414,0.0,2.28
01/08/2018,17.282332039768477,0.0,2.28
01/09/2018,17.48121383503973,0.0,2.28
01/10/2018,17.316624669619973,0.0,2.28
01/11/2018,17.316619760849896,0.0,2.28
01/12/2018,17.46043489290494,0.19,2.28
01/16/2018,17.34987820949712,0.0,2.28
01/17/2018,17.1356873603667,0.0,2.28
01/18/2018,17.149498820071173,0.0,2.28
01/19/2018,17.05968206809258,0.0,2.28
01/22/2018,17.170233546334163,0.0,2.28
01/23/2018,17.135682296007385,0.0,2.28
01/24/2018,17.2462381294835,0.0,2.28
01/25/2018,17.149505652694693,0.0,2.28
01/26/2018,17.163320954042074,0.0,2.28
01/29/2018,16.942213954380723,0.0,2.28
01/30/2018,16.341082629600667,0.0,2.28
01/31/2018,16.58292224714839,0.0,2.28
02/01/2018,16.154522560124278,0.0,2.28
02/02/2018,16.07852859012374,0.0,2.28
02/05/2018,15.760680910466457,0.0,2.28
02/06/2018,15.152644227531026,0.0,2.28
02/07/2018,15.594850676826903,0.0,2.28
02/08/2018,15.546489978817583,0.0,2.28
02/09/2018,15.525760687757394,0.0,2.28
02/12/2018,15.53957399061897,0.0,2.28
02/13/2018,15.691591200382815,0.0,2.28
02/14/2018,15.676385753757351,0.19,2.28
02/15/2018,15.627609336169675,0.0,2.28
02/16/2018,16.01778114593773,0.0,2.28
02/20/2018,16.136228702371994,0.0,2.28
02/21/2018,15.725151546800662,0.0,2.28
02/22/2018,15.780886105598425,0.0,2.28
02/23/2018,15.74605446755109,0.0,2.28
02/26/2018,15.927204308318947,0.0,2.28
02/27/2018,15.81573067680304,0.0,2.28
02/28/2018,15.348923369162227,0.0,2.28
03/01/2018,14.972686174484659,0.0,2.28
03/02/2018,14.909986040209816,0.0,2.28
03/05/2018,15.118998089518392,0.0,2.28
03/06/2018,15.439496575216305,0.0,2.28
03/07/2018,15.509164702563664,0.0,2.28
03/08/2018,15.655477418599386,0.0,2.28
03/09/2018,15.655479893734814,0.0,2.28
03/12/2018,15.808763146572645,0.0,2.28
03/13/2018,15.975978336968875,0.0,2.28
03/14/2018,15.856831349117533,0.19,2.28
03/15/2018,15.95518806005681,0.0,2.28
03/16/2018,15.80765093058005,0.0,2.28
03/19/2018,15.983290736862253,0.0,2.28
03/20/2018,15.941139417137263,0.0,2.28
03/21/2018,15.920060093645281,0.0,2.28
03/22/2018,15.842775344848633,0.0,2.28
03/23/2018,15.877908915100555,0.0,2.28
03/26/2018,15.8989855190318,0.0,2.28
03/27/2018,16.032475057618697,0.0,2.28
03/28/2018,16.116782231945326,0.0,2.28
03/29/2018,16.201091060771454,0.0,2.28
04/02/2018,16.320518297978644,0.0,2.28
04/03/2018,16.299448930441866,0.0,2.28
04/04/2018,16.29944664816641,0.0,2.28
04/05/2018,16.482111675368174,0.0,2.28
04/06/2018,16.425904774254626,0.0,2.28
04/09/2018,16.524266380135938,0.0,2.28
04/10/2018,16.580474314011106,0.0,2.28
04/11/2018,16.482109829541994,0.0,2.28
04/12/2018,16.57402703127376,0.19,2.28
04/13/2018,16.531519513427043,0.0,2.28
04/16/2018,16.40403095431562,0.0,2.28
04/17/2018,16.425281524658203,0.0,2.28
04/18/2018,16.42528016901543,0.0,2.28
04/19/2018,16.396949917965337,0.0,2.28
04/20/2018,16.17029682698226,0.0,2.28
04/23/2018,16.241116648961285,0.0,2.28
04/24/2018,16.085303188639095,0.0,2.28
04/25/2018,16.000302149703373,0.0,2.28
04/26/2018,16.113627592256282,0.0,2.28
04/27/2018,16.035716177805174,0.0,2.28
04/30/2018,16.14904654803558,0.0,2.28
05/01/2018,16.04280606667754,0.0,2.28
05/02/2018,16.071131298764968,0.0,2.28
05/03/2018,16.035721047601438,0.0,2.28
05/04/2018,16.170294798171785,0.0,2.28
05/07/2018,16.368616919866692,0.0,2.28
05/08/2018,16.382778219384708,0.0,2.28
05/09/2018,16.12778975318752,0.0,2.28
05/10/2018,16.00030106655712,0.0,2.28
05/11/2018,16.106545311759245,0.0,2.28
05/14/2018,16.16362762451172,0.19,2.28
05/15/2018,16.135055953985525,0.0,2.28
05/16/2018,16.07077275398269,0.0,2.28
05/17/2018,16.035058860445133,0.0,2.28
05/18/2018,16.156486093197213,0.0,2.28
05/21/2018,16.235055042492643,0.0,2.28
05/22/2018,16.349333807523898,0.0,2.28
05/23/2018,16.299331917454264,0.0,2.28
05/24/2018,16.420758702708923,0.0,2.28
05/25/2018,16.335046401549437,0.0,2.28
05/29/2018,16.370760933423256,0.0,2.28
05/30/2018,16.656455464761915,0.0,2.28
05/31/2018,16.76359852000975,0.0,2.28
06/01/2018,16.57075454956158,0.0,2.28
06/04/2018,16.542183794455024,0.0,2.28
06/05/2018,16.592174440933835,0.0,2.28
06/06/2018,16.392191679751278,0.0,2.28
06/07/2018,16.349335297209322,0.0,2.28
06/08/2018,16.39218601855727,0.0,2.28
06/11/2018,16.492185054835524,0.0,2.28
06/12/2018,16.592182159423828,0.0,2.28
06/13/2018,16.61360513587542,0.0,2.28
06/14/2018,16.57146772647107,0.19,2.28
06/15/2018,16.44903181948037,0.0,2.28
06/18/2018,16.47063648339384,0.0,2.28
06/19/2018,16.513851280420063,0.0,2.28
06/20/2018,16.607472085743762,0.0,2.28
06/21/2018,16.477837265807633,0.0,2.28
06/22/2018,16.521053299187045,0.0,2.28
06/25/2018,16.56426455637574,0.0,2.28
06/26/2018,16.55706368748591,0.0,2.28
06/27/2018,16.506638961158174,0.0,2.28
06/28/2018,16.333804447388726,0.0,2.28
06/29/2018,16.44182941938609,0.0,2.28
07/02/2018,16.420221517571708,0.0,2.28
07/03/2018,16.636277217852378,0.0,2.28
07/05/2018,16.945955010534906,0.0,2.28
07/06/2018,16.960365926936515,0.0,2.28
07/09/2018,17.061185309376604,0.0,2.28
07/10/2018,17.03238002168563,0.0,2.28
07/11/2018,16.88834380319639,0.0,2.28
07/12/2018,16.90275130778527,0.0,2.28
07/13/2018,16.8309075232898,0.19,2.28
07/16/2018,16.83090891418993,0.0,2.28
07/17/2018,16.780081885798918,0.0,2.28
07/18/2018,16.714733123779297,0.0,2.28
07/19/2018,16.685685561416086,0.0,2.28
07/20/2018,16.787343384293607,0.0,2.28
07/23/2018,16.751036554223653,0.0,2.28
07/24/2018,16.67842490784476,0.0,2.28
07/25/2018,16.62760199129918,0.0,2.28
07/26/2018,16.736516891368094,0.0,2.28
07/27/2018,16.954349064219837,0.0,2.28
07/30/2018,17.063259146863103,0.0,2.28
07/31/2018,17.281087952303416,0.0,2.28
08/01/2018,17.23025765717378,0.0,2.28
08/02/2018,17.0923010183824,0.0,2.28
08/03/2018,17.172174601896423,0.0,2.28
08/06/2018,17.16491442519995,0.0,2.28
08/07/2018,17.14313117179986,0.0,2.28
08/08/2018,16.961604623938197,0.0,2.28
08/09/2018,16.918035412830747,0.0,2.28
08/10/2018,17.012433927804537,0.0,2.28
08/13/2018,17.034213157850264,0.0,2.28
08/14/2018,17.107005893415803,0.19,2.28
08/15/2018,17.12163851867065,0.0,2.28
08/16/2018,17.246081163537607,0.0,2.28
08/17/2018,17.39248705872495,0.0,2.28
08/20/2018,17.187519673379544,0.0,2.28
08/21/2018,17.42176661366638,0.0,2.28
08/22/2018,17.465684058398196,0.0,2.28
08/23/2018,17.399807887543552,0.0,2.28
08/24/2018,17.370524209217123,0.0,2.28
08/27/2018,17.260722946631454,0.0,2.28
08/28/2018,17.275363336305396,0.0,2.28
08/29/2018,17.377844358430632,0.0,2.28
08/30/2018,17.407126558089207,0.0,2.28
08/31/2018,17.333929350144707,0.0,2.28
09/04/2018,17.202163438012864,0.0,2.28
09/05/2018,17.341244484148564,0.0,2.28
09/06/2018,17.509606992619535,0.0,2.28
09/07/2018,17.4730072870711,0.0,2.28
09/10/2018,17.40712255549604,0.0,2.28
09/11/2018,17.355886459350586,0.0,2.28
09/12/2018,17.32660024845569,0.0,2.28
09/13/2018,17.194842138167004,0.0,2.28
09/14/2018,17.188243376149313,0.19,2.28
09/17/2018,17.018500363309837,0.0,2.28
09/18/2018,16.900420674231555,0.0,2.28
09/19/2018,16.819234581982546,0.0,2.28
09/20/2018,16.752819589071944,0.0,2.28
09/21/2018,16.81186492623562,0.0,2.28
09/24/2018,16.863521344514826,0.0,2.28
09/25/2018,16.804480245736563,0.0,2.28
09/26/2018,16.738058051687553,0.0,2.28
09/27/2018,16.575697005500952,0.0,2.28
09/28/2018,16.575690546603653,0.0,2.28
10/01/2018,16.560937208552602,0.0,2.28
10/02/2018,16.457613049385383,0.0,2.28
10/03/2018,16.45760930919342,0.0,2.28
10/04/2018,16.302633761536583,0.0,2.28
10/05/2018,16.132891628799022,0.0,2.28
10/08/2018,15.985292648317731,0.0,2.28
10/09/2018,16.07384983984796,0.0,2.28
10/10/2018,16.103375352478768,0.0,2.28
10/11/2018,16.0812305554926,0.0,2.28
10/12/2018,15.904571655787189,0.19,2.28
10/15/2018,15.398243733899898,0.0,2.28
10/16/2018,15.532274179007084,0.0,2.28
10/17/2018,15.725864568568515,0.0,2.28
10/18/2018,15.636511954717363,0.0,2.28
10/19/2018,15.435474088136221,0.0,2.28
10/22/2018,15.413139846145647,0.0,2.28
10/23/2018,15.264218197303737,0.0,2.28
10/24/2018,15.1748638112567,0.0,2.28
10/25/2018,15.390802658395987,0.0,2.28
10/26/2018,15.822661404146787,0.0,2.28
10/29/2018,15.971579716642115,0.0,2.28
10/30/2018,16.09816201298882,0.0,2.28
10/31/2018,16.22473891211778,0.0,2.28
11/01/2018,16.261977338622355,0.0,2.28
11/02/2018,16.38111619660718,0.0,2.28
11/05/2018,16.500246366044184,0.0,2.28
11/06/2018,16.53002928299841,0.0,2.28
11/07/2018,16.716179511730168,0.0,2.28
11/08/2018,16.74596230227924,0.0,2.28
11/09/2018,16.753411432225533,0.0,2.28
11/12/2018,16.82786782830856,0.0,2.28
11/13/2018,16.71617982843261,0.0,2.28
11/14/2018,16.88812612351481,0.19,2.28
11/15/2018,16.53520098704094,0.0,2.28
11/16/2018,16.369993500722096,0.0,2.28
11/19/2018,16.565237045288086,0.0,2.28
11/20/2018,16.490145142591146,0.0,2.28
11/21/2018,16.369998475167847,0.0,2.28
11/23/2018,16.39252535595319,0.0,2.28
11/26/2018,16.497654603249238,0.0,2.28
11/27/2018,16.377506778753613,0.0,2.28
11/28/2018,16.144722692841878,0.0,2.28
11/29/2018,16.415056596861895,0.0,2.28
11/30/2018,16.640329589678394,0.0,2.28
12/03/2018,16.67036419177938,0.0,2.28
12/04/2018,16.580260693317502,0.0,2.28
12/06/2018,16.40003454378001,0.0,2.28
12/07/2018,16.53520242607393,0.0,2.28
12/10/2018,16.60278226712116,0.0,2.28
12/11/2018,16.482634041606374,0.0,2.28
12/12/2018,16.51267160210549,0.0,2.28
12/13/2018,16.362488955857103,0.0,2.28
12/14/2018,16.437250720498973,0.19,2.28
12/17/2018,16.44482660013213,0.0,2.28
12/18/2018,16.00548858339622,0.0,2.28
12/19/2018,15.990341335249296,0.0,2.28
12/20/2018,15.823690996761824,0.0,2.28
12/21/2018,15.505555076657043,0.0,2.28
12/24/2018,15.346483860956837,0.0,2.28
12/26/2018,15.149537612990379,0.0,2.28
12/27/2018,15.551005111720078,0.0,2.28
12/28/2018,15.763096126298587,0.0,2.28
12/31/2018,15.907015870257123,0.0,2.28
01/02/2019,15.422234973086471,0.0,2.28
01/03/2019,15.68734606130476,0.0,2.28
01/04/2019,15.831269484703142,0.0,2.28
01/07/2019,16.043361174404293,0.0,2.28
01/08/2019,16.156986837807878,0.0,2.28
01/09/2019,16.096385955810547,0.0,2.28
01/10/2019,16.09638395422075,0.0,2.28
01/11/2019,16.05851313724126,0.0,2.28
01/14/2019,16.141563673657146,0.19,2.28
01/15/2019,15.644783014690907,0.0,2.28
01/16/2019,15.782352025010356,0.0,2.28
01/17/2019,15.935209133444099,0.0,2.28
01/18/2019,15.996351193345419,0.0,2.28
01/22/2019,15.774709227324292,0.0,2.28
01/23/2019,15.851137007307523,0.0,2.28
01/24/2019,16.088063549418656,0.0,2.28
01/25/2019,16.141560632486556,0.0,2.28
01/28/2019,16.172135710078212,0.0,2.28
01/29/2019,16.156847080416767,0.0,2.28
01/30/2019,16.049850034490163,0.0,2.28
01/31/2019,16.088063380045433,0.0,2.28
02/01/2019,16.11862792894728,0.0,2.28
02/04/2019,16.21034536782296,0.0,2.28
02/05/2019,16.263847779718127,0.0,2.28
02/06/2019,16.210347441986546,0.0,2.28
02/07/2019,16.28676861415016,0.0,2.28
02/08/2019,16.202700483211572,0.0,2.28
02/11/2019,16.240920281464817,0.0,2.28
02/12/2019,16.401418135362853,0.0,2.28
02/13/2019,16.370842434857273,0.0,2.28
02/14/2019,16.309772718674985,0.19,2.28
02/15/2019,16.271216653476664,0.0,2.28
02/19/2019,16.21723535434384,0.0,2.28
02/20/2019,15.87021919466009,0.0,2.28
02/21/2019,15.577182562815374,0.0,2.28
02/22/2019,15.646590000046004,0.0,2.28
02/25/2019,15.785389126558785,0.0,2.28
02/26/2019,15.638875237474936,0.0,2.28
02/27/2019,15.507781035599084,0.0,2.28
02/28/2019,15.44608691680013,0.0,2.28
03/01/2019,15.577185165130471,0.0,2.28
03/04/2019,15.330410680653868,0.0,2.28
03/05/2019,15.299568900088362,0.0,2.28
03/06/2019,15.230164499325369,0.0,2.28
03/07/2019,15.106784126467984,0.0,2.28
03/08/2019,14.944841367494055,0.0,2.28
03/11/2019,15.02966503082009,0.0,2.28
03/12/2019,15.291863223689928,0.0,2.28
03/13/2019,15.22245455524348,0.0,2.28
