EFC,Ellington Financial Inc.,
Date,Price,Dividend,Annualized Dividend
03/23/2020,5.983180654650882,0.0,1.7000000000000002
03/24/2020,4.929374363931446,0.0,1.7000000000000002
03/25/2020,3.7971859312791265,0.0,1.7000000000000002
03/26/2020,4.885828810794859,0.0,1.7000000000000002
03/27/2020,5.652233143484614,0.0,1.7000000000000002
03/30/2020,6.046694853342452,0.15,1.71
03/31/2020,5.0403956790390625,0.0,1.71
04/01/2020,4.7643313290705365,0.0,1.71
04/02/2020,3.96285570041179,0.0,1.71
04/03/2020,3.6066444003150497,0.0,1.71
04/06/2020,3.695696916673373,0.0,1.71
04/07/2020,4.283446019352506,0.0,1.71
04/08/2020,7.150948132763703,0.0,1.71
04/09/2020,8.415502013532262,0.0,1.71
04/13/2020,9.635524821428803,0.0,1.71
04/14/2020,9.341654548739788,0.0,1.71
04/15/2020,8.36207220814172,0.0,1.71
04/16/2020,8.468935607835126,0.0,1.71
04/17/2020,8.566890045642712,0.0,1.71
04/20/2020,8.433313688315822,0.0,1.71
04/21/2020,8.388786843398899,0.0,1.71
04/22/2020,8.940916455915806,0.0,1.71
04/23/2020,8.593608230315768,0.0,1.71
04/24/2020,8.851861817963087,0.0,1.71
04/27/2020,8.79843175506644,0.0,1.71
04/28/2020,9.28822330433616,0.0,1.71
04/29/2020,9.565856442692352,0.08,1.65
04/30/2020,9.547910240477856,0.0,1.65
05/01/2020,8.991545850984059,0.0,1.65
05/04/2020,8.81207471924537,0.0,1.65
05/05/2020,9.144096051471966,0.0,1.65
05/06/2020,8.910784624196236,0.0,1.65
05/07/2020,8.632601270615677,0.0,1.65
05/08/2020,9.14409654034554,0.0,1.65
05/11/2020,9.215886870014796,0.0,1.65
05/12/2020,8.964626398446633,0.0,1.65
05/13/2020,8.435183543724172,0.0,1.65
05/14/2020,7.600638925044067,0.0,1.65
05/15/2020,8.650550271559757,0.0,1.65
05/18/2020,8.955650672701234,0.0,1.65
05/19/2020,9.215886116027832,0.0,1.65
05/20/2020,9.422279508202614,0.0,1.65
05/21/2020,9.269728270457708,0.0,1.65
05/22/2020,9.179991910070044,0.0,1.65
05/26/2020,9.709433595252944,0.0,1.65
05/27/2020,9.72738351541925,0.0,1.65
05/28/2020,9.583803999977462,0.08,1.59
05/29/2020,9.276398169629303,0.0,1.59
06/01/2020,9.222152107555031,0.0,1.59
06/02/2020,9.384895123760584,0.0,1.59
06/03/2020,9.457224232986267,0.0,1.59
06/04/2020,9.710383256898957,0.0,1.59
06/05/2020,11.003291082611954,0.0,1.59
06/08/2020,11.346862503135679,0.0,1.59
06/09/2020,11.346862564875119,0.0,1.59
06/10/2020,11.301657523987405,0.0,1.59
06/11/2020,9.963540160545456,0.0,1.59
06/12/2020,10.578349742399213,0.0,1.59
06/15/2020,10.279985053847339,0.0,1.59
06/16/2020,11.563855478236244,0.0,1.59
06/17/2020,11.211242789853287,0.0,1.59
06/18/2020,10.840547991469101,0.0,1.59
06/19/2020,11.084664361485919,0.0,1.59
06/22/2020,10.623556780898888,0.0,1.59
06/23/2020,10.831506337127049,0.0,1.59
06/24/2020,10.605473972933778,0.0,1.59
06/25/2020,10.225737549822844,0.0,1.59
06/26/2020,10.478896199889679,0.0,1.59
06/29/2020,10.479466209529052,0.09,1.5400000000000003
06/30/2020,10.634380127367292,0.0,1.5400000000000003
07/01/2020,10.72550574182239,0.0,1.5400000000000003
07/02/2020,10.771067294015,0.0,1.5400000000000003
07/06/2020,10.552366256713865,0.0,1.5400000000000003
07/07/2020,10.406562735106863,0.0,1.5400000000000003
07/08/2020,10.014722833637084,0.0,1.5400000000000003
07/09/2020,10.570590279101546,0.0,1.5400000000000003
07/10/2020,9.96916040117275,0.0,1.5400000000000003
07/13/2020,10.342776834687761,0.0,1.5400000000000003
07/14/2020,10.233425034194466,0.0,1.5400000000000003
07/15/2020,10.570590590105061,0.0,1.5400000000000003
07/16/2020,10.843969345092773,0.0,1.5400000000000003
07/17/2020,10.853078827670682,0.0,1.5400000000000003
07/20/2020,10.716393900911655,0.0,1.5400000000000003
07/21/2020,10.87130495897023,0.0,1.5400000000000003
07/22/2020,10.962430962549245,0.0,1.5400000000000003
07/23/2020,11.044446299450962,0.0,1.5400000000000003
07/24/2020,11.181134679393375,0.0,1.5400000000000003
07/27/2020,10.898644552024505,0.0,1.5400000000000003
07/28/2020,10.853079809018903,0.0,1.5400000000000003
07/29/2020,11.090007793581576,0.0,1.5400000000000003
07/30/2020,10.92462592372983,0.09,1.4900000000000002
07/31/2020,10.97970759112123,0.0,1.4900000000000002
08/03/2020,10.777740818387404,0.0,1.4900000000000002
08/04/2020,10.630855052237997,0.0,1.4900000000000002
08/05/2020,10.851182033058226,0.0,1.4900000000000002
08/06/2020,10.94298620116363,0.0,1.4900000000000002
08/07/2020,11.383643025000696,0.0,1.4900000000000002
08/10/2020,11.200037014396836,0.0,1.4900000000000002
08/11/2020,11.75086019123974,0.0,1.4900000000000002
08/12/2020,11.613152510052776,0.0,1.4900000000000002
08/13/2020,11.328560872106694,0.0,1.4900000000000002
08/14/2020,11.20921714065219,0.0,1.4900000000000002
08/17/2020,11.493808291540239,0.0,1.4900000000000002
08/18/2020,11.447906875260154,0.0,1.4900000000000002
08/19/2020,11.31937978595992,0.0,1.4900000000000002
08/20/2020,11.346922163296451,0.0,1.4900000000000002
08/21/2020,11.35610445741026,0.0,1.4900000000000002
08/24/2020,11.521349238953272,0.0,1.4900000000000002
08/25/2020,11.888562527115276,0.0,1.4900000000000002
08/26/2020,11.723318035808454,0.0,1.4900000000000002
08/27/2020,11.502989537401449,0.0,1.4900000000000002
08/28/2020,11.705285294476285,0.09,1.4400000000000004
08/31/2020,11.779251065257423,0.0,1.4400000000000004
09/01/2020,11.418662304778747,0.0,1.4400000000000004
09/02/2020,11.492627361567264,0.0,1.4400000000000004
09/03/2020,11.557350153923494,0.0,1.4400000000000004
09/04/2020,11.696039193812805,0.0,1.4400000000000004
09/08/2020,11.474138259887695,0.0,1.4400000000000004
09/09/2020,11.548105752987997,0.0,1.4400000000000004
09/10/2020,11.538856975379554,0.0,1.4400000000000004
09/11/2020,11.307712334566718,0.0,1.4400000000000004
09/14/2020,11.381678824251868,0.0,1.4400000000000004
09/15/2020,11.612826347351074,0.0,1.4400000000000004
09/16/2020,11.686793574729023,0.0,1.4400000000000004
09/17/2020,12.019644963992064,0.0,1.4400000000000004
09/18/2020,12.176825963948605,0.0,1.4400000000000004
09/21/2020,11.908692951970426,0.0,1.4400000000000004
09/22/2020,11.52036500955061,0.0,1.4400000000000004
09/23/2020,11.612827226124987,0.0,1.4400000000000004
09/24/2020,11.307710217535579,0.0,1.4400000000000004
09/25/2020,11.326201529463736,0.0,1.4400000000000004
09/28/2020,11.77925089015862,0.0,1.4400000000000004
09/29/2020,11.75072932068284,0.09,1.3900000000000003
09/30/2020,11.638994878629,0.0,1.3900000000000003
10/01/2020,11.415527742398767,0.0,1.3900000000000003
10/02/2020,11.368970792600576,0.0,1.3900000000000003
10/05/2020,11.99281985164967,0.0,1.3900000000000003
10/06/2020,11.797285354458547,0.0,1.3900000000000003
10/07/2020,11.750730047669107,0.0,1.3900000000000003
10/08/2020,11.834530353088585,0.0,1.3900000000000003
10/09/2020,12.383890872821139,0.0,1.3900000000000003
10/12/2020,12.011443122576333,0.0,1.3900000000000003
10/13/2020,12.057998828597395,0.0,1.3900000000000003
10/14/2020,12.123179465138035,0.0,1.3900000000000003
10/15/2020,11.946264861287766,0.0,1.3900000000000003
10/16/2020,12.15111097253497,0.0,1.3900000000000003
10/19/2020,12.09524325926908,0.0,1.3900000000000003
10/20/2020,12.011444134952471,0.0,1.3900000000000003
10/21/2020,12.011445190636145,0.0,1.3900000000000003
10/22/2020,11.927642916004398,0.0,1.3900000000000003
10/23/2020,12.057999636458302,0.0,1.3900000000000003
10/26/2020,12.104554986913264,0.0,1.3900000000000003
10/27/2020,11.955577680611153,0.0,1.3900000000000003
10/28/2020,11.62037146504009,0.0,1.3900000000000003
10/29/2020,11.452428998193218,0.09,1.3400000000000003
10/30/2020,11.536846578896979,0.0,1.3400000000000003
11/02/2020,11.724436546039662,0.0,1.3400000000000003
11/03/2020,12.24969203962269,0.0,1.3400000000000003
11/04/2020,12.043341363212503,0.0,1.3400000000000003
11/05/2020,12.02458116064635,0.0,1.3400000000000003
11/06/2020,12.193414349045534,0.0,1.3400000000000003
11/09/2020,12.615493910104606,0.0,1.3400000000000003
11/10/2020,12.68115217575713,0.0,1.3400000000000003
11/11/2020,13.075090387094848,0.0,1.3400000000000003
11/12/2020,12.671771843592827,0.0,1.3400000000000003
11/13/2020,12.662390923497359,0.0,1.3400000000000003
11/16/2020,13.187646823674951,0.0,1.3400000000000003
11/17/2020,13.55344996670409,0.0,1.3400000000000003
11/18/2020,13.731660779296273,0.0,1.3400000000000003
11/19/2020,13.54406958786805,0.0,1.3400000000000003
11/20/2020,13.58158723603051,0.0,1.3400000000000003
11/23/2020,13.647243944783654,0.0,1.3400000000000003
11/24/2020,14.3507101509987,0.0,1.3400000000000003
11/25/2020,14.303812440320797,0.0,1.3400000000000003
11/27/2020,14.341951579002394,0.1,1.3000000000000003
11/30/2020,14.011493509343378,0.0,1.3000000000000003
12/01/2020,13.737683580684166,0.0,1.3000000000000003
12/02/2020,13.832101341575294,0.0,1.3000000000000003
12/03/2020,13.945400784808061,0.0,1.3000000000000003
12/04/2020,13.973725562573236,0.0,1.3000000000000003
12/07/2020,14.21921066889688,0.0,1.3000000000000003
12/08/2020,13.926516850789387,0.0,1.3000000000000003
12/09/2020,14.162560586742842,0.0,1.3000000000000003
12/10/2020,14.068141872736415,0.0,1.3000000000000003
12/11/2020,14.06814270086713,0.0,1.3000000000000003
12/14/2020,14.285302424396056,0.0,1.3000000000000003
12/15/2020,14.172002215144364,0.0,1.3000000000000003
12/16/2020,14.493021687752126,0.0,1.3000000000000003
12/17/2020,14.445810790126195,0.0,1.3000000000000003
12/18/2020,14.389160027489247,0.0,1.3000000000000003
12/21/2020,13.973725160767824,0.0,1.3000000000000003
12/22/2020,14.087026402446917,0.0,1.3000000000000003
12/23/2020,14.153119641687566,0.0,1.3000000000000003
12/24/2020,14.275860379806629,0.0,1.3000000000000003
12/28/2020,14.313626578035928,0.0,1.3000000000000003
12/29/2020,14.445810322275848,0.0,1.3000000000000003
12/30/2020,14.200517551130028,0.1,1.26
12/31/2020,14.143486932262135,0.0,1.26
01/04/2021,14.172002474956217,0.0,1.26
01/05/2021,13.858335450588475,0.0,1.26
01/06/2021,13.962891996465357,0.0,1.26
01/07/2021,14.25754755224009,0.0,1.26
01/08/2021,14.400121688842775,0.0,1.26
01/11/2021,14.305072893919839,0.0,1.26
01/12/2021,14.390617461253866,0.0,1.26
01/13/2021,14.552203063783915,0.0,1.26
01/14/2021,14.542698837611264,0.0,1.26
01/15/2021,14.590224091071025,0.0,1.26
01/19/2021,14.504677930091075,0.0,1.26
01/20/2021,14.637747877485584,0.0,1.26
01/21/2021,14.732798907290958,0.0,1.26
01/22/2021,14.884879268686655,0.0,1.26
01/25/2021,14.951415086914055,0.0,1.26
01/26/2021,15.04646449209704,0.0,1.26
01/27/2021,14.542698596461916,0.0,1.26
01/28/2021,14.429272860373173,0.1,1.2100000000000002
01/29/2021,14.419703245965414,0.0,1.2100000000000002
02/01/2021,14.390999305812382,0.0,1.2100000000000002
02/02/2021,14.505819835631177,0.0,1.2100000000000002
02/03/2021,14.697190371001108,0.0,1.2100000000000002
02/04/2021,14.658915628106772,0.0,1.2100000000000002
02/05/2021,14.898128629251667,0.0,1.2100000000000002
02/08/2021,15.14690890837253,0.0,1.2100000000000002
02/09/2021,15.08949969682571,0.0,1.2100000000000002
02/10/2021,15.051223351511133,0.0,1.2100000000000002
02/11/2021,15.070360818534757,0.0,1.2100000000000002
02/12/2021,14.945970974201565,0.0,1.2100000000000002
02/16/2021,15.24259408214539,0.0,1.2100000000000002
02/17/2021,15.328711708919235,0.0,1.2100000000000002
02/18/2021,15.223456337867322,0.0,1.2100000000000002
02/19/2021,15.012950812970178,0.0,1.2100000000000002
02/22/2021,15.252161026000975,0.0,1.2100000000000002
02/23/2021,15.24259456888741,0.0,1.2100000000000002
02/24/2021,15.319142438447779,0.0,1.2100000000000002
02/25/2021,15.549081351807047,0.1,1.16
02/26/2021,15.07731435236669,0.0,1.16
03/01/2021,15.40466343154366,0.0,1.16
03/02/2021,15.443175809788345,0.0,1.16
03/03/2021,15.40466343154366,0.0,1.16
03/04/2021,15.539454705383545,0.0,1.16
03/05/2021,15.366151568948267,0.0,1.16
03/08/2021,15.346894616588335,0.0,1.16
03/09/2021,15.66461784926578,0.0,1.16
03/10/2021,15.703128080641083,0.0,1.16
03/11/2021,15.741640765408773,0.0,1.16
03/12/2021,15.866800852965037,0.0,1.16
03/15/2021,16.030475904127098,0.0,1.16
03/16/2021,16.02085129499199,0.0,1.16
03/17/2021,16.030478308567428,0.0,1.16
03/18/2021,16.36745771193773,0.0,1.16
03/19/2021,15.818664602438322,0.0,1.16
03/22/2021,15.828291671898583,0.0,1.16
03/23/2021,15.54908330083937,0.0,1.16
03/24/2021,15.597222850479909,0.0,1.16
03/25/2021,15.443176149570698,0.0,1.16
03/26/2021,15.616477072614554,0.0,1.16
03/29/2021,15.41429148377163,0.0,1.16
03/30/2021,15.442933676774071,0.1,1.1099999999999999
03/31/2021,15.694827368784685,0.0,1.1099999999999999
04/01/2021,15.481686069076556,0.0,1.1099999999999999
04/05/2021,16.334246266765895,0.0,1.1099999999999999
04/06/2021,16.566762691661566,0.0,1.1099999999999999
04/07/2021,16.71208237508794,0.0,1.1099999999999999
04/08/2021,17.060859582273956,0.0,1.1099999999999999
04/09/2021,17.16742635724005,0.0,1.1099999999999999
04/12/2021,17.051170367392317,0.0,1.1099999999999999
04/13/2021,17.07054725536814,0.0,1.1099999999999999
04/14/2021,17.05117119528757,0.0,1.1099999999999999
04/15/2021,17.1480502171056,0.0,1.1099999999999999
04/16/2021,17.40963229401208,0.0,1.1099999999999999
04/19/2021,17.089922199208686,0.0,1.1099999999999999
04/20/2021,16.954288482666016,0.0,1.1099999999999999
04/21/2021,16.93491307753456,0.0,1.1099999999999999
04/22/2021,17.264308111326947,0.0,1.1099999999999999
04/23/2021,17.303061925690468,0.0,1.1099999999999999
04/26/2021,17.70027953951756,0.0,1.1099999999999999
04/27/2021,17.613080725930516,0.0,1.1099999999999999
04/28/2021,17.86497816804832,0.0,1.1099999999999999
04/29/2021,17.768919672379223,0.14,1.17
04/30/2021,17.53460246005043,0.0,1.17
05/03/2021,17.690814953555083,0.0,1.17
05/04/2021,17.446736735996257,0.0,1.17
05/05/2021,17.378393173217773,0.0,1.17
05/06/2021,17.466260250615637,0.0,1.17
05/07/2021,17.622470868090833,0.0,1.17
05/10/2021,17.81773395465719,0.0,1.17
05/11/2021,18.28636380975294,0.0,1.17
05/12/2021,18.354705446968122,0.0,1.17
05/13/2021,18.110625383942036,0.0,1.17
05/14/2021,18.354706685022737,0.0,1.17
05/17/2021,18.54020590366672,0.0,1.17
05/18/2021,18.83310143036685,0.0,1.17
05/19/2021,18.50115375719447,0.0,1.17
05/20/2021,18.676888903367495,0.0,1.17
05/21/2021,18.64760171565799,0.0,1.17
05/24/2021,18.549969776092514,0.0,1.17
05/25/2021,18.637835879377675,0.0,1.17
05/26/2021,18.38399693943608,0.0,1.17
05/27/2021,18.59878602076614,0.15,1.2399999999999998
05/28/2021,18.49053955116586,0.0,1.2399999999999998
06/01/2021,18.598784593337385,0.0,1.2399999999999998
06/02/2021,18.67750892114821,0.0,1.2399999999999998
06/03/2021,18.677510795990155,0.0,1.2399999999999998
06/04/2021,18.677509081245553,0.0,1.2399999999999998
06/07/2021,18.667670437745414,0.0,1.2399999999999998
06/08/2021,18.88416332544278,0.0,1.2399999999999998
06/09/2021,18.933367643088552,0.0,1.2399999999999998
06/10/2021,19.06129685545345,0.0,1.2399999999999998
06/11/2021,18.982570812163242,0.0,1.2399999999999998
06/14/2021,18.913684906914607,0.0,1.2399999999999998
06/15/2021,19.061296605839697,0.0,1.2399999999999998
06/16/2021,18.815281357704443,0.0,1.2399999999999998
06/17/2021,18.943205984638094,0.0,1.2399999999999998
06/18/2021,18.441333997653036,0.0,1.2399999999999998
06/21/2021,18.559422871015226,0.0,1.2399999999999998
06/22/2021,18.736553842691936,0.0,1.2399999999999998
06/23/2021,18.825119018554688,0.0,1.2399999999999998
06/24/2021,18.95304748247458,0.0,1.2399999999999998
06/25/2021,19.179382745537854,0.0,1.2399999999999998
06/28/2021,19.130180949672642,0.0,1.2399999999999998
06/29/2021,19.041845568182424,0.15,1.2999999999999998
06/30/2021,18.93275092958402,0.0,1.2999999999999998
07/01/2021,19.002174960139307,0.0,1.2999999999999998
07/02/2021,19.150939253856944,0.0,1.2999999999999998
07/06/2021,19.04184534066853,0.0,1.2999999999999998
07/07/2021,17.712883559067848,0.0,1.2999999999999998
07/08/2021,17.752553332515287,0.0,1.2999999999999998
07/09/2021,18.010412440017873,0.0,1.2999999999999998
07/12/2021,18.059998633999445,0.0,1.2999999999999998
07/13/2021,18.05999951740931,0.0,1.2999999999999998
07/14/2021,17.762471597686098,0.0,1.2999999999999998
07/15/2021,17.54428408062174,0.0,1.2999999999999998
07/16/2021,17.831894610322273,0.0,1.2999999999999998
07/19/2021,17.534366713428742,0.0,1.2999999999999998
07/20/2021,17.702964884276284,0.0,1.2999999999999998
07/21/2021,18.020328521728516,0.0,1.2999999999999998
07/22/2021,18.06991770750999,0.0,1.2999999999999998
07/23/2021,18.020328651188755,0.0,1.2999999999999998
07/26/2021,18.020330295093302,0.0,1.2999999999999998
07/27/2021,18.059998275924162,0.0,1.2999999999999998
07/28/2021,18.069917320821315,0.0,1.2999999999999998
07/29/2021,18.049999237060547,0.15,1.3599999999999997
07/30/2021,18.200000762939453,0.0,1.3599999999999997
