NHI,"National Health Investors, Inc.",
Date,Price,Dividend,Annualized Dividend
04/23/2008,14.060346721505628,0.0,2.98
04/24/2008,14.129836027079874,0.0,2.98
04/25/2008,14.199328248723651,0.0,2.98
04/28/2008,14.356843327197655,0.0,2.98
04/29/2008,14.22248996469403,0.0,2.98
04/30/2008,14.15300412903789,0.0,2.98
05/01/2008,14.199326030563048,0.0,2.98
05/02/2008,14.278084284522368,0.0,2.98
05/05/2008,14.12984087591613,0.0,2.98
05/06/2008,14.153002553165168,0.0,2.98
05/07/2008,14.36147548863905,0.0,2.98
05/08/2008,13.763850205542456,0.0,2.98
05/09/2008,13.88893593948208,0.0,2.98
05/12/2008,14.06034782337162,0.0,2.98
05/13/2008,14.361475185478906,0.0,2.98
05/14/2008,14.532888961636967,0.0,2.98
05/15/2008,14.152998635986027,0.0,2.98
05/16/2008,14.338311613202404,0.0,2.98
05/19/2008,14.01866061095172,0.0,2.98
05/20/2008,13.851872775249316,0.0,2.98
05/21/2008,13.944535149721151,0.0,2.98
05/22/2008,13.657299261579636,0.0,2.98
05/23/2008,13.666566076198094,0.0,2.98
05/27/2008,13.777749807498669,0.0,2.98
05/28/2008,13.925997143332399,0.0,2.98
05/29/2008,13.89820013682212,0.0,2.98
05/30/2008,14.231759069496196,0.0,2.98
06/02/2008,14.315147694441759,0.0,2.98
06/03/2008,14.347570121559626,0.0,2.98
06/04/2008,14.389268275306963,0.0,2.98
06/05/2008,14.602381254511712,0.0,2.98
06/06/2008,14.81084930220295,0.0,2.98
06/09/2008,14.468029783313897,0.0,2.98
06/10/2008,14.129835777152612,0.0,2.98
06/11/2008,13.990856015477522,0.0,2.98
06/12/2008,13.898206130361098,0.0,2.98
06/13/2008,13.953796232757952,0.0,2.98
06/16/2008,14.152998525340484,0.0,2.98
06/17/2008,14.417070568587205,0.0,2.98
06/18/2008,14.032548152644068,0.0,2.98
06/19/2008,13.958425890447307,0.0,2.98
06/20/2008,14.217858763298919,0.0,2.98
06/23/2008,14.129839794120373,0.0,2.98
06/24/2008,13.958426248164747,0.0,2.98
06/25/2008,13.898200124949621,0.0,2.98
06/26/2008,13.895836210053439,0.55,3.0300000000000002
06/27/2008,13.664559504993306,0.0,3.0300000000000002
06/30/2008,13.197271322093652,0.0,3.0300000000000002
07/01/2008,13.362470787854573,0.0,3.0300000000000002
07/02/2008,13.423828947863012,0.0,3.0300000000000002
07/03/2008,13.277517000555235,0.0,3.0300000000000002
07/07/2008,13.574875232775069,0.0,3.0300000000000002
07/08/2008,13.334148858513018,0.0,3.0300000000000002
07/09/2008,14.065762129468395,0.0,3.0300000000000002
07/10/2008,13.395513927628821,0.0,3.0300000000000002
07/11/2008,13.357756228683495,0.0,3.0300000000000002
07/14/2008,14.136565739607006,0.0,3.0300000000000002
07/15/2008,13.499350416957451,0.0,3.0300000000000002
07/16/2008,13.744800585041125,0.0,3.0300000000000002
07/17/2008,14.098803895996205,0.0,3.0300000000000002
07/18/2008,14.136562917012329,0.0,3.0300000000000002
07/21/2008,14.179040615692134,0.0,3.0300000000000002
07/22/2008,13.900563415428586,0.0,3.0300000000000002
07/23/2008,14.533046872866635,0.0,3.0300000000000002
07/24/2008,14.622726504225348,0.0,3.0300000000000002
07/25/2008,14.452807848286868,0.0,3.0300000000000002
07/28/2008,14.537766835109242,0.0,3.0300000000000002
07/29/2008,14.594407607241655,0.0,3.0300000000000002
07/30/2008,14.580247976075379,0.0,3.0300000000000002
07/31/2008,14.344247971709725,0.0,3.0300000000000002
08/01/2008,14.632165488478943,0.0,3.0300000000000002
08/04/2008,14.537764906513354,0.0,3.0300000000000002
08/05/2008,14.580247882886455,0.0,3.0300000000000002
08/06/2008,14.466969193347643,0.0,3.0300000000000002
08/07/2008,14.443369277156828,0.0,3.0300000000000002
08/08/2008,14.575529986151196,0.0,3.0300000000000002
08/11/2008,14.78320909573612,0.0,3.0300000000000002
08/12/2008,14.816251754420996,0.0,3.0300000000000002
08/13/2008,14.820970447922448,0.0,3.0300000000000002
08/14/2008,14.820969949891836,0.0,3.0300000000000002
08/15/2008,15.222174924850227,0.0,3.0300000000000002
08/18/2008,15.104172082107034,0.0,3.0300000000000002
08/19/2008,14.99089517555417,0.0,3.0300000000000002
08/20/2008,15.028651162247037,0.0,3.0300000000000002
08/21/2008,14.938974277522087,0.0,3.0300000000000002
08/22/2008,15.123052084396425,0.0,3.0300000000000002
08/25/2008,15.410976162931508,0.0,3.0300000000000002
08/26/2008,15.123057628883526,0.0,3.0300000000000002
08/27/2008,15.217454538598618,0.0,3.0300000000000002
08/28/2008,15.363775474363603,0.0,3.0300000000000002
08/29/2008,15.481772025190716,0.0,3.0300000000000002
09/02/2008,15.57617489654871,0.0,3.0300000000000002
09/03/2008,15.462898356915671,0.0,3.0300000000000002
09/04/2008,15.628097442834902,0.0,3.0300000000000002
09/05/2008,15.297690263576573,0.0,3.0300000000000002
09/08/2008,15.953785830821932,0.0,3.0300000000000002
09/09/2008,15.642258890753917,0.0,3.0300000000000002
09/10/2008,15.481776629769886,0.0,3.0300000000000002
09/11/2008,15.467619321889932,0.0,3.0300000000000002
09/12/2008,15.670579894526469,0.0,3.0300000000000002
09/15/2008,15.57145840019362,0.0,3.0300000000000002
09/16/2008,15.123052715184354,0.0,3.0300000000000002
09/17/2008,15.363773628465536,0.0,3.0300000000000002
09/18/2008,15.694177278831825,0.0,3.0300000000000002
09/19/2008,15.854663743048986,0.0,3.0300000000000002
09/22/2008,16.05290372813648,0.0,3.0300000000000002
09/23/2008,15.656414905469271,0.0,3.0300000000000002
09/24/2008,15.613941952738926,0.0,3.0300000000000002
09/25/2008,15.580905051162597,0.0,3.0300000000000002
09/26/2008,15.844828655074286,0.55,3.08
09/29/2008,15.787249236938997,0.0,3.08
09/30/2008,15.835229186518605,0.0,3.08
10/01/2008,16.21911372162291,0.0,3.08
10/02/2008,16.070361785599907,0.0,3.08
10/03/2008,16.051167125938456,0.0,3.08
10/06/2008,15.513734232528657,0.0,3.08
10/07/2008,15.518533476745251,0.0,3.08
10/08/2008,14.913907636709766,0.0,3.08
10/09/2008,14.67398114503544,0.0,3.08
10/10/2008,12.029980294233388,0.0,3.08
10/13/2008,13.483941721002278,0.0,3.08
10/14/2008,14.29969472038826,0.0,3.08
10/15/2008,13.541517625786339,0.0,3.08
10/16/2008,13.378372335031338,0.0,3.08
10/17/2008,12.860123472613225,0.0,3.08
10/20/2008,13.315990076942418,0.0,3.08
10/21/2008,12.984893795390308,0.0,3.08
10/22/2008,12.9560979005172,0.0,3.08
10/23/2008,12.879322406042332,0.0,3.08
10/24/2008,12.6202011849793,0.0,3.08
10/27/2008,12.586611465119427,0.0,3.08
10/28/2008,12.284302924578201,0.0,3.08
10/29/2008,13.268008677676542,0.0,3.08
10/30/2008,13.431155295534607,0.0,3.08
10/31/2008,13.915811168156731,0.0,3.08
11/03/2008,14.366875909215004,0.0,3.08
11/04/2008,14.539627076744509,0.0,3.08
11/05/2008,14.50123493507,0.0,3.08
11/06/2008,13.949401718491485,0.0,3.08
11/07/2008,13.608705709885209,0.0,3.08
11/10/2008,14.410056792186705,0.0,3.08
11/11/2008,13.666283189883462,0.0,3.08
11/12/2008,13.387968458868029,0.0,3.08
11/13/2008,13.143242359067196,0.0,3.08
11/14/2008,13.291998768047847,0.0,3.08
11/17/2008,12.226715541876757,0.0,3.08
11/18/2008,11.833237769341707,0.0,3.08
11/19/2008,11.502137357057219,0.0,3.08
11/20/2008,9.53952762207063,0.0,3.08
11/21/2008,9.270807132173886,0.0,3.08
11/24/2008,9.021284049246214,0.0,3.08
11/25/2008,9.885026266043416,0.0,3.08
11/26/2008,10.028980046742538,0.0,3.08
11/28/2008,10.628799627720355,0.0,3.08
12/01/2008,10.65279502667985,0.0,3.08
12/02/2008,9.429157841438158,0.0,3.08
12/03/2008,10.460850294798867,0.0,3.08
12/04/2008,10.854332139484196,0.0,3.08
12/05/2008,10.364876702615845,0.0,3.08
12/08/2008,11.6460935739665,0.0,3.08
12/09/2008,12.087563504920533,0.0,3.08
12/10/2008,11.722870648365344,0.0,3.08
12/11/2008,12.375476667970709,0.0,3.08
12/12/2008,10.897519003633704,0.0,3.08
12/15/2008,12.22671891601382,0.0,3.08
12/16/2008,12.092361397176193,0.0,3.08
12/17/2008,13.196028419773471,0.0,3.08
12/18/2008,13.109656142000087,0.0,3.08
12/19/2008,13.100055331947278,0.0,3.08
12/22/2008,13.239214536447122,0.0,3.08
12/23/2008,13.076061771020097,0.0,3.08
12/24/2008,13.234416409200785,0.0,3.08
12/26/2008,13.157640168091467,0.0,3.08
12/29/2008,13.267187178867493,0.69,2.42
12/30/2008,13.045656166265688,0.0,2.42
12/31/2008,13.409948624635598,0.0,2.42
01/02/2009,13.557639929600656,0.0,2.42
01/05/2009,12.996428485275619,0.0,2.42
01/06/2009,12.966889774704905,0.0,2.42
01/07/2009,12.809356682619187,0.0,2.42
01/08/2009,13.060426413764425,0.0,2.42
01/09/2009,13.213036112825678,0.0,2.42
01/12/2009,12.656745776331256,0.0,2.42
01/13/2009,11.814934606468034,0.0,2.42
01/14/2009,12.312142401482168,0.0,2.42
01/15/2009,12.479526761004271,0.0,2.42
01/16/2009,13.025962431091955,0.0,2.42
01/20/2009,13.14903418954855,0.0,2.42
01/21/2009,12.794587280439059,0.0,2.42
01/22/2009,13.193341947097146,0.0,2.42
01/23/2009,12.44506315165936,0.0,2.42
01/26/2009,13.203187665639048,0.0,2.42
01/27/2009,13.375489912343255,0.0,2.42
01/28/2009,13.62655584745961,0.0,2.42
01/29/2009,13.88254901244182,0.0,2.42
01/30/2009,13.286874148089137,0.0,2.42
02/02/2009,12.81427749575725,0.0,2.42
02/03/2009,13.774240778529757,0.0,2.42
02/04/2009,13.803781797275555,0.0,2.42
02/05/2009,13.552714222931169,0.0,2.42
02/06/2009,13.449331686946989,0.0,2.42
02/09/2009,14.172995548676846,0.0,2.42
02/10/2009,13.902239263141084,0.0,2.42
02/11/2009,13.006267101604934,0.0,2.42
02/12/2009,12.986580699783447,0.0,2.42
02/13/2009,13.267187747207432,0.0,2.42
02/17/2009,12.543518169788896,0.0,2.42
02/18/2009,12.553368019372286,0.0,2.42
02/19/2009,12.799513396483514,0.0,2.42
02/20/2009,12.061079069849661,0.0,2.42
02/23/2009,12.725666688070351,0.0,2.42
02/24/2009,12.257995575011917,0.0,2.42
02/25/2009,12.701050046292726,0.0,2.42
02/26/2009,12.548445556281896,0.0,2.42
02/27/2009,11.87400707758919,0.0,2.42
03/02/2009,11.608169814781595,0.0,2.42
03/03/2009,11.632787546671372,0.0,2.42
03/04/2009,11.130651736821152,0.0,2.42
03/05/2009,11.051887297062951,0.0,2.42
03/06/2009,10.7368207698872,0.0,2.42
03/09/2009,10.771282889987548,0.0,2.42
03/10/2009,11.017425971222027,0.0,2.42
03/11/2009,12.016771479000294,0.0,2.42
03/12/2009,11.229108804489584,0.0,2.42
03/13/2009,12.331836565586283,0.0,2.42
03/16/2009,12.494292665486945,0.0,2.42
03/17/2009,11.509712548637092,0.0,2.42
03/18/2009,12.307222717483487,0.0,2.42
03/19/2009,13.20318999252166,0.0,2.42
03/20/2009,12.691207054717612,0.0,2.42
03/23/2009,12.553366611959392,0.0,2.42
03/24/2009,13.41487220506647,0.0,2.42
03/25/2009,12.912743928400788,0.0,2.42
03/26/2009,13.311492620832501,0.0,2.42
03/27/2009,13.347951553333228,0.55,2.34
03/30/2009,12.363312495398747,0.0,2.34
03/31/2009,12.996294587780385,0.0,2.34
04/01/2009,13.177150982224315,0.0,2.34
04/02/2009,13.840272841817711,0.0,2.34
04/03/2009,13.875438358963791,0.0,2.34
04/06/2009,14.171836798100784,0.0,2.34
04/07/2009,14.317525649107596,0.0,2.34
04/08/2009,13.749850843987728,0.0,2.34
04/09/2009,14.081411791381665,0.0,2.34
04/13/2009,14.488328971249793,0.0,2.34
04/14/2009,14.242168186555606,0.0,2.34
04/15/2009,13.433355693684392,0.0,2.34
04/16/2009,14.51344560806044,0.0,2.34
04/17/2009,14.438088668348508,0.0,2.34
04/20/2009,13.830231868838911,0.0,2.34
04/21/2009,13.589082802664517,0.0,2.34
04/22/2009,13.935721783669297,0.0,2.34
04/23/2009,13.77496555796933,0.0,2.34
04/24/2009,14.066338032932283,0.0,2.34
04/27/2009,13.724730747476693,0.0,2.34
04/28/2009,13.518755173169923,0.0,2.34
04/29/2009,13.875437150812417,0.0,2.34
04/30/2009,14.277335171433931,0.0,2.34
05/01/2009,13.503687026394509,0.0,2.34
05/04/2009,13.629278503872106,0.0,2.34
05/05/2009,13.810130507859585,0.0,2.34
05/06/2009,13.141978047644866,0.0,2.34
05/07/2009,13.418281216105255,0.0,2.34
05/08/2009,13.001315043138765,0.0,2.34
05/11/2009,13.046529769897461,0.0,2.34
05/12/2009,13.116859337887968,0.0,2.34
05/13/2009,12.820465185247514,0.0,2.34
05/14/2009,12.709941169625493,0.0,2.34
05/15/2009,12.614489004748265,0.0,2.34
05/18/2009,12.514017328620215,0.0,2.34
05/19/2009,12.564256011285014,0.0,2.34
05/20/2009,12.709942487674885,0.0,2.34
05/21/2009,12.358285727857677,0.0,2.34
05/22/2009,12.795345396410424,0.0,2.34
05/26/2009,12.448709736274784,0.0,2.34
05/27/2009,13.131933605771984,0.0,2.34
05/28/2009,13.091739300865852,0.0,2.34
05/29/2009,13.131933706621437,0.0,2.34
06/01/2009,13.498665414242359,0.0,2.34
06/02/2009,13.33790508983865,0.0,2.34
06/03/2009,13.483591296315552,0.0,2.34
06/04/2009,13.865390218251287,0.0,2.34
06/05/2009,14.00605478104743,0.0,2.34
06/08/2009,13.774967469877772,0.0,2.34
06/09/2009,13.75989319341975,0.0,2.34
06/10/2009,13.624255481765019,0.0,2.34
06/11/2009,13.448423061249523,0.0,2.34
06/12/2009,13.136955675590853,0.0,2.34
06/15/2009,13.473544485568695,0.0,2.34
06/16/2009,13.483593408176022,0.0,2.34
06/17/2009,13.252498441673765,0.0,2.34
06/18/2009,13.101791464322195,0.0,2.34
06/19/2009,13.443402745769719,0.0,2.34
06/22/2009,13.172123947497662,0.0,2.34
06/23/2009,13.197241127811322,0.0,2.34
06/24/2009,13.207287380753579,0.0,2.34
06/25/2009,13.182164566791725,0.0,2.34
06/26/2009,13.402266072869388,0.55,2.34
06/29/2009,13.776684987744058,0.0,2.34
06/30/2009,13.694622689144605,0.0,2.34
07/01/2009,13.833105071657272,0.0,2.34
07/02/2009,13.853619255885608,0.0,2.34
07/06/2009,13.407389287136388,0.0,2.34
07/07/2009,13.920298349485233,0.0,2.34
07/08/2009,13.853621982739218,0.0,2.34
07/09/2009,14.304977590154085,0.0,2.34
07/10/2009,13.951072907320935,0.0,2.34
07/13/2009,14.607592679454996,0.0,2.34
07/14/2009,14.494752257271472,0.0,2.34
07/15/2009,14.628115407668396,0.0,2.34
07/16/2009,15.156410551600295,0.0,2.34
07/17/2009,15.320532039295255,0.0,2.34
07/20/2009,15.269246320006596,0.0,2.34
07/21/2009,15.376953721865311,0.0,2.34
07/22/2009,15.361569153187283,0.0,2.34
07/23/2009,15.474408582493789,0.0,2.34
07/24/2009,15.894985297708855,0.0,2.34
07/27/2009,15.802666241405014,0.0,2.34
07/28/2009,15.81292586277171,0.0,2.34
07/29/2009,16.02834562168019,0.0,2.34
07/30/2009,16.028346813542793,0.0,2.34
07/31/2009,16.130929556773026,0.0,2.34
08/03/2009,16.16682679874992,0.0,2.34
08/04/2009,16.115545319001384,0.0,2.34
08/05/2009,16.66948035848186,0.0,2.34
08/06/2009,16.828486930512273,0.0,2.34
08/07/2009,16.541255287577986,0.0,2.34
08/10/2009,17.136224906500882,0.0,2.34
08/11/2009,16.541258595531463,0.0,2.34
08/12/2009,16.551514705274347,0.0,2.34
08/13/2009,16.75154627054225,0.0,2.34
08/14/2009,16.638704366414874,0.0,2.34
08/17/2009,16.305314687441324,0.0,2.34
08/18/2009,16.377126547269693,0.0,2.34
08/19/2009,16.24889522260395,0.0,2.34
08/20/2009,16.57203395506965,0.0,2.34
08/21/2009,17.228550471229195,0.0,2.34
08/24/2009,17.40294348687976,0.0,2.34
08/25/2009,17.32599884539241,0.0,2.34
08/26/2009,17.28496920098855,0.0,2.34
08/27/2009,17.38754643475233,0.0,2.34
08/28/2009,17.546549270509196,0.0,2.34
08/31/2009,16.97722816467285,0.0,2.34
09/01/2009,16.85412504406681,0.0,2.34
09/02/2009,16.3206995276567,0.0,2.34
09/03/2009,16.187348731328186,0.0,2.34
09/04/2009,16.100155506119584,0.0,2.34
09/08/2009,16.356608774551123,0.0,2.34
09/09/2009,16.71051641085778,0.0,2.34
09/10/2009,16.884900336894024,0.0,2.34
09/11/2009,16.88490317826798,0.0,2.34
09/14/2009,16.654091358943738,0.0,2.34
09/15/2009,16.731027954152708,0.0,2.34
09/16/2009,16.925934033858727,0.0,2.34
09/17/2009,17.259328823862464,0.0,2.34
09/18/2009,17.331125911388305,0.0,2.34
09/21/2009,17.22342300415039,0.0,2.34
09/22/2009,17.408064486314267,0.0,2.34
09/23/2009,17.438842143198503,0.0,2.34
09/24/2009,17.105453279832048,0.0,2.34
09/25/2009,16.777190101621663,0.0,2.34
09/28/2009,16.951941349659094,0.55,2.34
09/29/2009,16.910201027263753,0.0,2.34
09/30/2009,16.790190923622912,0.0,2.34
10/01/2009,16.550187485539798,0.0,2.34
10/02/2009,16.169301974006704,0.0,2.34
10/05/2009,15.939727742043644,0.0,2.34
10/06/2009,16.164085697566204,0.0,2.34
10/07/2009,16.132778882610918,0.0,2.34
10/08/2009,16.085819316799626,0.0,2.34
10/09/2009,16.111904033593472,0.0,2.34
10/12/2009,16.409310784954855,0.0,2.34
10/13/2009,16.242347576545708,0.0,2.34
10/14/2009,16.40931357857175,0.0,2.34
10/15/2009,16.35713358174043,0.0,2.34
10/16/2009,16.174514954345906,0.0,2.34
10/19/2009,16.137999786281146,0.0,2.34
10/20/2009,16.017990684573,0.0,2.34
10/21/2009,15.736245465897769,0.0,2.34
10/22/2009,15.720583556782755,0.0,2.34
10/23/2009,15.944943798077988,0.0,2.34
10/26/2009,15.772765890324623,0.0,2.34
10/27/2009,15.804075427035198,0.0,2.34
10/28/2009,15.887553514169916,0.0,2.34
10/29/2009,15.7258106936489,0.0,2.34
10/30/2009,15.590152825214622,0.0,2.34
11/02/2009,15.731028688046887,0.0,2.34
11/03/2009,15.835373485357401,0.0,2.34
11/04/2009,16.24235149981136,0.0,2.34
11/05/2009,15.845809496638246,0.0,2.34
11/06/2009,15.9971234793709,0.0,2.34
11/09/2009,16.357134167088077,0.0,2.34
11/10/2009,16.821498888962914,0.0,2.34
11/11/2009,16.89976481865032,0.0,2.34
11/12/2009,16.8684581964456,0.0,2.34
11/13/2009,16.597145012776824,0.0,2.34
11/16/2009,16.758884628859768,0.0,2.34
11/17/2009,17.103248565506256,0.0,2.34
11/18/2009,17.077158460512234,0.0,2.34
11/19/2009,17.10847570330431,0.0,2.34
11/20/2009,16.675407934495997,0.0,2.34
11/23/2009,17.09281552332086,0.0,2.34
11/24/2009,17.25455706839192,0.0,2.34
11/25/2009,17.44760397805191,0.0,2.34
11/27/2009,16.967590993855083,0.0,2.34
11/30/2009,16.899761772335445,0.0,2.34
12/01/2009,17.42673851525728,0.0,2.34
12/02/2009,17.442392227174885,0.0,2.34
12/03/2009,17.833714883462072,0.0,2.34
12/04/2009,17.985024919668515,0.0,2.34
12/07/2009,18.50678322311902,0.0,2.34
12/08/2009,18.52243582645624,0.0,2.34
12/09/2009,18.292857244084853,0.0,2.34
12/10/2009,18.4180905957422,0.0,2.34
12/11/2009,18.407647392813193,0.0,2.34
12/14/2009,18.32416281154327,0.0,2.34
12/15/2009,18.66331044771184,0.0,2.34
12/16/2009,18.720701922524526,0.0,2.34
12/17/2009,18.77287692834106,0.0,2.34
12/18/2009,18.736352406520002,0.0,2.34
12/21/2009,18.945057726054074,0.0,2.34
12/22/2009,18.9189723726844,0.0,2.34
12/23/2009,19.09636318127327,0.0,2.34
12/24/2009,19.36247051279316,0.0,2.34
12/28/2009,19.378116087391703,0.0,2.34
12/29/2009,19.646244163757814,0.65,2.3000000000000003
12/30/2009,19.375452740812847,0.0,2.3000000000000003
12/31/2009,19.948897194555386,0.0,2.3000000000000003
01/04/2010,19.678102214282546,0.0,2.3000000000000003
01/05/2010,19.141813750582912,0.0,2.3000000000000003
01/06/2010,18.998444478145082,0.0,2.3000000000000003
01/07/2010,18.440921408846137,0.0,2.3000000000000003
01/08/2010,18.355960862965805,0.0,2.3000000000000003
01/11/2010,18.515253249357702,0.0,2.3000000000000003
01/12/2010,18.39313316345215,0.0,2.3000000000000003
01/13/2010,18.414372428539043,0.0,2.3000000000000003
01/14/2010,18.531189087890656,0.0,2.3000000000000003
01/15/2010,18.467467490351364,0.0,2.3000000000000003
01/19/2010,18.35595983855067,0.0,2.3000000000000003
01/20/2010,18.403745218152537,0.0,2.3000000000000003
01/21/2010,18.276317228032536,0.0,2.3000000000000003
01/22/2010,18.180733662018785,0.0,2.3000000000000003
01/25/2010,18.14356926070329,0.0,2.3000000000000003
01/26/2010,18.111711687256,0.0,2.3000000000000003
01/27/2010,17.973656647595746,0.0,2.3000000000000003
01/28/2010,18.0320675228416,0.0,2.3000000000000003
01/29/2010,17.888704340892836,0.0,2.3000000000000003
02/01/2010,18.233833207219384,0.0,2.3000000000000003
02/02/2010,18.1170231882584,0.0,2.3000000000000003
02/03/2010,17.8674649783175,0.0,2.3000000000000003
02/04/2010,17.53294528236061,0.0,2.3000000000000003
02/05/2010,17.097544306735674,0.0,2.3000000000000003
02/08/2010,17.150641794243583,0.0,2.3000000000000003
02/09/2010,17.43736726442356,0.0,2.3000000000000003
02/10/2010,17.686928205558143,0.0,2.3000000000000003
02/11/2010,17.89401018172337,0.0,2.3000000000000003
02/12/2010,18.281621842848516,0.0,2.3000000000000003
02/16/2010,18.881635751901996,0.0,2.3000000000000003
02/17/2010,19.03561304107336,0.0,2.3000000000000003
02/18/2010,18.929424827934003,0.0,2.3000000000000003
02/19/2010,19.051553417742305,0.0,2.3000000000000003
02/22/2010,19.25862712271249,0.0,2.3000000000000003
02/23/2010,18.881633094608365,0.0,2.3000000000000003
02/24/2010,18.84446694069253,0.0,2.3000000000000003
02/25/2010,18.90287055003106,0.0,2.3000000000000003
02/26/2010,18.770129722346717,0.0,2.3000000000000003
03/01/2010,18.54711151123047,0.0,2.3000000000000003
03/02/2010,18.547117261522402,0.0,2.3000000000000003
03/03/2010,18.286934853518442,0.0,2.3000000000000003
03/04/2010,18.106398737545007,0.0,2.3000000000000003
03/05/2010,17.952420503073704,0.0,2.3000000000000003
03/08/2010,18.281621724039272,0.0,2.3000000000000003
03/09/2010,18.520565087176294,0.0,2.3000000000000003
03/10/2010,19.099331175026226,0.0,2.3000000000000003
03/11/2010,19.444471804825962,0.0,2.3000000000000003
03/12/2010,19.688719950839243,0.0,2.3000000000000003
03/15/2010,19.69403124481783,0.0,2.3000000000000003
03/16/2010,19.555976705514478,0.0,2.3000000000000003
03/17/2010,19.837392728093562,0.0,2.3000000000000003
03/18/2010,19.927658081054688,0.0,2.3000000000000003
03/19/2010,19.82145881652832,0.0,2.3000000000000003
03/22/2010,19.59845885147747,0.0,2.3000000000000003
03/23/2010,20.060406757291908,0.0,2.3000000000000003
03/24/2010,20.304664117727793,0.0,2.3000000000000003
03/25/2010,20.57546099666364,0.0,2.3000000000000003
03/26/2010,20.702895395999303,0.0,2.3000000000000003
03/29/2010,20.666003585611076,0.575,2.325
03/30/2010,20.44500876222904,0.0,2.325
03/31/2010,20.660614752697455,0.0,2.325
04/01/2010,21.075658292606132,0.0,2.325
04/05/2010,20.935508743176175,0.0,2.325
04/06/2010,21.533818561771135,0.0,2.325
04/07/2010,21.620059975078007,0.0,2.325
04/08/2010,21.560772306105523,0.0,2.325
04/09/2010,21.458356445935806,0.0,2.325
04/12/2010,21.45296872057328,0.0,2.325
04/13/2010,21.11339235165578,0.0,2.325
04/14/2010,21.738656269279705,0.0,2.325
04/15/2010,21.77098792364184,0.0,2.325
04/16/2010,21.64162275630589,0.0,2.325
04/19/2010,21.258926411905637,0.0,2.325
04/20/2010,21.469143514184506,0.0,2.325
