VYM,Vanguard High Dividend Yield ET,
Date,Price,Annualized Dividend
05/05/2008,32.755615234375,1.46
05/06/2008,32.57544274356454,1.46
05/06/2008,32.91574478149414,1.46
05/07/2008,32.05500226678651,1.46
05/07/2008,32.341922760009766,1.46
05/08/2008,32.39530024923981,1.46
05/08/2008,32.26184844970703,1.46
05/09/2008,32.028299040852325,1.46
05/09/2008,32.08835220336914,1.46
05/12/2008,32.10169636568945,1.46
05/12/2008,32.45534133911133,1.46
05/13/2008,32.53541253164642,1.46
05/13/2008,32.3619270324707,1.46
05/14/2008,32.628824978701715,1.46
05/14/2008,32.575443267822266,1.46
05/15/2008,32.62883639538208,1.46
05/15/2008,32.795650482177734,1.46
05/16/2008,32.69555778986335,1.46
05/16/2008,32.748939514160156,1.46
05/19/2008,32.80897915307369,1.46
05/19/2008,32.82899856567383,1.46
05/20/2008,32.6221471339313,1.46
05/20/2008,32.42864227294922,1.46
05/21/2008,32.48870716062537,1.46
05/21/2008,31.95490264892578,1.46
05/22/2008,31.888175843439917,1.46
05/22/2008,32.08835220336914,1.46
05/23/2008,31.928212219810934,1.46
05/23/2008,31.694673538208008,1.46
05/27/2008,32.11504587021579,1.46
05/27/2008,31.834796905517578,1.46
05/28/2008,31.82812956189239,1.46
05/28/2008,31.848146438598633,1.46
05/29/2008,31.974928561869536,1.46
05/29/2008,32.21514129638672,1.46
05/30/2008,32.301876780676416,1.46
05/30/2008,32.12839126586914,1.46
06/02/2008,31.98158788900411,1.46
06/02/2008,31.8281192779541,1.46
06/03/2008,31.89485242441232,1.46
06/03/2008,31.647968292236328,1.46
06/04/2008,31.587913060152466,1.46
06/04/2008,31.507843017578125,1.46
06/05/2008,31.667979609939653,1.46
06/05/2008,32.00828170776367,1.46
06/06/2008,31.761398285335062,1.46
06/06/2008,31.007400512695312,1.46
06/09/2008,31.12082490092581,1.46
06/09/2008,30.9206485748291,1.46
06/10/2008,30.700463329915035,1.46
06/10/2008,30.954021453857422,1.46
06/11/2008,30.907295743717786,1.46
06/11/2008,30.440216064453125,1.46
06/12/2008,30.607034769406063,1.46
06/12/2008,30.480257034301758,1.46
06/13/2008,30.747175235704038,1.46
06/13/2008,30.673776626586914,1.46
06/16/2008,31.04743946206133,1.46
06/16/2008,30.83391761779785,1.46
06/17/2008,31.868154301076412,1.46
06/17/2008,30.553661346435547,1.46
06/18/2008,30.36683594394693,1.46
06/18/2008,30.220041275024414,1.46
06/19/2008,30.206689255287635,1.46
06/19/2008,30.32679557800293,1.46
06/20/2008,30.019867474900106,1.46
06/20/2008,29.80634307861328,1.46
06/23/2008,29.933121947459142,1.46
06/23/2008,29.692909240722656,1.46
06/24/2008,29.659922606277753,1.535
06/24/2008,29.720478057861328,1.535
06/25/2008,29.79450458745995,1.535
06/25/2008,30.10402488708496,1.535
06/26/2008,30.17804864335436,1.535
06/26/2008,29.01399040222168,1.535
06/27/2008,29.101446908223146,1.535
06/27/2008,28.791929244995117,1.535
06/30/2008,28.83229986916302,1.535
06/30/2008,28.812114715576172,1.535
07/01/2008,28.442048969445242,1.535
07/01/2008,28.93324089050293,1.535
07/02/2008,29.07455057524879,1.535
07/02/2008,28.52280044555664,1.535
07/03/2008,28.852509221526766,1.535
07/03/2008,28.549718856811523,1.535
07/07/2008,28.812120737235894,1.535
07/07/2008,28.31420135498047,1.535
07/08/2008,28.24018837244039,1.535
07/08/2008,28.987070083618164,1.535
07/09/2008,29.182189234941866,1.535
07/09/2008,28.502595901489258,1.535
07/10/2008,28.516065906577094,1.535
07/10/2008,28.536251068115234,1.535
07/11/2008,28.287285164517357,1.535
07/11/2008,28.307470321655273,1.535
07/14/2008,28.744841384451522,1.535
07/14/2008,27.84320068359375,1.535
07/15/2008,27.412559448081026,1.535
07/15/2008,27.520217895507812,1.535
07/16/2008,27.72208686135864,1.535
07/16/2008,28.45551109313965,1.535
07/17/2008,28.75156264274565,1.535
07/17/2008,28.91305160522461,1.535
07/18/2008,29.21584742563047,1.535
07/18/2008,29.10146141052246,1.535
07/21/2008,29.236036868057802,1.535
07/21/2008,28.97361946105957,1.535
07/22/2008,28.946697697777427,1.535
07/22/2008,29.59937858581543,1.535
07/23/2008,29.834873825530167,1.535
07/23/2008,29.848331451416016,1.535
07/24/2008,30.023281067495695,1.535
07/24/2008,29.148555755615234,1.535
07/25/2008,29.32349699883806,1.535
07/25/2008,28.993791580200195,1.535
07/28/2008,29.336965415848752,1.535
07/28/2008,28.4824275970459,1.535
07/29/2008,28.677545524315665,1.535
07/29/2008,29.276395797729492,1.535
07/30/2008,29.552261625385015,1.535
07/30/2008,29.720478057861328,1.535
07/31/2008,29.61282933262954,1.535
07/31/2008,29.3705997467041,1.535
08/01/2008,29.343684213654612,1.535
08/01/2008,29.33695411682129,1.535
08/04/2008,29.377325142871417,1.535
08/04/2008,29.229293823242188,1.535
08/05/2008,29.612826766423854,1.535
08/05/2008,29.996362686157227,1.535
08/06/2008,30.056932714911312,1.535
08/06/2008,30.090578079223633,1.535
08/07/2008,29.962733172962594,1.535
08/07/2008,29.444625854492188,1.535
08/08/2008,30.238589606551646,1.535
08/08/2008,30.198219299316406,1.535
08/11/2008,30.608682722640584,1.535
08/11/2008,30.527936935424805,1.535
08/12/2008,30.951845693489883,1.535
08/12/2008,30.097305297851562,1.535
08/13/2008,31.05949849728753,1.535
08/13/2008,29.841609954833984,1.535
08/14/2008,29.686856913396575,1.535
08/14/2008,29.982919692993164,1.535
08/15/2008,30.30588698716493,1.535
08/15/2008,30.2049560546875,1.535
08/18/2008,30.204960912977974,1.535
08/18/2008,29.747411727905273,1.535
08/19/2008,29.606102151508548,1.535
08/19/2008,29.350412368774414,1.535
08/20/2008,29.14183809661116,1.535
08/20/2008,29.444625854492188,1.535
08/21/2008,29.33023311512786,1.535
08/21/2008,29.491722106933594,1.535
08/22/2008,29.639751524452475,1.535
08/22/2008,29.915626525878906,1.535
08/25/2008,29.7406758564623,1.535
08/25/2008,29.350412368774414,1.535
08/26/2008,29.188930700076167,1.535
08/26/2008,29.357147216796875,1.535
08/27/2008,29.518638205553295,1.535
08/27/2008,29.606111526489258,1.535
08/28/2008,29.87524654254971,1.535
08/28/2008,30.171306610107422,1.535
08/29/2008,30.144405938730543,1.535
08/29/2008,29.881988525390625,1.535
09/02/2008,30.42027085172885,1.535
09/02/2008,30.0367374420166,1.535
09/03/2008,30.07037285751753,1.535
09/03/2008,30.13766098022461,1.535
09/04/2008,29.969459495632602,1.535
09/04/2008,29.31005096435547,1.535
09/05/2008,29.195665602029482,1.535
09/05/2008,29.572471618652344,1.535
09/08/2008,30.662501479411873,1.535
09/08/2008,30.413541793823242,1.535
09/09/2008,30.332811184881958,1.535
09/09/2008,29.572471618652344,1.535
09/10/2008,29.653205046189413,1.535
09/10/2008,29.47153091430664,1.535
09/11/2008,29.222558855127712,1.535
09/11/2008,29.720478057861328,1.535
09/12/2008,29.56573461498617,1.535
09/12/2008,29.861797332763672,1.535
09/15/2008,29.680133668517072,1.535
09/15/2008,28.711204528808594,1.535
09/16/2008,28.06523590006866,1.535
09/16/2008,29.061077117919922,1.535
09/17/2008,28.563171560220088,1.535
09/17/2008,27.7557315826416,1.535
09/18/2008,28.01815144661405,1.535
09/18/2008,29.047636032104492,1.535
09/19/2008,31.11332073621866,1.535
09/19/2008,30.42026710510254,1.535
09/22/2008,31.64488420464991,1.535
09/22/2008,29.276395797729492,1.535
09/23/2008,30.373168248804117,1.535
09/23/2008,28.818849563598633,1.535
09/24/2008,29.953037830398987,1.56
09/24/2008,28.697357177734375,1.56
09/25/2008,28.588760031997897,1.56
09/25/2008,29.213207244873047,1.56
09/26/2008,29.450767667549897,1.56
09/26/2008,29.545791625976562,1.56
09/29/2008,28.900984409475196,1.56
09/29/2008,28.032188415527344,1.56
09/30/2008,28.887416340110658,1.56
09/30/2008,28.480167388916016,1.56
10/01/2008,28.167936548265487,1.56
10/01/2008,28.697357177734375,1.56
10/02/2008,28.765232702501933,1.56
10/02/2008,27.94394874572754,1.56
10/03/2008,28.83990162832269,1.56
10/03/2008,27.482410430908203,1.56
10/06/2008,26.64076350085124,1.56
10/06/2008,26.56610107421875,1.56
10/07/2008,26.87831478952718,1.56
10/07/2008,24.984617233276367,1.56
10/08/2008,24.441622368571352,1.56
10/08/2008,24.421260833740234,1.56
10/09/2008,24.170120492338597,1.56
10/09/2008,22.568281173706055,1.56
10/10/2008,22.22890715331132,1.56
10/10/2008,23.85789680480957,1.56
10/13/2008,25.921281660977638,1.56
10/13/2008,24.80813980102539,1.56
10/14/2008,27.244847805027305,1.56
10/14/2008,25.100011825561523,1.56
10/15/2008,24.597729616905003,1.56
10/15/2008,23.029827117919922,1.56
10/16/2008,23.308115316118762,1.56
10/16/2008,23.837535858154297,1.56
10/17/2008,23.362417524391514,1.56
10/17/2008,23.579618453979492,1.56
10/20/2008,23.93934504779072,1.56
10/20/2008,24.604515075683594,1.56
10/21/2008,24.42804923129599,1.56
10/21/2008,24.102249145507812,1.56
10/22/2008,23.674640748168787,1.56
10/22/2008,22.955169677734375,1.56
10/23/2008,22.839786914481973,1.56
10/23/2008,23.077346801757812,1.56
10/24/2008,22.955175722239545,1.56
10/24/2008,22.276430130004883,1.56
10/27/2008,22.106740363430983,1.56
10/27/2008,21.733430862426758,1.56
10/28/2008,22.568290384256947,1.56
10/28/2008,24.115829467773438,1.56
10/29/2008,23.674641519815296,1.56
10/29/2008,23.416717529296875,1.56
10/30/2008,24.421256932639743,1.56
10/30/2008,24.027585983276367,1.56
10/31/2008,24.129395384321523,1.56
10/31/2008,24.251569747924805,1.56
11/03/2008,24.489141934113213,1.56
11/03/2008,24.346603393554688,1.56
11/04/2008,24.943901577331328,1.56
11/04/2008,25.317211151123047,1.56
11/05/2008,25.228967474065126,1.56
11/05/2008,23.925777435302734,1.56
11/06/2008,23.959709667263667,1.56
11/06/2008,22.82620620727539,1.56
11/07/2008,23.104487245823723,1.56
11/07/2008,23.484582901000977,1.56
11/10/2008,24.20406641605029,1.56
11/10/2008,23.213098526000977,1.56
11/11/2008,22.921234081832672,1.56
11/11/2008,22.880508422851562,1.56
11/12/2008,22.541129246385758,1.56
11/12/2008,21.780935287475586,1.56
11/13/2008,22.127095167671136,1.56
11/13/2008,23.30811309814453,1.56
11/14/2008,23.097711675198674,1.56
11/14/2008,22.276430130004883,1.56
11/17/2008,22.133884625968726,1.56
11/17/2008,21.889535903930664,1.56
11/18/2008,22.398600701908993,1.56
11/18/2008,21.882755279541016,1.56
11/19/2008,22.256060731803366,1.56
11/19/2008,20.68815803527832,1.56
11/20/2008,20.525259510660135,1.56
11/20/2008,19.351030349731445,1.56
11/21/2008,20.36236319602499,1.56
11/21/2008,20.375938415527344,1.56
11/24/2008,20.91893541165947,1.56
11/24/2008,21.502656936645508,1.56
11/25/2008,22.317150088830815,1.56
11/25/2008,21.896326065063477,1.56
11/26/2008,21.35332763599819,1.56
11/26/2008,22.5411319732666,1.56
11/28/2008,22.473264716845005,1.56
11/28/2008,22.90766143798828,1.56
12/01/2008,22.90766364132553,1.56
12/01/2008,20.844276428222656,1.56
12/02/2008,21.312605693670005,1.56
12/02/2008,21.79451560974121,1.56
12/03/2008,21.42120172623879,1.56
12/03/2008,22.500408172607422,1.56
12/04/2008,22.228918910218166,1.56
12/04/2008,21.916696548461914,1.56
12/05/2008,21.624825351064604,1.56
12/05/2008,22.765117645263672,1.56
12/08/2008,24.047951380236768,1.56
12/08/2008,23.26060676574707,1.56
12/09/2008,23.4506490330536,1.56
12/09/2008,22.636154174804688,1.56
12/10/2008,23.206304587982977,1.56
12/10/2008,22.860145568847656,1.56
12/11/2008,22.819418036526795,1.56
12/11/2008,22.14067268371582,1.56
12/12/2008,21.801301441416054,1.56
12/12/2008,22.2492733001709,1.56
12/15/2008,22.34429741216966,1.56
12/15/2008,21.991352081298828,1.56
12/16/2008,23.131641387939453,1.56
12/16/2008,23.131641387939453,1.56
12/17/2008,23.10449948509446,1.56
12/17/2008,22.87372589111328,1.56
12/18/2008,23.111283262110867,1.56
12/18/2008,22.466474533081055,1.56
12/19/2008,22.74475808394317,1.113
12/19/2008,22.452899932861328,1.113
12/22/2008,22.603731047784798,1.443
12/22/2008,22.13753318786621,1.443
12/23/2008,22.377481167638553,1.443
12/23/2008,21.986698150634766,1.443
12/24/2008,21.911283349019072,1.443
12/24/2008,22.000410079956055,1.443
12/26/2008,22.254077432294686,1.443
12/26/2008,22.151241302490234,1.443
12/29/2008,22.12381551808489,1.443
12/29/2008,22.000410079956055,1.443
12/30/2008,22.158092979410437,1.443
12/30/2008,22.583154678344727,1.443
12/31/2008,22.740841022471923,1.443
12/31/2008,23.035642623901367,1.443
01/02/2009,23.02879148139915,1.443
01/02/2009,23.570404052734375,1.443
01/05/2009,23.481277156337065,1.443
01/05/2009,23.351016998291016,1.443
01/06/2009,23.570398382661974,1.443
01/06/2009,23.43328094482422,1.443
01/07/2009,23.090484554855163,1.443
01/07/2009,22.70655632019043,1.443
01/08/2009,22.59687421340657,1.443
01/08/2009,22.781982421875,1.443
01/09/2009,22.871110794459387,1.443
01/09/2009,22.29521942138672,1.443
01/12/2009,22.28150650479859,1.443
01/12/2009,21.746749877929688,1.443
01/13/2009,21.678187413697593,1.443
01/13/2009,21.733034133911133,1.443
01/14/2009,21.42452216503216,1.443
01/14/2009,21.03373908996582,1.443
01/15/2009,20.99945155656955,1.443
01/15/2009,20.882902145385742,1.443
01/16/2009,21.29426078468286,1.443
01/16/2009,20.896621704101562,1.443
01/20/2009,20.656668141065037,1.443
01/20/2009,19.710561752319336,1.443
01/21/2009,20.06706661928611,1.443
01/21/2009,20.540119171142578,1.443
01/22/2009,20.128764353365007,1.443
01/22/2009,20.156187057495117,1.443
01/23/2009,19.65571432696636,1.443
01/23/2009,20.27959632873535,1.443
01/26/2009,20.34815299364045,1.443
01/26/2009,20.307018280029297,1.443
01/27/2009,20.423569948601397,1.443
01/27/2009,20.560686111450195,1.443
01/28/2009,21.068017801674337,1.443
01/28/2009,21.280550003051758,1.443
01/29/2009,20.951468029104845,1.443
01/29/2009,20.471559524536133,1.443
01/30/2009,20.567537982754413,1.443
01/30/2009,20.046493530273438,1.443
02/02/2009,19.717415854862008,1.443
02/02/2009,19.95737075805664,1.443
02/03/2009,20.149330968388618,1.443
02/03/2009,20.108196258544922,1.443
02/04/2009,20.286453277790134,1.443
02/04/2009,19.916236877441406,1.443
02/05/2009,19.765405757068486,1.443
02/05/2009,20.121910095214844,1.443
02/06/2009,20.197330548364224,1.443
02/06/2009,20.773221969604492,1.443
02/09/2009,20.77321510188499,1.443
02/09/2009,20.869197845458984,1.443
02/10/2009,20.63610143526242,1.443
02/10/2009,19.710561752319336,1.443
02/11/2009,19.87509926763863,1.443
02/11/2009,19.984792709350586,1.443
02/12/2009,19.731127111944787,1.443
02/12/2009,19.9230899810791,1.443
02/13/2009,19.92994851236591,1.443
02/13/2009,19.614580154418945,1.443
02/17/2009,19.395190917693412,1.443
02/17/2009,18.695894241333008,1.443
02/18/2009,18.79873058374916,1.443
02/18/2009,18.531352996826172,1.443
02/19/2009,18.771313437608534,1.443
02/19/2009,18.277692794799805,1.443
02/20/2009,17.928032765180458,1.443
02/20/2009,17.94860076904297,1.443
02/23/2009,18.1200052230621,1.443
02/23/2009,17.393285751342773,1.443
02/24/2009,17.489264080293037,1.443
02/24/2009,18.147424697875977,1.443
02/25/2009,18.030877910894507,1.443
02/25/2009,17.996599197387695,1.443
02/26/2009,18.305108935788635,1.443
02/26/2009,17.811487197875977,1.443
02/27/2009,17.400147282300168,1.443
02/27/2009,17.31102180480957,1.443
03/02/2009,16.96136534109941,1.443
03/02/2009,16.467744827270508,1.443
03/03/2009,16.71455537275936,1.443
03/03/2009,16.166088104248047,1.443
03/04/2009,16.522591708873833,1.443
03/04/2009,16.502023696899414,1.443
03/05/2009,16.00154475254014,1.443
03/05/2009,15.720455169677734,1.443
03/06/2009,15.830150682636951,1.443
03/06/2009,15.816438674926758,1.443
03/09/2009,15.590196526972838,1.443
03/09/2009,15.727313995361328,1.443
03/10/2009,16.118095020457442,1.443
03/10/2009,16.769399642944336,1.443
03/11/2009,17.091628131317368,1.443
03/11/2009,16.837961196899414,1.443
03/12/2009,16.87223403165605,1.443
03/12/2009,17.674367904663086,1.443
03/13/2009,17.900617678571024,1.443
03/13/2009,17.886905670166016,1.443
03/16/2009,18.161132484415784,1.443
03/16/2009,17.893754959106445,1.443
03/17/2009,17.893758188748233,1.443
03/17/2009,18.462793350219727,1.443
03/18/2009,18.305111283799977,1.443
03/18/2009,19.052398681640625,1.443
03/19/2009,19.422615849867867,1.443
03/19/2009,18.716463088989258,1.443
03/20/2009,18.88100231440942,1.443
03/20/2009,18.33938980102539,1.443
03/23/2009,19.09353299907218,1.443
03/23/2009,19.703702926635742,1.443
03/24/2009,19.49803349332538,1.443
03/24/2009,19.264934539794922,1.443
03/25/2009,19.590756643518695,1.3820000000000001
03/25/2009,19.583824157714844,1.3820000000000001
03/26/2009,19.819514310273895,1.3820000000000001
03/26/2009,19.888837814331055,1.3820000000000001
03/27/2009,19.68779627384684,1.3820000000000001
03/27/2009,19.556081771850586,1.3820000000000001
03/30/2009,19.202543756557677,1.3820000000000001
03/30/2009,18.786603927612305,1.3820000000000001
03/31/2009,19.008433285758393,1.3820000000000001
03/31/2009,18.980703353881836,1.3820000000000001
04/01/2009,18.84898834506103,1.3820000000000001
04/01/2009,19.382776260375977,1.3820000000000001
04/02/2009,19.992826418239897,1.3820000000000001
04/02/2009,19.85417938232422,1.3820000000000001
04/03/2009,19.95816351580475,1.3820000000000001
04/03/2009,20.131471633911133,1.3820000000000001
04/06/2009,19.93736600969434,1.3820000000000001
04/06/2009,19.99282455444336,1.3820000000000001
04/07/2009,19.65313373051057,1.3820000000000001
04/07/2009,19.500621795654297,1.3820000000000001
04/08/2009,19.59767883607477,1.3820000000000001
04/08/2009,19.61847496032715,1.3820000000000001
04/09/2009,20.332508343388856,1.3820000000000001
04/09/2009,20.61673355102539,1.3820000000000001
04/13/2009,20.471157273414065,1.3820000000000001
04/13/2009,20.79697608947754,1.3820000000000001
04/14/2009,20.630604602601107,1.3820000000000001
04/14/2009,20.235462188720703,1.3820000000000001
04/15/2009,20.11760762987289,1.3820000000000001
04/15/2009,20.64446449279785,1.3820000000000001
04/16/2009,20.894024624705825,1.3820000000000001
04/16/2009,20.900957107543945,1.3820000000000001
04/17/2009,21.01880699503687,1.3820000000000001
04/17/2009,21.10199546813965,1.3820000000000001
04/20/2009,20.7761798380968,1.3820000000000001
04/20/2009,20.027488708496094,1.3820000000000001
04/21/2009,19.854177373680486,1.3820000000000001
04/21/2009,20.471155166625977,1.3820000000000001
04/22/2009,20.311710916288554,1.3820000000000001
04/22/2009,20.35330581665039,1.3820000000000001
04/23/2009,20.415692781630025,1.3820000000000001
04/23/2009,20.554338455200195,1.3820000000000001
04/24/2009,20.672194021382893,1.3820000000000001
04/24/2009,20.79697608947754,1.3820000000000001
04/27/2009,20.734580021712805,1.3820000000000001
04/27/2009,20.6236629486084,1.3820000000000001
04/28/2009,20.41570391888422,1.3820000000000001
04/28/2009,20.491958618164062,1.3820000000000001
04/29/2009,20.74845379150723,1.3820000000000001
04/29/2009,20.838573455810547,1.3820000000000001
04/30/2009,21.219847665278376,1.3820000000000001
04/30/2009,20.92868995666504,1.3820000000000001
05/01/2009,21.01880692982302,1.3820000000000001
05/01/2009,20.963348388671875,1.3820000000000001
05/04/2009,21.254502538886744,1.3820000000000001
05/04/2009,21.90614128112793,1.3820000000000001
05/05/2009,21.857624264418288,1.3820000000000001
05/05/2009,21.781368255615234,1.3820000000000001
05/06/2009,22.183437112116714,1.3820000000000001
05/06/2009,22.342880249023438,1.3820000000000001
05/07/2009,22.717228346941326,1.3820000000000001
05/07/2009,22.07945442199707,1.3820000000000001
05/08/2009,22.481527906479645,1.3820000000000001
05/08/2009,22.744956970214844,1.3820000000000001
05/11/2009,22.356745168253866,1.3820000000000001
05/11/2009,22.162639617919922,1.3820000000000001
05/12/2009,22.412209406205047,1.3820000000000001
05/12/2009,22.06559181213379,1.3820000000000001
05/13/2009,21.78136804809629,1.3820000000000001
05/13/2009,21.497142791748047,1.3820000000000001
05/14/2009,21.483275655851656,1.3820000000000001
05/14/2009,21.656583786010742,1.3820000000000001
05/15/2009,21.663516312095137,1.3820000000000001
