SIX,Six Flags Entertainment Corpora,
Date,Price,Annualized Dividend
09/19/2018,63.04,3.04
09/19/2018,62.45,3.04
09/20/2018,62.46,3.04
09/20/2018,62.61,3.04
09/21/2018,62.72,3.04
09/21/2018,63.74,3.04
09/24/2018,63.79,3.04
09/24/2018,64.04,3.04
09/25/2018,64.28,3.04
09/25/2018,65.14,3.04
09/26/2018,65.27,3.04
09/26/2018,65.33,3.04
09/27/2018,65.0,3.04
09/27/2018,64.84,3.04
09/28/2018,64.79,3.04
09/28/2018,64.77,3.04
10/01/2018,64.77,3.04
10/01/2018,63.49,3.04
10/02/2018,63.58,3.04
10/02/2018,61.86,3.04
10/03/2018,61.88,3.04
10/03/2018,62.03,3.04
10/04/2018,61.97,3.04
10/04/2018,62.27,3.04
10/05/2018,62.41,3.04
10/05/2018,61.89,3.04
10/08/2018,61.53,3.04
10/08/2018,62.01,3.04
10/09/2018,62.04,3.04
10/09/2018,61.49,3.04
10/10/2018,61.43,3.04
10/10/2018,61.22,3.04
10/11/2018,61.01,3.04
10/11/2018,60.69,3.04
10/12/2018,61.31,3.04
10/12/2018,61.4,3.04
10/15/2018,61.36,3.04
10/15/2018,62.29,3.04
10/16/2018,62.5,3.04
10/16/2018,64.23,3.04
10/17/2018,64.23,3.04
10/17/2018,63.61,3.04
10/18/2018,63.4,3.04
10/18/2018,62.69,3.04
10/19/2018,62.69,3.04
10/19/2018,61.53,3.04
10/22/2018,61.53,3.04
10/22/2018,60.82,3.04
10/23/2018,59.98,3.04
10/23/2018,58.87,3.04
10/24/2018,54.44,3.04
10/24/2018,49.44,3.04
10/25/2018,49.66,3.04
10/25/2018,49.47,3.04
10/26/2018,49.44,3.04
10/26/2018,50.27,3.04
10/29/2018,50.8,3.04
10/29/2018,48.8,3.04
10/30/2018,49.05,3.04
10/30/2018,49.68,3.04
10/31/2018,50.34,3.04
10/31/2018,49.96,3.04
11/01/2018,50.05,3.04
11/01/2018,51.93,3.04
11/02/2018,52.26,3.04
11/02/2018,52.21,3.04
11/05/2018,52.23,3.04
11/05/2018,52.4,3.04
11/06/2018,52.32,3.04
11/06/2018,54.22,3.04
11/07/2018,54.37,3.04
11/07/2018,54.13,3.04
11/08/2018,53.8,3.04
11/08/2018,53.82,3.04
11/09/2018,53.82,3.04
11/09/2018,53.03,3.04
11/12/2018,52.94,3.04
11/12/2018,52.19,3.04
11/13/2018,52.18,3.04
11/13/2018,52.69,3.04
11/14/2018,53.09,3.04
11/14/2018,52.33,3.04
11/15/2018,52.38,3.04
11/15/2018,54.58,3.04
11/16/2018,54.18,3.04
11/16/2018,55.51,3.04
11/19/2018,55.36,3.04
11/19/2018,55.47,3.04
11/20/2018,54.88,3.04
11/20/2018,54.26,3.04
11/21/2018,54.46,3.04
11/21/2018,55.49,3.04
11/23/2018,55.19,3.04
11/23/2018,56.02,3.04
11/26/2018,56.62,3.04
11/26/2018,56.43,3.04
11/27/2018,56.31,3.04
11/27/2018,57.17,3.04
11/28/2018,57.17,3.1599999999999997
11/28/2018,57.85,3.1599999999999997
11/29/2018,57.66,3.1599999999999997
11/29/2018,57.9,3.1599999999999997
11/30/2018,57.7,3.1599999999999997
11/30/2018,57.69,3.1599999999999997
12/03/2018,58.52,3.1599999999999997
12/03/2018,56.23,3.1599999999999997
12/04/2018,56.55,3.1599999999999997
12/04/2018,54.48,3.1599999999999997
12/06/2018,53.72,3.1599999999999997
12/06/2018,54.55,3.1599999999999997
12/07/2018,54.12,3.1599999999999997
12/07/2018,54.13,3.1599999999999997
12/10/2018,54.17,3.1599999999999997
12/10/2018,56.2,3.1599999999999997
12/11/2018,56.87,3.1599999999999997
12/11/2018,54.89,3.1599999999999997
12/12/2018,55.91,3.1599999999999997
12/12/2018,55.61,3.1599999999999997
12/13/2018,55.8,3.1599999999999997
12/13/2018,55.23,3.1599999999999997
12/14/2018,54.83,3.1599999999999997
12/14/2018,55.62,3.1599999999999997
12/17/2018,55.55,3.1599999999999997
12/17/2018,54.99,3.1599999999999997
12/18/2018,55.51,3.1599999999999997
12/18/2018,53.87,3.1599999999999997
12/19/2018,53.93,3.1599999999999997
12/19/2018,52.23,3.1599999999999997
12/20/2018,51.63,3.1599999999999997
12/20/2018,50.74,3.1599999999999997
12/21/2018,50.69,3.1599999999999997
12/21/2018,49.28,3.1599999999999997
12/24/2018,48.66,3.1599999999999997
12/24/2018,47.76,3.1599999999999997
12/26/2018,47.8,3.1599999999999997
12/26/2018,50.08,3.1599999999999997
12/27/2018,49.42,3.1599999999999997
12/27/2018,50.9,3.1599999999999997
12/28/2018,51.0,3.1599999999999997
12/28/2018,51.44,3.1599999999999997
12/31/2018,51.72,3.1599999999999997
12/31/2018,52.3,3.1599999999999997
01/02/2019,51.59,3.1599999999999997
01/02/2019,52.67,3.1599999999999997
01/03/2019,52.1,3.1599999999999997
01/03/2019,52.58,3.1599999999999997
01/04/2019,53.53,3.1599999999999997
01/04/2019,54.34,3.1599999999999997
01/07/2019,54.71,3.1599999999999997
01/07/2019,55.52,3.1599999999999997
01/08/2019,56.27,3.1599999999999997
01/08/2019,56.61,3.1599999999999997
01/09/2019,56.65,3.1599999999999997
01/09/2019,56.56,3.1599999999999997
01/10/2019,56.26,3.1599999999999997
01/10/2019,57.23,3.1599999999999997
01/11/2019,57.3,3.1599999999999997
01/11/2019,58.25,3.1599999999999997
01/14/2019,57.93,3.1599999999999997
01/14/2019,58.47,3.1599999999999997
01/15/2019,58.45,3.1599999999999997
01/15/2019,58.26,3.1599999999999997
01/16/2019,58.36,3.1599999999999997
01/16/2019,58.54,3.1599999999999997
01/17/2019,57.96,3.1599999999999997
01/17/2019,56.74,3.1599999999999997
01/18/2019,57.34,3.1599999999999997
01/18/2019,56.47,3.1599999999999997
01/22/2019,56.4,3.1599999999999997
01/22/2019,56.42,3.1599999999999997
01/23/2019,56.59,3.1599999999999997
01/23/2019,55.9,3.1599999999999997
01/24/2019,55.94,3.1599999999999997
01/24/2019,56.65,3.1599999999999997
01/25/2019,57.28,3.1599999999999997
01/25/2019,57.16,3.1599999999999997
01/28/2019,56.87,3.1599999999999997
01/28/2019,57.67,3.1599999999999997
01/29/2019,57.7,3.1599999999999997
01/29/2019,57.5,3.1599999999999997
01/30/2019,58.01,3.1599999999999997
01/30/2019,57.07,3.1599999999999997
01/31/2019,57.21,3.1599999999999997
01/31/2019,57.9,3.1599999999999997
02/01/2019,57.95,3.1599999999999997
02/01/2019,58.79,3.1599999999999997
02/04/2019,58.7,3.1599999999999997
02/04/2019,59.41,3.1599999999999997
02/05/2019,59.62,3.1599999999999997
02/05/2019,59.32,3.1599999999999997
02/06/2019,59.32,3.1599999999999997
02/06/2019,57.88,3.1599999999999997
02/07/2019,57.41,3.1599999999999997
02/07/2019,58.48,3.1599999999999997
02/08/2019,58.05,3.1599999999999997
02/08/2019,59.42,3.1599999999999997
02/11/2019,59.42,3.1599999999999997
02/11/2019,59.46,3.1599999999999997
02/12/2019,59.67,3.1599999999999997
02/12/2019,59.48,3.1599999999999997
02/13/2019,59.65,3.1599999999999997
02/13/2019,60.04,3.1599999999999997
02/14/2019,52.72,3.1999999999999997
02/14/2019,52.25,3.1999999999999997
02/15/2019,52.47,3.1999999999999997
02/15/2019,52.13,3.1999999999999997
02/19/2019,52.02,3.1999999999999997
02/19/2019,53.07,3.1999999999999997
02/20/2019,53.33,3.1999999999999997
02/20/2019,53.43,3.1999999999999997
02/21/2019,53.81,3.1999999999999997
02/21/2019,53.7,3.1999999999999997
02/22/2019,53.79,3.1999999999999997
02/22/2019,54.4,3.1999999999999997
02/25/2019,54.66,3.1999999999999997
02/25/2019,54.41,3.1999999999999997
02/26/2019,54.34,3.1999999999999997
02/26/2019,53.81,3.1999999999999997
02/27/2019,53.93,3.1999999999999997
02/27/2019,54.24,3.1999999999999997
02/28/2019,54.24,3.1999999999999997
02/28/2019,53.05,3.1999999999999997
03/01/2019,53.41,3.1999999999999997
03/01/2019,53.21,3.1999999999999997
03/04/2019,53.25,3.1999999999999997
03/04/2019,51.08,3.1999999999999997
03/05/2019,50.97,3.1999999999999997
03/05/2019,50.92,3.1999999999999997
03/06/2019,51.19,3.1999999999999997
03/06/2019,49.65,3.1999999999999997
03/07/2019,49.52,3.1999999999999997
03/07/2019,48.88,3.1999999999999997
03/08/2019,48.49,3.1999999999999997
03/08/2019,47.85,3.1999999999999997
03/11/2019,48.0,3.1999999999999997
03/11/2019,47.62,3.1999999999999997
03/12/2019,47.59,3.1999999999999997
03/12/2019,46.88,3.1999999999999997
03/13/2019,47.43,3.1999999999999997
03/13/2019,48.49,3.1999999999999997
03/14/2019,48.5,3.1999999999999997
03/14/2019,48.97,3.1999999999999997
03/15/2019,49.28,3.1999999999999997
03/15/2019,48.76,3.1999999999999997
03/18/2019,48.75,3.1999999999999997
03/18/2019,48.16,3.1999999999999997
03/19/2019,48.34,3.1999999999999997
03/19/2019,47.6,3.1999999999999997
03/20/2019,47.49,3.1999999999999997
03/20/2019,46.06,3.1999999999999997
03/21/2019,45.94,3.1999999999999997
03/21/2019,46.46,3.1999999999999997
03/22/2019,46.15,3.1999999999999997
03/22/2019,45.29,3.1999999999999997
03/25/2019,45.12,3.1999999999999997
03/25/2019,44.52,3.1999999999999997
03/26/2019,44.53,3.1999999999999997
03/26/2019,46.11,3.1999999999999997
03/27/2019,46.11,3.1999999999999997
03/27/2019,46.61,3.1999999999999997
03/28/2019,46.79,3.1999999999999997
03/28/2019,46.38,3.1999999999999997
03/29/2019,46.58,3.1999999999999997
03/29/2019,47.0,3.1999999999999997
04/01/2019,47.4,3.1999999999999997
04/01/2019,47.24,3.1999999999999997
04/02/2019,47.14,3.1999999999999997
04/02/2019,47.62,3.1999999999999997
04/03/2019,48.0,3.1999999999999997
04/03/2019,47.66,3.1999999999999997
04/04/2019,47.76,3.1999999999999997
04/04/2019,47.68,3.1999999999999997
04/05/2019,47.81,3.1999999999999997
04/05/2019,47.85,3.1999999999999997
04/08/2019,47.85,3.1999999999999997
04/08/2019,47.79,3.1999999999999997
04/09/2019,47.61,3.1999999999999997
04/09/2019,47.91,3.1999999999999997
04/10/2019,47.95,3.1999999999999997
04/10/2019,47.85,3.1999999999999997
04/11/2019,47.97,3.1999999999999997
04/11/2019,48.02,3.1999999999999997
04/12/2019,48.3,3.1999999999999997
04/12/2019,48.22,3.1999999999999997
04/15/2019,48.36,3.1999999999999997
04/15/2019,48.25,3.1999999999999997
04/16/2019,48.2,3.1999999999999997
04/16/2019,48.3,3.1999999999999997
04/17/2019,48.55,3.1999999999999997
04/17/2019,48.01,3.1999999999999997
04/18/2019,47.85,3.1999999999999997
04/18/2019,48.24,3.1999999999999997
04/22/2019,47.87,3.1999999999999997
04/22/2019,49.12,3.1999999999999997
04/23/2019,49.14,3.1999999999999997
04/23/2019,49.87,3.1999999999999997
04/24/2019,50.58,3.1999999999999997
04/24/2019,49.07,3.1999999999999997
04/25/2019,49.05,3.1999999999999997
04/25/2019,49.35,3.1999999999999997
04/26/2019,49.66,3.1999999999999997
04/26/2019,49.31,3.1999999999999997
04/29/2019,49.27,3.1999999999999997
04/29/2019,50.6,3.1999999999999997
04/30/2019,50.56,3.1999999999999997
04/30/2019,50.56,3.1999999999999997
05/01/2019,50.89,3.1999999999999997
05/01/2019,51.3,3.1999999999999997
05/02/2019,51.45,3.1999999999999997
05/02/2019,51.65,3.1999999999999997
05/03/2019,51.64,3.1999999999999997
05/03/2019,52.27,3.1999999999999997
05/06/2019,51.51,3.1999999999999997
05/06/2019,52.46,3.1999999999999997
05/07/2019,52.03,3.1999999999999997
05/07/2019,51.72,3.1999999999999997
05/08/2019,51.72,3.1999999999999997
05/08/2019,52.0,3.1999999999999997
05/09/2019,51.9,3.1999999999999997
05/09/2019,52.51,3.1999999999999997
05/10/2019,52.3,3.1999999999999997
05/10/2019,52.26,3.1999999999999997
05/13/2019,51.65,3.1999999999999997
05/13/2019,50.93,3.1999999999999997
05/14/2019,51.29,3.1999999999999997
05/14/2019,51.07,3.1999999999999997
05/15/2019,51.06,3.1999999999999997
05/15/2019,51.47,3.1999999999999997
05/16/2019,51.72,3.1999999999999997
05/16/2019,51.28,3.1999999999999997
05/17/2019,50.87,3.1999999999999997
05/17/2019,50.28,3.1999999999999997
05/20/2019,50.0,3.1999999999999997
05/20/2019,49.85,3.1999999999999997
05/21/2019,50.14,3.1999999999999997
05/21/2019,50.0,3.1999999999999997
05/22/2019,49.89,3.1999999999999997
05/22/2019,49.2,3.1999999999999997
05/23/2019,48.59,3.1999999999999997
05/23/2019,48.66,3.1999999999999997
05/24/2019,48.87,3.1999999999999997
05/24/2019,48.8,3.1999999999999997
05/28/2019,48.95,3.1999999999999997
05/28/2019,49.58,3.1999999999999997
05/29/2019,49.13,3.2399999999999998
05/29/2019,48.55,3.2399999999999998
05/30/2019,48.53,3.2399999999999998
05/30/2019,48.66,3.2399999999999998
05/31/2019,48.28,3.2399999999999998
05/31/2019,47.76,3.2399999999999998
06/03/2019,47.66,3.2399999999999998
06/03/2019,47.3,3.2399999999999998
06/04/2019,47.71,3.2399999999999998
06/04/2019,49.52,3.2399999999999998
06/05/2019,49.64,3.2399999999999998
06/05/2019,49.59,3.2399999999999998
06/06/2019,49.83,3.2399999999999998
06/06/2019,50.01,3.2399999999999998
06/07/2019,50.15,3.2399999999999998
06/07/2019,50.15,3.2399999999999998
06/10/2019,50.3,3.2399999999999998
06/10/2019,50.95,3.2399999999999998
06/11/2019,51.16,3.2399999999999998
06/11/2019,49.45,3.2399999999999998
06/12/2019,49.63,3.2399999999999998
06/12/2019,49.85,3.2399999999999998
06/13/2019,49.79,3.2399999999999998
06/13/2019,49.22,3.2399999999999998
06/14/2019,49.27,3.2399999999999998
06/14/2019,49.84,3.2399999999999998
06/17/2019,50.03,3.2399999999999998
06/17/2019,50.31,3.2399999999999998
06/18/2019,50.59,3.2399999999999998
06/18/2019,49.96,3.2399999999999998
06/19/2019,51.18,3.2399999999999998
06/19/2019,50.96,3.2399999999999998
06/20/2019,50.96,3.2399999999999998
06/20/2019,49.21,3.2399999999999998
06/21/2019,48.85,3.2399999999999998
06/21/2019,48.94,3.2399999999999998
06/24/2019,49.04,3.2399999999999998
06/24/2019,48.08,3.2399999999999998
06/25/2019,47.96,3.2399999999999998
06/25/2019,47.38,3.2399999999999998
06/26/2019,47.54,3.2399999999999998
06/26/2019,46.99,3.2399999999999998
06/27/2019,47.22,3.2399999999999998
06/27/2019,47.57,3.2399999999999998
06/28/2019,47.87,3.2399999999999998
06/28/2019,48.07,3.2399999999999998
07/01/2019,49.26,3.2399999999999998
07/01/2019,50.29,3.2399999999999998
07/02/2019,50.3,3.2399999999999998
07/02/2019,50.99,3.2399999999999998
07/03/2019,51.18,3.2399999999999998
07/03/2019,51.71,3.2399999999999998
07/05/2019,51.52,3.2399999999999998
07/05/2019,51.46,3.2399999999999998
07/08/2019,51.28,3.2399999999999998
07/08/2019,50.6,3.2399999999999998
07/09/2019,51.32,3.2399999999999998
07/09/2019,51.24,3.2399999999999998
07/10/2019,51.49,3.2399999999999998
07/10/2019,51.62,3.2399999999999998
07/11/2019,51.63,3.2399999999999998
07/11/2019,52.41,3.2399999999999998
07/12/2019,52.46,3.2399999999999998
07/12/2019,52.32,3.2399999999999998
07/15/2019,52.42,3.2399999999999998
07/15/2019,52.69,3.2399999999999998
07/16/2019,52.74,3.2399999999999998
07/16/2019,52.05,3.2399999999999998
07/17/2019,52.51,3.2399999999999998
07/17/2019,51.91,3.2399999999999998
07/18/2019,51.84,3.2399999999999998
07/18/2019,51.65,3.2399999999999998
07/19/2019,51.63,3.2399999999999998
07/19/2019,50.56,3.2399999999999998
07/22/2019,50.68,3.2399999999999998
07/22/2019,51.16,3.2399999999999998
07/23/2019,51.44,3.2399999999999998
07/23/2019,51.4,3.2399999999999998
07/24/2019,51.84,3.2399999999999998
07/24/2019,48.16,3.2399999999999998
07/25/2019,48.18,3.2399999999999998
07/25/2019,49.16,3.2399999999999998
07/26/2019,49.13,3.2399999999999998
07/26/2019,50.41,3.2399999999999998
07/29/2019,50.41,3.2399999999999998
07/29/2019,50.96,3.2399999999999998
07/30/2019,50.58,3.2399999999999998
07/30/2019,51.18,3.2399999999999998
07/31/2019,51.09,3.2399999999999998
07/31/2019,51.12,3.2399999999999998
08/01/2019,51.24,3.2399999999999998
08/01/2019,51.35,3.2399999999999998
08/02/2019,51.1,3.2399999999999998
08/02/2019,50.69,3.2399999999999998
08/05/2019,49.83,3.2399999999999998
08/05/2019,49.66,3.2399999999999998
08/06/2019,50.0,3.2399999999999998
08/06/2019,49.72,3.2399999999999998
08/07/2019,49.42,3.2399999999999998
08/07/2019,50.9,3.2399999999999998
08/08/2019,51.23,3.2399999999999998
08/08/2019,51.92,3.2399999999999998
08/09/2019,51.97,3.2399999999999998
08/09/2019,52.42,3.2399999999999998
08/12/2019,52.16,3.2399999999999998
08/12/2019,51.45,3.2399999999999998
08/13/2019,51.43,3.2399999999999998
08/13/2019,52.39,3.2399999999999998
08/14/2019,51.97,3.2399999999999998
08/14/2019,51.93,3.2399999999999998
08/15/2019,51.97,3.2399999999999998
08/15/2019,53.65,3.2399999999999998
08/16/2019,54.04,3.2399999999999998
08/16/2019,54.35,3.2399999999999998
08/19/2019,55.08,3.2399999999999998
08/19/2019,55.35,3.2399999999999998
08/20/2019,55.39,3.2399999999999998
08/20/2019,55.44,3.2399999999999998
08/21/2019,55.93,3.2399999999999998
08/21/2019,55.66,3.2399999999999998
08/22/2019,55.85,3.2399999999999998
08/22/2019,56.47,3.2399999999999998
08/23/2019,56.38,3.2399999999999998
08/23/2019,56.0,3.2399999999999998
08/26/2019,56.2,3.2399999999999998
08/26/2019,56.83,3.2399999999999998
08/27/2019,57.07,3.2399999999999998
08/27/2019,55.48,3.2399999999999998
08/28/2019,55.25,3.2399999999999998
08/28/2019,55.67,3.2399999999999998
08/29/2019,56.21,3.2399999999999998
08/29/2019,56.15,3.2399999999999998
08/30/2019,56.8,3.2399999999999998
08/30/2019,57.25,3.2399999999999998
09/03/2019,56.83,3.2399999999999998
09/03/2019,56.72,3.2399999999999998
09/04/2019,57.19,3.28
09/04/2019,55.9,3.28
09/05/2019,56.21,3.28
09/05/2019,56.89,3.28
09/06/2019,56.91,3.28
09/06/2019,56.95,3.28
09/09/2019,57.14,3.28
09/09/2019,55.85,3.28
09/10/2019,55.72,3.28
09/10/2019,56.4,3.28
09/11/2019,56.59,3.28
09/11/2019,56.51,3.28
09/12/2019,56.66,3.28
09/12/2019,56.23,3.28
09/13/2019,56.41,3.28
09/13/2019,54.53,3.28
09/16/2019,54.06,3.28
09/16/2019,53.73,3.28
09/17/2019,53.51,3.28
09/17/2019,53.57,3.28
09/18/2019,53.65,3.28
09/18/2019,53.11,3.28
09/19/2019,53.16,3.28
09/19/2019,52.13,3.28
09/20/2019,52.22,3.28
09/20/2019,51.27,3.28
09/23/2019,51.03,3.28
09/23/2019,51.03,3.28
09/24/2019,51.37,3.28
09/24/2019,50.51,3.28
09/25/2019,50.42,3.28
09/25/2019,50.64,3.28
09/26/2019,50.39,3.28
09/26/2019,49.6,3.28
09/27/2019,49.73,3.28
09/27/2019,48.48,3.28
09/30/2019,48.66,3.28
09/30/2019,49.84,3.28
10/01/2019,49.98,3.28
10/01/2019,50.56,3.28
10/02/2019,50.45,3.28
10/02/2019,49.41,3.28
10/03/2019,49.07,3.28
10/03/2019,47.87,3.28
10/04/2019,47.94,3.28
10/04/2019,48.43,3.28
10/07/2019,48.2,3.28
10/07/2019,48.02,3.28
10/08/2019,47.8,3.28
10/08/2019,48.5,3.28
10/09/2019,48.5,3.28
10/09/2019,48.54,3.28
10/10/2019,48.38,3.28
10/10/2019,49.41,3.28
10/11/2019,49.69,3.28
10/11/2019,49.38,3.28
10/14/2019,49.08,3.28
10/14/2019,48.78,3.28
10/15/2019,48.9,3.28
10/15/2019,49.64,3.28
10/16/2019,49.61,3.28
10/16/2019,49.88,3.28
10/17/2019,50.33,3.28
10/17/2019,50.08,3.28
10/18/2019,49.92,3.28
10/18/2019,50.42,3.28
10/21/2019,50.48,3.28
10/21/2019,50.93,3.28
10/22/2019,50.84,3.28
10/22/2019,50.27,3.28
10/23/2019,46.99,3.28
10/23/2019,44.04,3.28
10/24/2019,44.18,3.28
10/24/2019,43.32,3.28
10/25/2019,43.59,3.28
10/25/2019,42.35,3.28
10/28/2019,42.33,3.28
10/28/2019,42.69,3.28
10/29/2019,42.4,3.28
10/29/2019,42.49,3.28
10/30/2019,42.49,3.28
10/30/2019,41.89,3.28
10/31/2019,41.93,3.28
10/31/2019,41.4,3.28
11/01/2019,40.98,3.28
11/01/2019,40.76,3.28
11/04/2019,41.02,3.28
11/04/2019,41.65,3.28
11/05/2019,41.77,3.28
11/05/2019,42.44,3.28
11/06/2019,42.51,3.28
11/06/2019,43.07,3.28
11/07/2019,43.29,3.28
11/07/2019,42.97,3.28
11/08/2019,43.17,3.28
11/08/2019,42.95,3.28
11/11/2019,42.78,3.28
11/11/2019,43.97,3.28
11/12/2019,44.48,3.28
11/12/2019,45.0,3.28
11/13/2019,44.99,3.28
11/13/2019,45.06,3.28
11/14/2019,45.0,3.28
11/14/2019,44.06,3.28
11/15/2019,44.28,3.28
11/15/2019,43.77,3.28
11/18/2019,44.13,3.28
11/18/2019,45.19,3.28
11/19/2019,45.23,3.28
11/19/2019,45.1,3.28
11/20/2019,45.73,3.28
11/20/2019,45.23,3.28
11/21/2019,45.18,3.28
11/21/2019,44.49,3.28
11/22/2019,44.56,3.28
11/22/2019,44.72,3.28
11/25/2019,44.8,3.28
11/25/2019,44.11,3.28
11/26/2019,44.07,3.28
11/26/2019,43.56,3.28
11/27/2019,43.78,3.29
11/27/2019,43.76,3.29
11/29/2019,43.68,3.29
11/29/2019,43.48,3.29
12/02/2019,43.41,3.29
12/02/2019,42.69,3.29
12/03/2019,42.25,3.29
12/03/2019,42.75,3.29
12/04/2019,42.67,3.29
12/04/2019,43.15,3.29
12/05/2019,43.18,3.29
12/05/2019,43.82,3.29
12/06/2019,43.8,3.29
12/06/2019,44.12,3.29
12/09/2019,43.99,3.29
12/09/2019,44.09,3.29
12/10/2019,44.17,3.29
12/10/2019,44.6,3.29
12/11/2019,44.63,3.29
12/11/2019,45.14,3.29
12/12/2019,45.14,3.29
12/12/2019,45.76,3.29
12/13/2019,45.65,3.29
12/13/2019,45.36,3.29
12/16/2019,45.59,3.29
12/16/2019,46.05,3.29
12/17/2019,46.03,3.29
12/17/2019,45.99,3.29
12/18/2019,46.15,3.29
12/18/2019,45.99,3.29
12/19/2019,45.87,3.29
12/19/2019,45.86,3.29
12/20/2019,45.93,3.29
12/20/2019,46.29,3.29
12/23/2019,46.6,3.29
12/23/2019,45.89,3.29
12/24/2019,45.8,3.29
12/24/2019,46.26,3.29
12/26/2019,46.41,3.29
12/26/2019,45.59,3.29
12/27/2019,45.74,3.29
12/27/2019,45.67,3.29
12/30/2019,45.69,3.29
12/30/2019,45.38,3.29
12/31/2019,45.33,3.29
12/31/2019,45.11,3.29
01/02/2020,44.37,3.29
01/02/2020,45.06,3.29
01/03/2020,44.71,3.29
01/03/2020,45.26,3.29
