GPRE,"Green Plains, Inc.",
Date,Price,Annualized Dividend
11/23/2009,10.36,0.0
11/23/2009,10.15,0.0
11/24/2009,10.36,0.0
11/24/2009,11.49,0.0
11/25/2009,11.45,0.0
11/25/2009,10.93,0.0
11/27/2009,10.73,0.0
11/27/2009,10.32,0.0
11/30/2009,10.97,0.0
11/30/2009,10.03,0.0
12/01/2009,10.55,0.0
12/01/2009,11.26,0.0
12/02/2009,11.23,0.0
12/02/2009,11.26,0.0
12/03/2009,11.32,0.0
12/03/2009,11.32,0.0
12/04/2009,11.74,0.0
12/04/2009,11.9,0.0
12/07/2009,11.92,0.0
12/07/2009,11.94,0.0
12/08/2009,11.77,0.0
12/08/2009,10.95,0.0
12/09/2009,10.9,0.0
12/09/2009,11.32,0.0
12/10/2009,11.39,0.0
12/10/2009,11.0,0.0
12/11/2009,11.0,0.0
12/11/2009,10.98,0.0
12/14/2009,10.97,0.0
12/14/2009,11.19,0.0
12/15/2009,11.38,0.0
12/15/2009,11.04,0.0
12/16/2009,11.06,0.0
12/16/2009,10.93,0.0
12/17/2009,10.88,0.0
12/17/2009,10.68,0.0
12/18/2009,10.68,0.0
12/18/2009,10.97,0.0
12/21/2009,11.06,0.0
12/21/2009,11.13,0.0
12/22/2009,10.86,0.0
12/22/2009,10.78,0.0
12/23/2009,10.75,0.0
12/23/2009,10.95,0.0
12/24/2009,11.02,0.0
12/24/2009,11.32,0.0
12/28/2009,11.43,0.0
12/28/2009,12.93,0.0
12/29/2009,13.06,0.0
12/29/2009,13.39,0.0
12/30/2009,13.39,0.0
12/30/2009,12.76,0.0
12/31/2009,12.79,0.0
12/31/2009,12.84,0.0
01/04/2010,13.03,0.0
01/04/2010,13.75,0.0
01/05/2010,13.77,0.0
01/05/2010,13.32,0.0
01/06/2010,13.34,0.0
01/06/2010,13.08,0.0
01/07/2010,13.14,0.0
01/07/2010,12.81,0.0
01/08/2010,12.73,0.0
01/08/2010,13.69,0.0
01/11/2010,13.76,0.0
01/11/2010,13.72,0.0
01/12/2010,13.6,0.0
01/12/2010,13.5,0.0
01/13/2010,13.58,0.0
01/13/2010,13.53,0.0
01/14/2010,13.69,0.0
01/14/2010,13.5,0.0
01/15/2010,13.56,0.0
01/15/2010,13.11,0.0
01/19/2010,13.06,0.0
01/19/2010,13.21,0.0
01/20/2010,12.99,0.0
01/20/2010,12.54,0.0
01/21/2010,12.46,0.0
01/21/2010,11.61,0.0
01/22/2010,11.63,0.0
01/22/2010,11.06,0.0
01/25/2010,10.81,0.0
01/25/2010,11.25,0.0
01/26/2010,11.3,0.0
01/26/2010,11.27,0.0
01/27/2010,11.21,0.0
01/27/2010,11.34,0.0
01/28/2010,11.36,0.0
01/28/2010,11.23,0.0
01/29/2010,11.24,0.0
01/29/2010,11.28,0.0
02/01/2010,11.32,0.0
02/01/2010,11.36,0.0
02/02/2010,11.36,0.0
02/02/2010,11.51,0.0
02/03/2010,11.5,0.0
02/03/2010,11.4,0.0
02/04/2010,11.39,0.0
02/04/2010,10.63,0.0
02/05/2010,10.73,0.0
02/05/2010,10.22,0.0
02/08/2010,10.24,0.0
02/08/2010,10.18,0.0
02/09/2010,10.32,0.0
02/09/2010,10.65,0.0
02/10/2010,10.79,0.0
02/10/2010,10.63,0.0
02/11/2010,10.62,0.0
02/11/2010,11.06,0.0
02/12/2010,10.92,0.0
02/12/2010,11.19,0.0
02/16/2010,9.7,0.0
02/16/2010,12.0,0.0
02/17/2010,12.05,0.0
02/17/2010,12.25,0.0
02/18/2010,12.2,0.0
02/18/2010,12.45,0.0
02/19/2010,12.45,0.0
02/19/2010,12.21,0.0
02/22/2010,13.26,0.0
02/22/2010,14.68,0.0
02/23/2010,14.87,0.0
02/23/2010,14.8,0.0
02/24/2010,15.03,0.0
02/24/2010,14.64,0.0
02/25/2010,13.53,0.0
02/25/2010,13.59,0.0
02/26/2010,13.72,0.0
02/26/2010,14.65,0.0
03/01/2010,14.76,0.0
03/01/2010,14.46,0.0
03/02/2010,14.85,0.0
03/02/2010,14.34,0.0
03/03/2010,14.17,0.0
03/03/2010,13.76,0.0
03/04/2010,13.72,0.0
03/04/2010,12.81,0.0
03/05/2010,12.01,0.0
03/05/2010,12.38,0.0
03/08/2010,12.61,0.0
03/08/2010,12.51,0.0
03/09/2010,12.65,0.0
03/09/2010,12.61,0.0
03/10/2010,12.61,0.0
03/10/2010,12.4,0.0
03/11/2010,12.32,0.0
03/11/2010,12.27,0.0
03/12/2010,12.27,0.0
03/12/2010,12.38,0.0
03/15/2010,12.64,0.0
03/15/2010,11.9,0.0
03/16/2010,11.9,0.0
03/16/2010,11.71,0.0
03/17/2010,11.82,0.0
03/17/2010,12.03,0.0
03/18/2010,12.19,0.0
03/18/2010,12.03,0.0
03/19/2010,11.68,0.0
03/19/2010,11.68,0.0
03/22/2010,11.54,0.0
03/22/2010,12.04,0.0
03/23/2010,12.12,0.0
03/23/2010,12.08,0.0
03/24/2010,12.18,0.0
03/24/2010,12.39,0.0
03/25/2010,12.46,0.0
03/25/2010,12.08,0.0
03/26/2010,12.21,0.0
03/26/2010,12.4,0.0
03/29/2010,12.44,0.0
03/29/2010,12.49,0.0
03/30/2010,12.52,0.0
03/30/2010,12.53,0.0
03/31/2010,12.53,0.0
03/31/2010,12.33,0.0
04/01/2010,12.49,0.0
04/01/2010,13.31,0.0
04/05/2010,13.4,0.0
04/05/2010,13.86,0.0
04/06/2010,13.68,0.0
04/06/2010,13.72,0.0
04/07/2010,13.66,0.0
04/07/2010,13.47,0.0
04/08/2010,13.47,0.0
04/08/2010,13.41,0.0
04/09/2010,13.47,0.0
04/09/2010,13.34,0.0
04/12/2010,13.39,0.0
04/12/2010,13.23,0.0
04/13/2010,13.17,0.0
04/13/2010,13.17,0.0
04/14/2010,13.16,0.0
04/14/2010,12.94,0.0
04/15/2010,12.95,0.0
04/15/2010,13.06,0.0
04/16/2010,12.95,0.0
04/16/2010,12.7,0.0
04/19/2010,12.55,0.0
04/19/2010,12.69,0.0
04/20/2010,12.74,0.0
04/20/2010,12.47,0.0
04/21/2010,12.57,0.0
04/21/2010,12.64,0.0
04/22/2010,12.51,0.0
04/22/2010,12.76,0.0
04/23/2010,12.72,0.0
04/23/2010,12.75,0.0
04/26/2010,12.83,0.0
04/26/2010,12.93,0.0
04/27/2010,12.88,0.0
04/27/2010,12.57,0.0
04/28/2010,12.62,0.0
04/28/2010,12.78,0.0
04/29/2010,13.11,0.0
04/29/2010,12.34,0.0
04/30/2010,12.52,0.0
04/30/2010,11.82,0.0
05/03/2010,12.05,0.0
05/03/2010,12.67,0.0
05/04/2010,12.49,0.0
05/04/2010,11.98,0.0
05/05/2010,11.75,0.0
05/05/2010,11.7,0.0
05/06/2010,11.66,0.0
05/06/2010,11.01,0.0
05/07/2010,11.01,0.0
05/07/2010,10.61,0.0
05/10/2010,11.11,0.0
05/10/2010,11.54,0.0
05/11/2010,11.34,0.0
05/11/2010,11.24,0.0
05/12/2010,11.25,0.0
05/12/2010,11.62,0.0
05/13/2010,11.57,0.0
05/13/2010,11.55,0.0
05/14/2010,11.43,0.0
05/14/2010,11.16,0.0
05/17/2010,11.14,0.0
05/17/2010,10.68,0.0
05/18/2010,10.87,0.0
05/18/2010,9.95,0.0
05/19/2010,9.89,0.0
05/19/2010,9.7,0.0
05/20/2010,9.37,0.0
05/20/2010,9.03,0.0
05/21/2010,8.82,0.0
05/21/2010,9.79,0.0
05/24/2010,9.84,0.0
05/24/2010,9.9,0.0
05/25/2010,9.53,0.0
05/25/2010,9.64,0.0
05/26/2010,9.78,0.0
05/26/2010,9.87,0.0
05/27/2010,10.2,0.0
05/27/2010,10.22,0.0
05/28/2010,10.15,0.0
05/28/2010,9.6,0.0
06/01/2010,9.5,0.0
06/01/2010,9.34,0.0
06/02/2010,9.38,0.0
06/02/2010,9.98,0.0
06/03/2010,10.07,0.0
06/03/2010,10.55,0.0
06/04/2010,10.23,0.0
06/04/2010,9.66,0.0
06/07/2010,9.69,0.0
06/07/2010,9.24,0.0
06/08/2010,9.34,0.0
06/08/2010,9.16,0.0
06/09/2010,9.32,0.0
06/09/2010,9.03,0.0
06/10/2010,9.42,0.0
06/10/2010,10.33,0.0
06/11/2010,10.2,0.0
06/11/2010,10.63,0.0
06/14/2010,10.75,0.0
06/14/2010,10.68,0.0
06/15/2010,10.89,0.0
06/15/2010,11.3,0.0
06/16/2010,11.18,0.0
06/16/2010,11.31,0.0
06/17/2010,11.44,0.0
06/17/2010,10.82,0.0
06/18/2010,10.91,0.0
06/18/2010,11.04,0.0
06/21/2010,11.32,0.0
06/21/2010,10.54,0.0
06/22/2010,10.62,0.0
06/22/2010,10.18,0.0
06/23/2010,10.15,0.0
06/23/2010,9.9,0.0
06/24/2010,9.75,0.0
06/24/2010,9.8,0.0
06/25/2010,9.86,0.0
06/25/2010,10.19,0.0
06/28/2010,10.15,0.0
06/28/2010,9.67,0.0
06/29/2010,9.48,0.0
06/29/2010,9.23,0.0
06/30/2010,9.19,0.0
06/30/2010,8.83,0.0
07/01/2010,8.91,0.0
07/01/2010,8.78,0.0
07/02/2010,8.91,0.0
07/02/2010,8.55,0.0
07/06/2010,8.71,0.0
07/06/2010,8.64,0.0
07/07/2010,8.65,0.0
07/07/2010,9.1,0.0
07/08/2010,9.21,0.0
07/08/2010,9.45,0.0
07/09/2010,9.48,0.0
07/09/2010,9.23,0.0
07/12/2010,9.23,0.0
07/12/2010,8.93,0.0
07/13/2010,9.16,0.0
07/13/2010,8.98,0.0
07/14/2010,9.03,0.0
07/14/2010,8.81,0.0
07/15/2010,8.86,0.0
07/15/2010,8.61,0.0
07/16/2010,8.55,0.0
07/16/2010,8.3,0.0
07/19/2010,8.41,0.0
07/19/2010,7.85,0.0
07/20/2010,7.72,0.0
07/20/2010,7.96,0.0
07/21/2010,8.01,0.0
07/21/2010,8.15,0.0
07/22/2010,8.3,0.0
07/22/2010,8.51,0.0
07/23/2010,8.51,0.0
07/23/2010,8.83,0.0
07/26/2010,9.02,0.0
07/26/2010,9.22,0.0
07/27/2010,9.35,0.0
07/27/2010,8.87,0.0
07/28/2010,8.86,0.0
07/28/2010,8.64,0.0
07/29/2010,8.68,0.0
07/29/2010,8.18,0.0
07/30/2010,7.99,0.0
07/30/2010,8.0,0.0
08/02/2010,8.18,0.0
08/02/2010,7.85,0.0
08/03/2010,7.8,0.0
08/03/2010,7.69,0.0
08/04/2010,7.8,0.0
08/04/2010,8.13,0.0
08/05/2010,8.07,0.0
08/05/2010,8.01,0.0
08/06/2010,7.86,0.0
08/06/2010,8.03,0.0
08/09/2010,8.08,0.0
08/09/2010,8.09,0.0
08/10/2010,7.92,0.0
08/10/2010,7.99,0.0
08/11/2010,7.77,0.0
08/11/2010,7.58,0.0
08/12/2010,7.43,0.0
08/12/2010,7.26,0.0
08/13/2010,7.26,0.0
08/13/2010,7.13,0.0
08/16/2010,7.12,0.0
08/16/2010,7.4,0.0
08/17/2010,7.56,0.0
08/17/2010,7.89,0.0
08/18/2010,7.91,0.0
08/18/2010,7.72,0.0
08/19/2010,7.69,0.0
08/19/2010,7.39,0.0
08/20/2010,7.32,0.0
08/20/2010,7.41,0.0
08/23/2010,7.51,0.0
08/23/2010,7.85,0.0
08/24/2010,7.74,0.0
08/24/2010,7.56,0.0
08/25/2010,7.52,0.0
08/25/2010,8.05,0.0
08/26/2010,8.08,0.0
08/26/2010,7.94,0.0
08/27/2010,8.12,0.0
08/27/2010,8.27,0.0
08/30/2010,8.19,0.0
08/30/2010,7.91,0.0
08/31/2010,7.75,0.0
08/31/2010,8.03,0.0
09/01/2010,8.19,0.0
09/01/2010,7.96,0.0
09/02/2010,7.96,0.0
09/02/2010,8.1,0.0
09/03/2010,8.24,0.0
09/03/2010,8.11,0.0
09/07/2010,8.1,0.0
09/07/2010,7.81,0.0
09/08/2010,7.86,0.0
09/08/2010,7.89,0.0
09/09/2010,7.99,0.0
09/09/2010,8.2,0.0
09/10/2010,8.24,0.0
09/10/2010,8.64,0.0
09/13/2010,8.83,0.0
09/13/2010,9.0,0.0
09/14/2010,8.93,0.0
09/14/2010,8.91,0.0
09/15/2010,8.9,0.0
09/15/2010,8.92,0.0
09/16/2010,8.92,0.0
09/16/2010,8.78,0.0
09/17/2010,8.91,0.0
09/17/2010,8.97,0.0
09/20/2010,9.01,0.0
09/20/2010,9.24,0.0
09/21/2010,9.29,0.0
09/21/2010,9.29,0.0
09/22/2010,9.28,0.0
09/22/2010,9.13,0.0
09/23/2010,9.36,0.0
09/23/2010,9.46,0.0
09/24/2010,9.63,0.0
09/24/2010,9.5,0.0
09/27/2010,9.52,0.0
09/27/2010,9.4,0.0
09/28/2010,9.72,0.0
09/28/2010,10.11,0.0
09/29/2010,10.0,0.0
09/29/2010,10.21,0.0
09/30/2010,10.22,0.0
09/30/2010,10.51,0.0
10/01/2010,10.57,0.0
10/01/2010,10.5,0.0
10/04/2010,10.42,0.0
10/04/2010,10.35,0.0
10/05/2010,10.45,0.0
10/05/2010,10.81,0.0
10/06/2010,10.74,0.0
10/06/2010,10.57,0.0
10/07/2010,10.62,0.0
10/07/2010,10.41,0.0
10/08/2010,10.38,0.0
10/08/2010,9.88,0.0
10/11/2010,9.83,0.0
10/11/2010,9.82,0.0
10/12/2010,9.77,0.0
10/12/2010,9.75,0.0
10/13/2010,9.91,0.0
10/13/2010,10.29,0.0
10/14/2010,10.32,0.0
10/14/2010,10.51,0.0
10/15/2010,10.65,0.0
10/15/2010,10.31,0.0
10/18/2010,10.32,0.0
10/18/2010,10.3,0.0
10/19/2010,10.11,0.0
10/19/2010,9.99,0.0
10/20/2010,10.02,0.0
10/20/2010,10.04,0.0
10/21/2010,10.11,0.0
10/21/2010,10.15,0.0
10/22/2010,10.71,0.0
10/22/2010,10.62,0.0
10/25/2010,10.8,0.0
10/25/2010,11.33,0.0
10/26/2010,11.28,0.0
10/26/2010,11.75,0.0
10/27/2010,11.65,0.0
10/27/2010,11.31,0.0
10/28/2010,11.09,0.0
10/28/2010,9.71,0.0
10/29/2010,9.8,0.0
10/29/2010,9.59,0.0
11/01/2010,9.69,0.0
11/01/2010,9.69,0.0
11/02/2010,9.79,0.0
11/02/2010,9.79,0.0
11/03/2010,9.89,0.0
11/03/2010,9.88,0.0
11/04/2010,10.01,0.0
11/04/2010,10.22,0.0
11/05/2010,10.22,0.0
11/05/2010,10.2,0.0
11/08/2010,10.26,0.0
11/08/2010,10.35,0.0
11/09/2010,10.41,0.0
11/09/2010,10.12,0.0
11/10/2010,10.11,0.0
11/10/2010,9.95,0.0
11/11/2010,9.86,0.0
11/11/2010,9.95,0.0
11/12/2010,9.91,0.0
11/12/2010,9.64,0.0
11/15/2010,9.66,0.0
11/15/2010,9.75,0.0
11/16/2010,9.65,0.0
11/16/2010,9.33,0.0
11/17/2010,9.33,0.0
11/17/2010,9.5,0.0
11/18/2010,9.6,0.0
11/18/2010,9.64,0.0
11/19/2010,9.67,0.0
11/19/2010,9.59,0.0
11/22/2010,9.53,0.0
11/22/2010,9.57,0.0
11/23/2010,9.39,0.0
11/23/2010,9.61,0.0
11/24/2010,9.71,0.0
11/24/2010,9.72,0.0
11/26/2010,9.63,0.0
11/26/2010,9.44,0.0
11/29/2010,9.35,0.0
11/29/2010,9.51,0.0
11/30/2010,9.41,0.0
11/30/2010,9.48,0.0
12/01/2010,9.68,0.0
12/01/2010,9.5,0.0
12/02/2010,9.49,0.0
12/02/2010,9.44,0.0
12/03/2010,9.41,0.0
12/03/2010,9.5,0.0
12/06/2010,9.5,0.0
12/06/2010,9.36,0.0
12/07/2010,9.48,0.0
12/07/2010,9.41,0.0
12/08/2010,9.38,0.0
12/08/2010,9.33,0.0
12/09/2010,9.42,0.0
12/09/2010,9.68,0.0
12/10/2010,9.73,0.0
12/10/2010,9.95,0.0
12/13/2010,10.01,0.0
12/13/2010,9.87,0.0
12/14/2010,9.92,0.0
12/14/2010,9.76,0.0
12/15/2010,9.73,0.0
12/15/2010,9.47,0.0
12/16/2010,9.48,0.0
12/16/2010,9.58,0.0
12/17/2010,9.57,0.0
12/17/2010,9.48,0.0
12/20/2010,9.49,0.0
12/20/2010,9.74,0.0
12/21/2010,9.76,0.0
12/21/2010,9.81,0.0
12/22/2010,9.86,0.0
12/22/2010,10.08,0.0
12/23/2010,10.07,0.0
12/23/2010,10.07,0.0
12/27/2010,10.02,0.0
12/27/2010,10.1,0.0
12/28/2010,10.13,0.0
12/28/2010,10.16,0.0
12/29/2010,10.01,0.0
12/29/2010,9.67,0.0
12/30/2010,9.64,0.0
12/30/2010,9.86,0.0
12/31/2010,9.8,0.0
12/31/2010,9.73,0.0
01/03/2011,9.79,0.0
01/03/2011,9.77,0.0
01/04/2011,9.82,0.0
01/04/2011,9.69,0.0
01/05/2011,9.65,0.0
01/05/2011,9.6,0.0
01/06/2011,9.6,0.0
01/06/2011,9.57,0.0
01/07/2011,9.6,0.0
01/07/2011,9.7,0.0
01/10/2011,9.91,0.0
01/10/2011,9.73,0.0
01/11/2011,9.8,0.0
01/11/2011,10.09,0.0
01/12/2011,10.17,0.0
01/12/2011,10.13,0.0
01/13/2011,10.11,0.0
01/13/2011,10.11,0.0
01/14/2011,10.11,0.0
01/14/2011,10.16,0.0
01/18/2011,10.24,0.0
01/18/2011,10.21,0.0
01/19/2011,10.23,0.0
01/19/2011,9.95,0.0
01/20/2011,9.87,0.0
01/20/2011,9.94,0.0
01/21/2011,10.07,0.0
01/21/2011,9.99,0.0
01/24/2011,9.98,0.0
01/24/2011,9.9,0.0
01/25/2011,9.87,0.0
01/25/2011,9.74,0.0
01/26/2011,9.75,0.0
01/26/2011,9.92,0.0
01/27/2011,9.92,0.0
01/27/2011,9.78,0.0
01/28/2011,9.77,0.0
01/28/2011,9.64,0.0
01/31/2011,9.69,0.0
01/31/2011,9.63,0.0
02/01/2011,9.68,0.0
02/01/2011,10.02,0.0
02/02/2011,9.97,0.0
02/02/2011,10.01,0.0
02/03/2011,10.02,0.0
02/03/2011,10.02,0.0
02/04/2011,9.99,0.0
02/04/2011,10.05,0.0
02/07/2011,10.08,0.0
02/07/2011,10.05,0.0
02/08/2011,10.03,0.0
02/08/2011,10.12,0.0
02/09/2011,10.06,0.0
02/09/2011,10.14,0.0
02/10/2011,10.03,0.0
02/10/2011,10.05,0.0
02/11/2011,10.13,0.0
02/11/2011,10.06,0.0
02/14/2011,10.04,0.0
02/14/2011,9.98,0.0
02/15/2011,9.98,0.0
02/15/2011,9.86,0.0
02/16/2011,9.9,0.0
02/16/2011,9.75,0.0
02/17/2011,9.75,0.0
02/17/2011,9.98,0.0
02/18/2011,10.02,0.0
02/18/2011,9.92,0.0
02/22/2011,9.86,0.0
02/22/2011,9.72,0.0
02/23/2011,9.72,0.0
02/23/2011,9.78,0.0
02/24/2011,9.82,0.0
02/24/2011,9.98,0.0
02/25/2011,10.05,0.0
02/25/2011,10.04,0.0
02/28/2011,10.36,0.0
02/28/2011,10.56,0.0
03/01/2011,10.67,0.0
03/01/2011,10.36,0.0
03/02/2011,10.37,0.0
03/02/2011,10.43,0.0
03/03/2011,11.23,0.0
03/03/2011,10.62,0.0
03/04/2011,10.61,0.0
03/04/2011,10.62,0.0
03/07/2011,10.71,0.0
03/07/2011,10.49,0.0
03/08/2011,10.61,0.0
03/08/2011,10.52,0.0
03/09/2011,10.5,0.0
03/09/2011,10.58,0.0
03/10/2011,10.46,0.0
03/10/2011,10.36,0.0
03/11/2011,10.29,0.0
03/11/2011,10.63,0.0
03/14/2011,10.5,0.0
03/14/2011,10.54,0.0
03/15/2011,10.31,0.0
03/15/2011,10.52,0.0
03/16/2011,10.56,0.0
03/16/2011,10.22,0.0
03/17/2011,10.37,0.0
03/17/2011,10.36,0.0
03/18/2011,10.48,0.0
03/18/2011,10.45,0.0
03/21/2011,10.56,0.0
03/21/2011,10.53,0.0
03/22/2011,10.52,0.0
03/22/2011,10.44,0.0
03/23/2011,10.45,0.0
03/23/2011,10.42,0.0
03/24/2011,10.4,0.0
03/24/2011,10.23,0.0
03/25/2011,10.27,0.0
03/25/2011,10.43,0.0
03/28/2011,10.43,0.0
03/28/2011,10.16,0.0
03/29/2011,10.16,0.0
03/29/2011,10.16,0.0
03/30/2011,10.21,0.0
03/30/2011,10.33,0.0
03/31/2011,10.33,0.0
03/31/2011,10.38,0.0
04/01/2011,10.5,0.0
04/01/2011,10.52,0.0
04/04/2011,10.57,0.0
04/04/2011,10.56,0.0
04/05/2011,10.61,0.0
04/05/2011,10.65,0.0
04/06/2011,10.69,0.0
04/06/2011,10.62,0.0
04/07/2011,10.65,0.0
04/07/2011,10.45,0.0
04/08/2011,10.55,0.0
04/08/2011,10.62,0.0
04/11/2011,10.61,0.0
04/11/2011,10.7,0.0
04/12/2011,10.62,0.0
04/12/2011,10.44,0.0
04/13/2011,10.54,0.0
04/13/2011,10.51,0.0
04/14/2011,10.43,0.0
04/14/2011,10.47,0.0
04/15/2011,10.44,0.0
04/15/2011,10.59,0.0
04/18/2011,10.57,0.0
04/18/2011,10.56,0.0
04/19/2011,10.59,0.0
04/19/2011,10.73,0.0
04/20/2011,10.88,0.0
04/20/2011,10.84,0.0
04/21/2011,10.81,0.0
04/21/2011,10.84,0.0
04/25/2011,10.84,0.0
04/25/2011,10.87,0.0
04/26/2011,10.88,0.0
04/26/2011,10.87,0.0
04/27/2011,10.84,0.0
04/27/2011,10.99,0.0
04/28/2011,11.06,0.0
04/28/2011,10.87,0.0
04/29/2011,10.92,0.0
04/29/2011,10.81,0.0
05/02/2011,10.84,0.0
05/02/2011,10.75,0.0
05/03/2011,10.7,0.0
05/03/2011,10.43,0.0
05/04/2011,10.42,0.0
05/04/2011,10.16,0.0
05/05/2011,10.16,0.0
05/05/2011,9.72,0.0
05/06/2011,9.86,0.0
05/06/2011,9.54,0.0
05/09/2011,9.48,0.0
05/09/2011,9.52,0.0
05/10/2011,9.59,0.0
05/10/2011,9.52,0.0
05/11/2011,9.45,0.0
05/11/2011,9.35,0.0
05/12/2011,9.32,0.0
05/12/2011,9.4,0.0
05/13/2011,9.38,0.0
05/13/2011,9.93,0.0
05/16/2011,9.86,0.0
05/16/2011,9.5,0.0
05/17/2011,9.41,0.0
05/17/2011,9.33,0.0
05/18/2011,9.37,0.0
05/18/2011,9.32,0.0
05/19/2011,9.39,0.0
05/19/2011,9.29,0.0
05/20/2011,9.21,0.0
05/20/2011,9.31,0.0
05/23/2011,9.16,0.0
05/23/2011,9.03,0.0
05/24/2011,9.04,0.0
05/24/2011,8.69,0.0
05/25/2011,8.65,0.0
05/25/2011,8.79,0.0
05/26/2011,8.77,0.0
05/26/2011,8.76,0.0
05/27/2011,8.82,0.0
05/27/2011,8.96,0.0
05/31/2011,9.02,0.0
05/31/2011,8.91,0.0
06/01/2011,8.85,0.0
06/01/2011,8.73,0.0
06/02/2011,8.71,0.0
06/02/2011,8.81,0.0
06/03/2011,8.65,0.0
06/03/2011,9.11,0.0
06/06/2011,9.11,0.0
06/06/2011,9.26,0.0
06/07/2011,9.31,0.0
06/07/2011,9.15,0.0
06/08/2011,9.12,0.0
06/08/2011,8.98,0.0
06/09/2011,9.0,0.0
06/09/2011,9.09,0.0
06/10/2011,9.07,0.0
06/10/2011,8.97,0.0
06/13/2011,9.03,0.0
06/13/2011,9.03,0.0
06/14/2011,9.08,0.0
06/14/2011,9.46,0.0
06/15/2011,9.39,0.0
06/15/2011,9.32,0.0
06/16/2011,9.31,0.0
06/16/2011,9.21,0.0
06/17/2011,9.29,0.0
06/17/2011,8.76,0.0
06/20/2011,8.66,0.0
06/20/2011,8.81,0.0
06/21/2011,8.86,0.0
06/21/2011,8.98,0.0
06/22/2011,8.95,0.0
06/22/2011,8.92,0.0
06/23/2011,8.8,0.0
06/23/2011,8.9,0.0
06/24/2011,8.91,0.0
06/24/2011,8.81,0.0
06/27/2011,8.84,0.0
06/27/2011,8.85,0.0
06/28/2011,8.88,0.0
06/28/2011,9.0,0.0
06/29/2011,9.06,0.0
06/29/2011,8.94,0.0
06/30/2011,8.95,0.0
06/30/2011,9.32,0.0
07/01/2011,9.34,0.0
07/01/2011,9.39,0.0
07/05/2011,9.35,0.0
07/05/2011,9.29,0.0
07/06/2011,9.29,0.0
07/06/2011,9.18,0.0
07/07/2011,9.29,0.0
07/07/2011,9.63,0.0
07/08/2011,9.5,0.0
07/08/2011,9.25,0.0
07/11/2011,9.19,0.0
07/11/2011,9.98,0.0
07/12/2011,9.92,0.0
07/12/2011,9.42,0.0
07/13/2011,9.51,0.0
07/13/2011,9.98,0.0
07/14/2011,9.98,0.0
07/14/2011,9.79,0.0
07/15/2011,9.85,0.0
07/15/2011,10.02,0.0
07/18/2011,9.96,0.0
07/18/2011,9.76,0.0
07/19/2011,9.82,0.0
07/19/2011,9.76,0.0
07/20/2011,9.76,0.0
07/20/2011,9.67,0.0
07/21/2011,9.67,0.0
07/21/2011,9.74,0.0
07/22/2011,9.73,0.0
07/22/2011,9.75,0.0
07/25/2011,9.67,0.0
07/25/2011,9.7,0.0
07/26/2011,9.7,0.0
07/26/2011,9.72,0.0
07/27/2011,9.69,0.0
07/27/2011,9.7,0.0
07/28/2011,10.11,0.0
07/28/2011,9.99,0.0
07/29/2011,9.91,0.0
07/29/2011,9.46,0.0
08/01/2011,9.56,0.0
08/01/2011,9.75,0.0
08/02/2011,9.74,0.0
08/02/2011,9.74,0.0
08/03/2011,9.78,0.0
08/03/2011,10.17,0.0
08/04/2011,10.05,0.0
08/04/2011,9.46,0.0
08/05/2011,9.53,0.0
08/05/2011,9.61,0.0
08/08/2011,9.34,0.0
08/08/2011,8.53,0.0
08/09/2011,8.53,0.0
08/09/2011,9.07,0.0
08/10/2011,8.82,0.0
08/10/2011,8.46,0.0
08/11/2011,8.51,0.0
08/11/2011,8.81,0.0
08/12/2011,8.91,0.0
08/12/2011,8.97,0.0
08/15/2011,9.08,0.0
08/15/2011,9.32,0.0
08/16/2011,9.2,0.0
08/16/2011,9.0,0.0
08/17/2011,9.07,0.0
08/17/2011,9.18,0.0
08/18/2011,9.06,0.0
08/18/2011,8.49,0.0
08/19/2011,8.39,0.0
08/19/2011,8.18,0.0
08/22/2011,8.4,0.0
08/22/2011,8.08,0.0
08/23/2011,8.12,0.0
08/23/2011,8.49,0.0
08/24/2011,8.46,0.0
08/24/2011,8.46,0.0
08/25/2011,8.58,0.0
08/25/2011,8.34,0.0
08/26/2011,8.26,0.0
08/26/2011,8.45,0.0
08/29/2011,8.56,0.0
08/29/2011,8.91,0.0
08/30/2011,8.84,0.0
08/30/2011,9.03,0.0
08/31/2011,9.08,0.0
08/31/2011,9.12,0.0
09/01/2011,9.14,0.0
09/01/2011,8.84,0.0
09/02/2011,8.61,0.0
09/02/2011,8.43,0.0
09/06/2011,8.14,0.0
09/06/2011,8.4,0.0
09/07/2011,8.59,0.0
09/07/2011,8.58,0.0
09/08/2011,8.5,0.0
09/08/2011,8.25,0.0
09/09/2011,8.14,0.0
09/09/2011,7.89,0.0
09/12/2011,7.86,0.0
09/12/2011,8.11,0.0
09/13/2011,8.19,0.0
09/13/2011,8.4,0.0
09/14/2011,8.5,0.0
09/14/2011,8.59,0.0
09/15/2011,8.7,0.0
09/15/2011,8.71,0.0
09/16/2011,8.72,0.0
09/16/2011,8.67,0.0
09/19/2011,8.45,0.0
09/19/2011,8.72,0.0
09/20/2011,8.86,0.0
09/20/2011,8.55,0.0
09/21/2011,8.55,0.0
09/21/2011,8.37,0.0
09/22/2011,8.12,0.0
09/22/2011,8.12,0.0
09/23/2011,8.15,0.0
09/23/2011,8.09,0.0
09/26/2011,8.14,0.0
09/26/2011,8.0,0.0
09/27/2011,8.13,0.0
09/27/2011,8.15,0.0
09/28/2011,8.16,0.0
