BEP,Brookfield Renewable Partners L,
Date,Price,Dividend,Annualized Dividend
09/11/2017,16.08526157458581,0.0,1.4841440000000001
09/12/2017,15.964113299207877,0.0,1.4841440000000001
09/13/2017,15.582733959362718,0.0,1.4841440000000001
09/14/2017,15.506458697353525,0.0,1.4841440000000001
09/15/2017,15.497484890439106,0.0,1.4841440000000001
09/18/2017,15.003932135367995,0.0,1.4841440000000001
09/19/2017,15.057778520801257,0.0,1.4841440000000001
09/20/2017,15.09816101017549,0.0,1.4841440000000001
09/21/2017,15.021884126698625,0.0,1.4841440000000001
09/22/2017,15.048802415849526,0.0,1.4841440000000001
09/25/2017,14.985985455278486,0.0,1.4841440000000001
09/26/2017,15.030854917389705,0.0,1.4841440000000001
09/27/2017,14.914200701937212,0.0,1.4841440000000001
09/28/2017,14.860353688347152,0.0,1.4841440000000001
09/29/2017,14.972527738193355,0.0,1.4841440000000001
10/02/2017,15.017394781131188,0.0,1.4841440000000001
10/03/2017,14.842409219553083,0.0,1.4841440000000001
10/04/2017,15.102648086645004,0.0,1.4841440000000001
10/05/2017,15.093674134676851,0.0,1.4841440000000001
10/06/2017,15.03085471447162,0.0,1.4841440000000001
10/09/2017,15.169945818840516,0.0,1.4841440000000001
10/10/2017,15.246222241100984,0.0,1.4841440000000001
10/11/2017,15.318011570777259,0.0,1.4841440000000001
10/12/2017,15.479537336410655,0.0,1.4841440000000001
10/13/2017,15.600679478997808,0.0,1.4841440000000001
10/16/2017,15.560297070598041,0.0,1.4841440000000001
10/17/2017,15.61414075362165,0.0,1.4841440000000001
10/18/2017,15.735286134507096,0.0,1.4841440000000001
10/19/2017,15.748749451619576,0.0,1.4841440000000001
10/20/2017,15.735288044545294,0.0,1.4841440000000001
10/23/2017,15.703875975414281,0.0,1.4841440000000001
10/24/2017,15.519915256101559,0.0,1.4841440000000001
10/25/2017,15.55581567538547,0.0,1.4841440000000001
10/26/2017,15.376339066237161,0.0,1.4841440000000001
10/27/2017,15.264169301498768,0.0,1.4841440000000001
10/30/2017,15.371857568538575,0.0,1.4841440000000001
10/31/2017,15.232761768262783,0.0,1.4841440000000001
11/01/2017,15.129563327403588,0.0,1.4841440000000001
11/02/2017,15.03983118012347,0.0,1.4841440000000001
11/03/2017,14.918684779800175,0.0,1.4841440000000001
11/06/2017,15.080212517246558,0.0,1.4841440000000001
11/07/2017,15.17892190509083,0.0,1.4841440000000001
11/08/2017,15.237250165203216,0.0,1.4841440000000001
11/09/2017,15.295579239180643,0.0,1.4841440000000001
11/10/2017,15.232764914229705,0.0,1.4841440000000001
11/13/2017,15.32250267460206,0.0,1.4841440000000001
11/14/2017,15.174432237973253,0.0,1.4841440000000001
11/15/2017,15.125078642631877,0.0,1.4841440000000001
11/16/2017,15.165458489370907,0.0,1.4841440000000001
11/17/2017,15.143031120300295,0.0,1.4841440000000001
11/20/2017,15.160972963318663,0.0,1.4841440000000001
11/21/2017,15.06226620661989,0.0,1.4841440000000001
11/22/2017,15.129564497711499,0.0,1.4841440000000001
11/24/2017,15.187893024766879,0.0,1.4841440000000001
11/27/2017,15.219301344411642,0.0,1.4841440000000001
11/28/2017,15.06226531125177,0.0,1.4841440000000001
11/29/2017,15.026222998776761,0.2494,1.4964000000000002
11/30/2017,14.944312322814914,0.0,1.4964000000000002
12/01/2017,15.035325005762349,0.0,1.4964000000000002
12/04/2017,15.07627708412855,0.0,1.4964000000000002
12/05/2017,14.803242424686013,0.0,1.4964000000000002
12/06/2017,14.93976322249946,0.0,1.4964000000000002
12/07/2017,14.616667453170813,0.0,1.4964000000000002
12/08/2017,14.703128036579843,0.0,1.4964000000000002
12/11/2017,14.8350967706685,0.0,1.4964000000000002
12/12/2017,14.994372263806751,0.0,1.4964000000000002
12/13/2017,15.167294560102842,0.0,1.4964000000000002
12/14/2017,15.549546661844634,0.0,1.4964000000000002
12/15/2017,15.749777578224567,0.0,1.4964000000000002
12/18/2017,15.686069579909539,0.0,1.4964000000000002
12/19/2017,15.927252910562046,0.0,1.4964000000000002
12/20/2017,15.840790908639459,0.0,1.4964000000000002
12/21/2017,15.576852813340322,0.0,1.4964000000000002
12/22/2017,15.472188216812935,0.0,1.4964000000000002
12/26/2017,15.572304739216523,0.0,1.4964000000000002
12/27/2017,15.686067105740305,0.0,1.4964000000000002
12/28/2017,15.708820991911093,0.0,1.4964000000000002
12/29/2017,15.972757870716205,0.0,1.4964000000000002
01/02/2018,15.968205496742655,0.0,1.4964000000000002
01/03/2018,15.963656973622372,0.0,1.4964000000000002
01/04/2018,15.927250511334819,0.0,1.4964000000000002
01/05/2018,15.681514739990234,0.0,1.4964000000000002
01/08/2018,15.699721648859612,0.0,1.4964000000000002
01/09/2018,15.585955609095558,0.0,1.4964000000000002
01/10/2018,15.654212672411727,0.0,1.4964000000000002
01/11/2018,15.221903635559324,0.0,1.4964000000000002
01/12/2018,15.117232802197721,0.0,1.4964000000000002
01/16/2018,15.221900758138554,0.0,1.4964000000000002
01/17/2018,15.12633841283124,0.0,1.4964000000000002
01/18/2018,15.290162820687144,0.0,1.4964000000000002
01/19/2018,15.217352461513071,0.0,1.4964000000000002
01/22/2018,15.194597544956286,0.0,1.4964000000000002
01/23/2018,15.076279864699176,0.0,1.4964000000000002
01/24/2018,15.312916765690543,0.0,1.4964000000000002
01/25/2018,15.258308890274337,0.0,1.4964000000000002
01/26/2018,15.235552735021503,0.0,1.4964000000000002
01/29/2018,15.30836416870659,0.0,1.4964000000000002
01/30/2018,15.144542302573608,0.0,1.4964000000000002
01/31/2018,14.998919853935643,0.0,1.4964000000000002
02/01/2018,15.135438681135962,0.0,1.4964000000000002
02/02/2018,14.97616832791819,0.0,1.4964000000000002
02/05/2018,14.530203641867452,0.0,1.4964000000000002
02/06/2018,14.552958488464355,0.0,1.4964000000000002
02/07/2018,14.885158504710986,0.0,1.4964000000000002
02/08/2018,14.744084183948555,0.0,1.4964000000000002
02/09/2018,14.571160782564984,0.0,1.4964000000000002
02/12/2018,14.74863198625261,0.0,1.4964000000000002
02/13/2018,14.653073024383797,0.0,1.4964000000000002
02/14/2018,14.675820863740856,0.0,1.4964000000000002
02/15/2018,14.698577587385245,0.0,1.4964000000000002
02/16/2018,14.789589881896973,0.0,1.4964000000000002
02/20/2018,14.789589646832823,0.0,1.4964000000000002
02/21/2018,14.766836035459066,0.0,1.4964000000000002
02/22/2018,14.521101284508719,0.0,1.4964000000000002
02/23/2018,14.566609616411865,0.0,1.4964000000000002
02/26/2018,14.680376117211894,0.0,1.4964000000000002
02/27/2018,14.741937758625063,0.261124,1.508124
02/28/2018,14.501628935743382,0.0,1.508124
03/01/2018,14.362988644743327,0.0,1.508124
03/02/2018,14.071847294610382,0.0,1.508124
03/05/2018,13.923965299746826,0.0,1.508124
03/06/2018,14.025633811950684,0.0,1.508124
03/07/2018,14.002528035299228,0.0,1.508124
03/08/2018,14.04874054412888,0.0,1.508124
03/09/2018,13.979421461482293,0.0,1.508124
03/12/2018,14.131922489123076,0.0,1.508124
03/13/2018,14.164272464411571,0.0,1.508124
03/14/2018,14.0903323046677,0.0,1.508124
03/15/2018,14.192000564640729,0.0,1.508124
03/16/2018,14.099574792662398,0.0,1.508124
03/19/2018,13.896238439575503,0.0,1.508124
03/20/2018,13.997907486857455,0.0,1.508124
03/21/2018,13.951693380614792,0.0,1.508124
03/22/2018,14.025636397944695,0.0,1.508124
03/23/2018,14.05798341860956,0.0,1.508124
03/26/2018,14.104197191146401,0.0,1.508124
03/27/2018,14.173515455379757,0.0,1.508124
03/28/2018,14.210488361737296,0.0,1.508124
03/29/2018,14.515492151208242,0.0,1.508124
04/02/2018,14.372233795927063,0.0,1.508124
04/03/2018,14.381475970951504,0.0,1.508124
04/04/2018,14.275184785105708,0.0,1.508124
04/05/2018,14.155031708874132,0.0,1.508124
04/06/2018,14.23359481452342,0.0,1.508124
04/09/2018,14.025636087697759,0.0,1.508124
04/10/2018,14.048740902494718,0.0,1.508124
04/11/2018,14.265941421969323,0.0,1.508124
04/12/2018,14.330639862796517,0.0,1.508124
04/13/2018,14.247456919871665,0.0,1.508124
04/16/2018,14.265941555345872,0.0,1.508124
04/17/2018,14.436928244652588,0.0,1.508124
04/18/2018,14.50624835029159,0.0,1.508124
04/19/2018,14.358369218015053,0.0,1.508124
04/20/2018,14.164273048820677,0.0,1.508124
04/23/2018,14.205864300288113,0.0,1.508124
04/24/2018,14.118061795892762,0.0,1.508124
04/25/2018,13.960937266749127,0.0,1.508124
04/26/2018,13.900859662145809,0.0,1.508124
04/27/2018,13.836161129934144,0.0,1.508124
04/30/2018,13.956315156742775,0.0,1.508124
05/01/2018,14.113440735920019,0.0,1.508124
05/02/2018,14.053361504921451,0.0,1.508124
05/03/2018,14.201242134765776,0.0,1.508124
05/04/2018,14.22435046259927,0.0,1.508124
05/07/2018,14.321396672093213,0.0,1.508124
05/08/2018,14.224351449193128,0.0,1.508124
05/09/2018,14.173515745122476,0.0,1.508124
05/10/2018,14.312154261141373,0.0,1.508124
05/11/2018,14.50625138298704,0.0,1.508124
05/14/2018,14.524735223587204,0.0,1.508124
05/15/2018,14.335260372508692,0.0,1.508124
05/16/2018,14.344501662868634,0.0,1.508124
05/17/2018,14.4646569855086,0.0,1.508124
05/18/2018,14.460037803802628,0.0,1.508124
05/21/2018,14.557086107919714,0.0,1.508124
05/22/2018,14.649508684078793,0.0,1.508124
05/23/2018,14.46465692651114,0.0,1.508124
05/24/2018,14.557083927387907,0.0,1.508124
05/25/2018,14.631023581727723,0.0,1.508124
05/29/2018,14.557085987234714,0.0,1.508124
05/30/2018,14.737673941008595,0.261124,1.021048
05/31/2018,14.596869110958377,0.0,1.021048
06/01/2018,14.578095890833286,0.0,1.021048
06/04/2018,14.549934161167565,0.0,1.021048
06/05/2018,14.676657755361743,0.0,1.021048
06/06/2018,14.629724659579042,0.0,1.021048
06/07/2018,14.498303530021985,0.0,1.021048
06/08/2018,14.427904767298099,0.0,1.021048
06/11/2018,14.479532726085782,0.0,1.021048
06/12/2018,14.47953178542956,0.0,1.021048
06/13/2018,14.418514220690385,0.0,1.021048
06/14/2018,14.390354612903616,0.0,1.021048
06/15/2018,14.249549371305587,0.0,1.021048
06/18/2018,14.235468498734676,0.0,1.021048
06/19/2018,14.254241925476139,0.0,1.021048
06/20/2018,14.07588816666702,0.0,1.021048
06/21/2018,14.000791805318784,0.0,1.021048
06/22/2018,14.014872550964355,0.0,1.021048
06/25/2018,14.033646686801085,0.0,1.021048
06/26/2018,14.08058181247646,0.0,1.021048
06/27/2018,14.03834005645988,0.0,1.021048
06/28/2018,14.038340756198453,0.0,1.021048
06/29/2018,14.057113026934429,0.0,1.021048
07/02/2018,14.179146166083557,0.0,1.021048
07/03/2018,14.324643172002729,0.0,1.021048
07/05/2018,14.404433580261557,0.0,1.021048
07/06/2018,14.362194166839846,0.0,1.021048
07/09/2018,14.45136980122275,0.0,1.021048
07/10/2018,14.404433476346075,0.0,1.021048
07/11/2018,14.277710052845974,0.0,1.021048
07/12/2018,14.197921696139536,0.0,1.021048
07/13/2018,14.310565504795319,0.0,1.021048
07/16/2018,14.399740888328203,0.0,1.021048
07/17/2018,14.282403030793233,0.0,1.021048
07/18/2018,14.226080304788569,0.0,1.021048
07/19/2018,14.254241550239918,0.0,1.021048
07/20/2018,14.27770904142685,0.0,1.021048
07/23/2018,14.432596296374962,0.0,1.021048
07/24/2018,14.2777090536536,0.0,1.021048
07/25/2018,14.296484840244114,0.0,1.021048
07/26/2018,14.277708128958825,0.0,1.021048
07/27/2018,14.432598067164088,0.0,1.021048
07/30/2018,14.30587235818044,0.0,1.021048
07/31/2018,14.150984420995332,0.0,1.021048
08/01/2018,14.310565504795319,0.0,1.021048
08/02/2018,14.315259572659535,0.0,1.021048
08/03/2018,14.305870277015192,0.0,1.021048
08/06/2018,14.456064952565061,0.0,1.021048
08/07/2018,14.456062799205137,0.0,1.021048
08/08/2018,14.432595317748067,0.0,1.021048
08/09/2018,14.573401962601123,0.0,1.021048
08/10/2018,14.549933395972971,0.0,1.021048
08/13/2018,14.68135270451549,0.0,1.021048
08/14/2018,14.601563709173073,0.0,1.021048
08/15/2018,14.671964178285432,0.0,1.021048
08/16/2018,14.441981684041927,0.0,1.021048
08/17/2018,14.582790089232244,0.0,1.021048
08/20/2018,14.770532057072927,0.0,1.021048
08/21/2018,14.855013995050003,0.0,1.021048
08/22/2018,14.892564205195217,0.0,1.021048
08/23/2018,14.892562866210938,0.0,1.021048
08/24/2018,14.934803697749333,0.0,1.021048
08/27/2018,15.042755216627329,0.0,1.021048
08/28/2018,14.98173754029494,0.0,1.021048
08/29/2018,15.033370464912068,0.0,1.021048
08/30/2018,14.967071949171787,0.261124,1.032772
08/31/2018,14.76687628400632,0.0,1.032772
09/04/2018,14.547613589054926,0.0,1.032772
09/05/2018,14.538080158010285,0.0,1.032772
09/06/2018,14.671545534535909,0.0,1.032772
09/07/2018,14.681078482393147,0.0,1.032772
09/10/2018,14.690611375103932,0.0,1.032772
09/11/2018,14.60957981376666,0.0,1.032772
09/12/2018,14.580979610128528,0.0,1.032772
09/13/2018,14.75734457298276,0.0,1.032772
09/14/2018,14.87174306903813,0.0,1.032772
09/17/2018,14.843141166044344,0.0,1.032772
09/18/2018,14.98137273761011,0.0,1.032772
09/19/2018,15.014742249283868,0.0,1.032772
09/20/2018,15.01950672694255,0.0,1.032772
09/21/2018,15.081472668666601,0.0,1.032772
09/24/2018,14.80024486666266,0.0,1.032772
09/25/2018,14.409384427418264,0.0,1.032772
09/26/2018,14.490414171803586,0.0,1.032772
09/27/2018,14.356951439310441,0.0,1.032772
09/28/2018,14.418918785377821,0.0,1.032772
10/01/2018,14.457049466939727,0.0,1.032772
10/02/2018,14.600047766184744,0.0,1.032772
10/03/2018,14.666778036943779,0.0,1.032772
10/04/2018,14.499948736082256,0.0,1.032772
10/05/2018,14.29021872675853,0.0,1.032772
10/08/2018,14.299752562226463,0.0,1.032772
10/09/2018,14.280685921809368,0.0,1.032772
10/10/2018,14.161522285252785,0.0,1.032772
10/11/2018,13.880291955402944,0.0,1.032772
10/12/2018,13.961323913277125,0.0,1.032772
10/15/2018,13.970857620239258,0.0,1.032772
10/16/2018,13.999457838763249,0.0,1.032772
10/17/2018,14.028056191085533,0.0,1.032772
10/18/2018,13.937492265572356,0.0,1.032772
10/19/2018,13.86599352382797,0.0,1.032772
10/22/2018,13.84692560071438,0.0,1.032772
10/23/2018,13.780192007191749,0.0,1.032772
10/24/2018,13.842159892333713,0.0,1.032772
10/25/2018,13.799259138955186,0.0,1.032772
10/26/2018,13.641963453146099,0.0,1.032772
10/29/2018,13.599064050559617,0.0,1.032772
10/30/2018,13.34643416405385,0.0,1.032772
10/31/2018,13.422700253634945,0.0,1.032772
11/01/2018,13.031841681834631,0.0,1.032772
11/02/2018,13.084272540047614,0.0,1.032772
11/05/2018,13.227269543338958,0.0,1.032772
11/06/2018,13.32736726814985,0.0,1.032772
11/07/2018,13.68009700294286,0.0,1.032772
11/08/2018,13.6467302141727,0.0,1.032772
11/09/2018,13.489433067977673,0.0,1.032772
11/12/2018,13.60859825743824,0.0,1.032772
11/13/2018,13.699163435211888,0.0,1.032772
11/14/2018,13.489432895518497,0.0,1.032772
11/15/2018,13.236807359144242,0.0,1.032772
11/16/2018,13.14623718192491,0.0,1.032772
11/19/2018,13.203438087015082,0.0,1.032772
11/20/2018,13.260636082557282,0.0,1.032772
11/21/2018,13.079503987350114,0.0,1.032772
11/23/2018,13.427466503421678,0.0,1.032772
11/26/2018,13.770661291703531,0.0,1.032772
11/27/2018,13.565698074916233,0.0,1.032772
11/28/2018,13.64672846773794,0.0,1.032772
11/29/2018,13.90634447090466,0.261124,1.044496
11/30/2018,13.819065324989285,0.0,1.044496
12/03/2018,14.03726354267631,0.0,1.044496
12/04/2018,13.916041730215092,0.0,1.044496
12/06/2018,13.532987223420367,0.0,1.044496
12/07/2018,13.586324649785988,0.0,1.044496
12/10/2018,13.358430841563274,0.0,1.044496
12/11/2018,13.227513075329611,0.0,1.044496
12/12/2018,13.154781490301518,0.0,1.044496
12/13/2018,13.091747122902975,0.0,1.044496
12/14/2018,13.082050398079513,0.0,1.044496
12/17/2018,13.140234822893042,0.0,1.044496
12/18/2018,12.757179758258152,0.0,1.044496
12/19/2018,12.650507391109208,0.0,1.044496
12/20/2018,12.364429028857803,0.0,1.044496
12/21/2018,12.369278381551158,0.0,1.044496
12/24/2018,12.223811226437691,0.0,1.044496
12/26/2018,11.99107047301309,0.0,1.044496
12/27/2018,12.345032666168953,0.0,1.044496
12/28/2018,12.315939968259167,0.0,1.044496
12/31/2018,12.602017967545674,0.0,1.044496
01/02/2019,12.558381327826213,0.0,1.044496
01/03/2019,12.829913267393154,0.0,1.044496
01/04/2019,13.19842263893456,0.0,1.044496
01/07/2019,13.513592236244062,0.0,1.044496
01/08/2019,13.760882220386014,0.0,1.044496
01/09/2019,13.76088243644625,0.0,1.044496
01/10/2019,13.843309809082864,0.0,1.044496
01/11/2019,13.819067311635692,0.0,1.044496
01/14/2019,13.775428186848426,0.0,1.044496
01/15/2019,13.683300971984863,0.0,1.044496
01/16/2019,13.717242515227573,0.0,1.044496
01/17/2019,13.649358812976255,0.0,1.044496
01/18/2019,13.726940263581206,0.0,1.044496
01/22/2019,13.819067534578943,0.0,1.044496
01/23/2019,13.80451982912793,0.0,1.044496
01/24/2019,13.84331045521235,0.0,1.044496
01/25/2019,13.983925239706757,0.0,1.044496
01/28/2019,14.134238689747699,0.0,1.044496
01/29/2019,14.080901728297917,0.0,1.044496
01/30/2019,14.177879067904923,0.0,1.044496
01/31/2019,14.100297397872415,0.0,1.044496
02/01/2019,13.983925879674223,0.0,1.044496
02/04/2019,14.061506097019183,0.0,1.044496
02/05/2019,14.042111669379919,0.0,1.044496
02/06/2019,13.98877363598201,0.0,1.044496
02/07/2019,13.882101893856897,0.0,1.044496
02/08/2019,14.080902092584363,0.0,1.044496
02/11/2019,14.231215729594403,0.0,1.044496
02/12/2019,14.197271262428615,0.0,1.044496
02/13/2019,14.17787692096749,0.0,1.044496
02/14/2019,14.051808309763693,0.0,1.044496
02/15/2019,14.177878903709242,0.0,1.044496
02/19/2019,14.5221417033729,0.0,1.044496
02/20/2019,14.599722362527828,0.0,1.044496
02/21/2019,14.45910777057622,0.0,1.044496
02/22/2019,14.585177250106113,0.0,1.044496
02/25/2019,14.677304865659181,0.0,1.044496
02/26/2019,14.64820981851068,0.0,1.044496
02/27/2019,14.925048772190452,0.274447,1.057819
02/28/2019,14.727757165681881,0.0,1.057819
03/01/2019,14.841198069967346,0.0,1.057819
03/04/2019,14.846130186655968,0.0,1.057819
03/05/2019,14.905320893211469,0.0,1.057819
03/06/2019,14.90038682849867,0.0,1.057819
03/07/2019,15.04342269897461,0.0,1.057819
03/08/2019,15.04835496681178,0.0,1.057819
03/11/2019,15.166728786029301,0.0,1.057819
03/12/2019,15.216049813202305,0.0,1.057819
03/13/2019,15.255510079554618,0.0,1.057819
03/14/2019,15.290035027528587,0.0,1.057819
03/15/2019,15.428136413163095,0.0,1.057819
03/18/2019,15.526783557534738,0.0,1.057819
03/19/2019,15.511989938701936,0.0,1.057819
03/20/2019,15.516920500878225,0.0,1.057819
03/21/2019,15.472529717596588,0.0,1.057819
03/22/2019,15.497191541201058,0.0,1.057819
03/25/2019,15.378815453239161,0.0,1.057819
03/26/2019,15.492257563244879,0.0,1.057819
03/27/2019,15.635294878899154,0.0,1.057819
03/28/2019,15.679685573671632,0.0,1.057819
03/29/2019,15.659957361581055,0.0,1.057819
04/01/2019,15.753668215227272,0.0,1.057819
04/02/2019,15.79312843346242,0.0,1.057819
04/03/2019,15.758599820769808,0.0,1.057819
04/04/2019,15.635294985747464,0.0,1.057819
04/05/2019,15.487324868966352,0.0,1.057819
04/08/2019,15.531718053753554,0.0,1.057819
04/09/2019,15.78326292468487,0.0,1.057819
04/10/2019,15.684617459005096,0.0,1.057819
04/11/2019,15.625430397611785,0.0,1.057819
04/12/2019,15.57610812426749,0.0,1.057819
04/15/2019,15.595835630516408,0.0,1.057819
04/16/2019,15.610632358774852,0.0,1.057819
04/17/2019,15.64515840260505,0.0,1.057819
04/18/2019,15.551445960998535,0.0,1.057819
04/22/2019,15.630363464355467,0.0,1.057819
04/23/2019,15.62542933904743,0.0,1.057819
04/24/2019,15.576104435014948,0.0,1.057819
04/25/2019,15.359087844240035,0.0,1.057819
04/26/2019,15.477459984758328,0.0,1.057819
04/29/2019,15.546514929473254,0.0,1.057819
04/30/2019,15.57610670753386,0.0,1.057819
05/01/2019,15.546516154786804,0.0,1.057819
05/02/2019,15.650089953110411,0.0,1.057819
05/03/2019,15.605703162981426,0.0,1.057819
05/06/2019,15.290035190878896,0.0,1.057819
05/07/2019,15.418272990759068,0.0,1.057819
05/08/2019,15.334426675791416,0.0,1.057819
05/09/2019,15.23084780655603,0.0,1.057819
05/10/2019,15.324561185125152,0.0,1.057819
05/13/2019,15.511987347552385,0.0,1.057819
05/14/2019,15.56130955073027,0.0,1.057819
05/15/2019,15.63529442060267,0.0,1.057819
05/16/2019,15.664886152652612,0.0,1.057819
05/17/2019,15.743803561620913,0.0,1.057819
05/20/2019,15.832584198920982,0.0,1.057819
05/21/2019,15.990417587907837,0.0,1.057819
05/22/2019,15.881907907601319,0.0,1.057819
05/23/2019,15.96575457363427,0.0,1.057819
05/24/2019,16.123591768918306,0.0,1.057819
05/28/2019,16.172912111730554,0.0,1.057819
05/29/2019,16.4047299199655,0.0,1.057819
05/30/2019,15.896705580553482,0.0,1.057819
05/31/2019,15.61556446407019,0.0,1.057819
06/03/2019,15.995348930358887,0.0,1.057819
06/04/2019,15.995348222754297,0.0,1.057819
06/05/2019,16.212369918823242,0.0,0.796695
06/06/2019,16.27648944708663,0.0,0.796695
06/07/2019,16.523099711240366,0.0,0.796695
06/10/2019,16.769715696274037,0.0,0.796695
06/11/2019,16.710529460960995,0.0,0.796695
06/12/2019,16.592155149741174,0.0,0.796695
06/13/2019,16.5428326399794,0.0,0.796695
06/14/2019,16.468844775206673,0.0,0.796695
06/17/2019,16.572425787551254,0.0,0.796695
06/18/2019,16.769714201370892,0.0,0.796695
06/19/2019,16.769716342368376,0.0,0.796695
06/20/2019,17.016328734588686,0.0,0.796695
06/21/2019,17.011397932355337,0.0,0.796695
06/24/2019,17.075518950623156,0.0,0.796695
06/25/2019,17.06072020378069,0.0,0.796695
06/26/2019,17.03605956710325,0.0,0.796695
06/27/2019,16.93741570696572,0.0,0.796695
06/28/2019,17.12977111002781,0.0,0.796695
07/01/2019,17.114976499431005,0.0,0.796695
07/02/2019,17.24814525151348,0.0,0.796695
07/03/2019,17.544080020873032,0.0,0.796695
07/05/2019,17.613136299091032,0.0,0.796695
07/08/2019,17.756167668929173,0.0,0.796695
07/09/2019,17.726574372036513,0.0,0.796695
07/10/2019,17.70685051932805,0.0,0.796695
07/11/2019,17.75616893555519,0.0,0.796695
07/12/2019,17.923867079052698,0.0,0.796695
07/15/2019,17.756169735084118,0.0,0.796695
07/16/2019,17.756169735084118,0.0,0.796695
07/17/2019,17.80055938012304,0.0,0.796695
07/18/2019,17.756169223969284,0.0,0.796695
07/19/2019,17.840016844679294,0.0,0.796695
07/22/2019,17.879475855154187,0.0,0.796695
07/23/2019,17.879476163173276,0.0,0.796695
07/24/2019,17.810427040086175,0.0,0.796695
07/25/2019,17.879478447002718,0.0,0.796695
07/26/2019,17.756171482510787,0.0,0.796695
07/29/2019,17.677252123505845,0.0,0.796695
07/30/2019,17.71671058248918,0.0,0.796695
07/31/2019,17.731507485086272,0.0,0.796695
08/01/2019,17.756170808482988,0.0,0.796695
08/02/2019,17.840018295593612,0.0,0.796695
08/05/2019,17.696981814155873,0.0,0.796695
08/06/2019,17.756168796141445,0.0,0.796695
08/07/2019,17.657527153207223,0.0,0.796695
08/08/2019,17.63779679547462,0.0,0.796695
08/09/2019,17.6821849871373,0.0,0.796695
08/12/2019,17.756171482510787,0.0,0.796695
08/13/2019,17.667388684771865,0.0,0.796695
08/14/2019,17.6525926387878,0.0,0.796695
08/15/2019,17.667388179426005,0.0,0.796695
08/16/2019,17.672322770695896,0.0,0.796695
08/19/2019,18.02744357720271,0.0,0.796695
08/20/2019,18.249399185180664,0.0,0.796695
08/21/2019,18.24939669022467,0.0,0.796695
08/22/2019,18.47134916160745,0.0,0.796695
08/23/2019,18.352974651658975,0.0,0.796695
08/26/2019,18.017579608282496,0.0,0.796695
08/27/2019,18.4417538981237,0.0,0.796695
08/28/2019,18.491077806912973,0.0,0.796695
08/29/2019,18.70327075505231,0.274447,0.810018
08/30/2019,18.8032913425991,0.0,0.810018
09/03/2019,18.608255944773017,0.0,0.810018
09/04/2019,18.593254018003506,0.0,0.810018
09/05/2019,18.923311661932566,0.0,0.810018
09/06/2019,18.87830480061547,0.0,0.810018
09/09/2019,18.858300226897263,0.0,0.810018
09/10/2019,18.83329669687743,0.0,0.810018
09/11/2019,18.533242503193502,0.0,0.810018
09/12/2019,18.633260767860726,0.0,0.810018
09/13/2019,18.473231879175703,0.0,0.810018
09/16/2019,18.288203089723233,0.0,0.810018
09/17/2019,18.3332088838773,0.0,0.810018
09/18/2019,18.528245615352347,0.0,0.810018
09/19/2019,18.75328311046327,0.0,0.810018
09/20/2019,18.723276921853596,0.0,0.810018
09/23/2019,18.903307500551023,0.0,0.810018
09/24/2019,19.008327779175684,0.0,0.810018
09/25/2019,19.2783747681959,0.0,0.810018
09/26/2019,19.5684236858234,0.0,0.810018
09/27/2019,19.778461566400587,0.0,0.810018
09/30/2019,19.98849955646729,0.0,0.810018
10/01/2019,20.37856633666782,0.0,0.810018
10/02/2019,20.403570982337598,0.0,0.810018
10/03/2019,20.498587441890415,0.0,0.810018
10/04/2019,20.71362343409541,0.0,0.810018
10/07/2019,20.89865751334451,0.0,0.810018
10/08/2019,20.943666160023174,0.0,0.810018
10/09/2019,21.11369691759861,0.0,0.810018
10/10/2019,21.133698256188,0.0,0.810018
10/11/2019,20.803642194346345,0.0,0.810018
10/14/2019,20.66861794354616,0.0,0.810018
10/15/2019,20.5235909008886,0.0,0.810018
10/16/2019,20.663616159485137,0.0,0.810018
10/17/2019,20.943666160023174,0.0,0.810018
10/18/2019,21.143698796330337,0.0,0.810018
10/21/2019,21.478756638291944,0.0,0.810018
10/22/2019,21.228714394989865,0.0,0.810018
10/23/2019,21.11369690886369,0.0,0.810018
10/24/2019,21.21371137850485,0.0,0.810018
10/25/2019,20.813642194768928,0.0,0.810018
10/28/2019,21.12869522963116,0.0,0.810018
10/29/2019,21.178705828288063,0.0,0.810018
10/30/2019,20.778636258334238,0.0,0.810018
10/31/2019,20.843648780015652,0.0,0.810018
11/01/2019,21.30372960184875,0.0,0.810018
11/04/2019,21.42874989406795,0.0,0.810018
11/05/2019,21.483759621971863,0.0,0.810018
11/06/2019,21.493760082257364,0.0,0.810018
11/07/2019,21.553772533230422,0.0,0.810018
11/08/2019,21.45375581623126,0.0,0.810018
11/11/2019,21.293725208217328,0.0,0.810018
11/12/2019,21.603783476478345,0.0,0.810018
11/13/2019,21.63878939717292,0.0,0.810018
11/14/2019,22.183880681209697,0.0,0.810018
11/15/2019,22.35391384972083,0.0,0.810018
11/18/2019,22.50394077686654,0.0,0.810018
11/19/2019,22.853997815822655,0.0,0.810018
11/20/2019,22.453928648695623,0.0,0.810018
11/21/2019,22.753979554456567,0.0,0.810018
11/22/2019,22.703972091825346,0.0,0.810018
11/25/2019,22.989025651960937,0.0,0.810018
11/26/2019,23.089042797905527,0.0,0.810018
11/27/2019,22.858997989516002,0.0,0.810018
11/29/2019,23.294603235434305,0.274447,0.823341
12/02/2019,23.496901030429544,0.0,0.823341
12/03/2019,23.77000192264276,0.0,0.823341
